mention_id,chunk_id,entity_id,char_offset
M00006865,CHK00220_003,ENT00307,325
M00006866,CHK00220_003,ENT00574,325
M00006867,CHK00220_003,ENT00387,298
M00006868,CHK00220_004,ENT00415,12
M00006869,CHK00220_004,ENT00109,27
M00006870,CHK00220_005,ENT00492,293
M00006871,CHK00220_005,ENT00320,464
M00006872,CHK00220_006,ENT00540,226
M00006873,CHK00220_006,ENT00105,54
M00006874,CHK00220_006,ENT00113,293
M00006875,CHK00220_006,ENT00075,360
M00006876,CHK00220_007,ENT00293,483
M00006877,CHK00220_007,ENT00300,497
M00006878,CHK00220_007,ENT00088,414
M00006879,CHK00220_008,ENT00531,339
M00006880,CHK00220_008,ENT00310,289
M00006881,CHK00220_009,ENT00216,372
M00006882,CHK00220_010,ENT00318,316
M00006883,CHK00220_011,ENT00489,331
M00006884,CHK00221_000,ENT00279,253
M00006885,CHK00221_000,ENT00518,367
M00006886,CHK00221_001,ENT00157,337
M00006887,CHK00221_001,ENT00490,415
M00006888,CHK00221_002,ENT00280,102
M00006889,CHK00221_002,ENT00590,405
M00006890,CHK00221_003,ENT00034,186
M00006891,CHK00221_003,ENT00440,286
M00006892,CHK00221_003,ENT00006,328
M00006893,CHK00221_003,ENT00374,51
M00006894,CHK00221_004,ENT00397,69
M00006895,CHK00221_005,ENT00379,201
M00006896,CHK00221_005,ENT00269,154
M00006897,CHK00221_006,ENT00303,339
M00006898,CHK00221_007,ENT00135,370
M00006899,CHK00221_007,ENT00486,276
M00006900,CHK00221_007,ENT00101,202
M00006901,CHK00221_008,ENT00337,12
M00006902,CHK00221_009,ENT00056,42
M00006903,CHK00221_010,ENT00575,403
M00006904,CHK00221_010,ENT00264,129
M00006905,CHK00221_011,ENT00197,437
M00006906,CHK00221_011,ENT00543,155
M00006907,CHK00221_012,ENT00489,37
M00006908,CHK00221_012,ENT00130,31
M00006909,CHK00221_012,ENT00201,135
M00006910,CHK00221_012,ENT00223,340
M00006911,CHK00221_013,ENT00422,496
M00006912,CHK00221_013,ENT00371,162
M00006913,CHK00221_014,ENT00143,210
M00006914,CHK00221_014,ENT00021,109
M00006915,CHK00221_015,ENT00124,32
M00006916,CHK00221_015,ENT00492,326
M00006917,CHK00221_015,ENT00393,322
M00006918,CHK00221_016,ENT00244,162
M00006919,CHK00221_016,ENT00433,467
M00006920,CHK00221_016,ENT00518,320
M00006921,CHK00221_016,ENT00193,312
M00006922,CHK00221_017,ENT00585,375
M00006923,CHK00222_000,ENT00104,236
M00006924,CHK00222_000,ENT00179,298
M00006925,CHK00222_000,ENT00389,133
M00006926,CHK00222_000,ENT00246,309
M00006927,CHK00222_001,ENT00264,142
M00006928,CHK00222_001,ENT00308,389
M00006929,CHK00222_001,ENT00532,492
M00006930,CHK00222_002,ENT00519,158
M00006931,CHK00222_002,ENT00115,400
M00006932,CHK00222_002,ENT00118,497
M00006933,CHK00222_002,ENT00076,113
M00006934,CHK00222_003,ENT00328,287
M00006935,CHK00222_004,ENT00397,357
M00006936,CHK00222_005,ENT00175,472
M00006937,CHK00222_006,ENT00399,86
M00006938,CHK00222_006,ENT00241,59
M00006939,CHK00222_006,ENT00479,211
M00006940,CHK00222_007,ENT00149,165
M00006941,CHK00222_007,ENT00194,260
M00006942,CHK00222_008,ENT00581,394
M00006943,CHK00222_008,ENT00501,116
M00006944,CHK00222_008,ENT00479,369
M00006945,CHK00222_009,ENT00354,492
M00006946,CHK00222_009,ENT00069,329
M00006947,CHK00222_009,ENT00577,417
M00006948,CHK00222_010,ENT00075,32
M00006949,CHK00222_011,ENT00151,441
M00006950,CHK00222_011,ENT00363,220
M00006951,CHK00222_011,ENT00402,53
M00006952,CHK00222_011,ENT00474,52
M00006953,CHK00222_012,ENT00210,15
M00006954,CHK00222_012,ENT00212,407
M00006955,CHK00222_013,ENT00032,358
M00006956,CHK00222_013,ENT00520,74
M00006957,CHK00222_014,ENT00113,454
M00006958,CHK00222_014,ENT00040,241
M00006959,CHK00222_015,ENT00297,76
M00006960,CHK00222_015,ENT00557,94
M00006961,CHK00222_015,ENT00357,1
M00006962,CHK00222_016,ENT00141,129
M00006963,CHK00222_016,ENT00557,424
M00006964,CHK00222_016,ENT00481,344
M00006965,CHK00223_000,ENT00405,33
M00006966,CHK00223_000,ENT00334,80
M00006967,CHK00223_001,ENT00033,262
M00006968,CHK00223_002,ENT00131,106
M00006969,CHK00223_002,ENT00439,353
M00006970,CHK00223_002,ENT00177,24
M00006971,CHK00223_003,ENT00132,164
M00006972,CHK00223_003,ENT00246,19
M00006973,CHK00223_004,ENT00278,449
M00006974,CHK00223_004,ENT00145,419
M00006975,CHK00223_005,ENT00573,442
M00006976,CHK00223_005,ENT00030,310
M00006977,CHK00223_006,ENT00432,430
M00006978,CHK00223_007,ENT00009,439
M00006979,CHK00223_007,ENT00254,0
M00006980,CHK00223_007,ENT00211,130
M00006981,CHK00223_008,ENT00400,2
M00006982,CHK00223_008,ENT00270,15
M00006983,CHK00223_008,ENT00594,351
M00006984,CHK00223_008,ENT00475,279
M00006985,CHK00223_009,ENT00501,208
M00006986,CHK00223_010,ENT00132,151
M00006987,CHK00223_011,ENT00417,315
M00006988,CHK00223_012,ENT00250,68
M00006989,CHK00223_012,ENT00166,338
M00006990,CHK00223_013,ENT00240,378
M00006991,CHK00223_013,ENT00358,29
M00006992,CHK00223_013,ENT00277,488
M00006993,CHK00223_014,ENT00047,59
M00006994,CHK00223_014,ENT00109,468
M00006995,CHK00223_014,ENT00089,168
M00006996,CHK00223_015,ENT00185,282
M00006997,CHK00223_015,ENT00474,275
M00006998,CHK00223_015,ENT00456,90
M00006999,CHK00223_015,ENT00556,205
M00007000,CHK00223_016,ENT00544,10
M00007001,CHK00223_016,ENT00019,130
M00007002,CHK00223_016,ENT00243,465
M00007003,CHK00223_017,ENT00556,221
M00007004,CHK00224_000,ENT00302,23
M00007005,CHK00224_000,ENT00373,166
M00007006,CHK00224_000,ENT00185,377
M00007007,CHK00224_001,ENT00109,348
M00007008,CHK00224_002,ENT00018,388
M00007009,CHK00224_002,ENT00312,169
M00007010,CHK00224_003,ENT00089,199
M00007011,CHK00224_004,ENT00543,466
M00007012,CHK00224_004,ENT00584,485
M00007013,CHK00224_004,ENT00475,19
M00007014,CHK00224_005,ENT00119,103
M00007015,CHK00224_005,ENT00210,194
M00007016,CHK00224_006,ENT00072,454
M00007017,CHK00224_006,ENT00133,264
M00007018,CHK00224_006,ENT00519,300
M00007019,CHK00224_006,ENT00591,316
M00007020,CHK00224_007,ENT00585,295
M00007021,CHK00224_007,ENT00490,452
M00007022,CHK00224_008,ENT00216,346
M00007023,CHK00224_008,ENT00533,248
M00007024,CHK00224_009,ENT00524,397
M00007025,CHK00224_009,ENT00107,120
M00007026,CHK00224_009,ENT00559,496
M00007027,CHK00224_009,ENT00264,294
M00007028,CHK00224_010,ENT00004,240
M00007029,CHK00224_011,ENT00283,350
M00007030,CHK00224_011,ENT00320,461
M00007031,CHK00224_011,ENT00473,328
M00007032,CHK00225_000,ENT00351,393
M00007033,CHK00225_000,ENT00291,231
M00007034,CHK00225_000,ENT00237,425
M00007035,CHK00225_000,ENT00304,181
M00007036,CHK00225_001,ENT00528,488
M00007037,CHK00225_001,ENT00337,320
M00007038,CHK00225_002,ENT00518,259
M00007039,CHK00225_002,ENT00321,387
M00007040,CHK00225_002,ENT00461,114
M00007041,CHK00225_003,ENT00223,250
M00007042,CHK00225_003,ENT00313,430
M00007043,CHK00225_003,ENT00039,489
M00007044,CHK00225_004,ENT00397,336
M00007045,CHK00225_004,ENT00096,13
M00007046,CHK00225_004,ENT00197,328
M00007047,CHK00225_004,ENT00323,320
M00007048,CHK00225_005,ENT00597,101
M00007049,CHK00225_005,ENT00160,366
M00007050,CHK00225_005,ENT00152,364
M00007051,CHK00225_005,ENT00195,256
M00007052,CHK00225_006,ENT00133,349
M00007053,CHK00225_006,ENT00567,392
M00007054,CHK00225_006,ENT00341,22
M00007055,CHK00225_007,ENT00322,121
M00007056,CHK00225_007,ENT00200,160
M00007057,CHK00225_007,ENT00162,355
M00007058,CHK00225_007,ENT00469,343
M00007059,CHK00225_008,ENT00143,125
M00007060,CHK00225_008,ENT00131,137
M00007061,CHK00225_009,ENT00599,124
M00007062,CHK00225_010,ENT00041,210
M00007063,CHK00225_011,ENT00316,140
M00007064,CHK00225_011,ENT00271,409
M00007065,CHK00225_011,ENT00369,240
M00007066,CHK00225_011,ENT00577,409
M00007067,CHK00225_012,ENT00151,244
M00007068,CHK00225_013,ENT00153,332
M00007069,CHK00225_013,ENT00554,121
M00007070,CHK00225_014,ENT00262,189
M00007071,CHK00225_015,ENT00340,3
M00007072,CHK00225_015,ENT00438,255
M00007073,CHK00225_016,ENT00237,249
M00007074,CHK00225_016,ENT00140,209
M00007075,CHK00225_017,ENT00420,266
M00007076,CHK00225_017,ENT00036,91
M00007077,CHK00225_017,ENT00029,355
M00007078,CHK00226_000,ENT00153,288
M00007079,CHK00226_000,ENT00063,227
M00007080,CHK00226_001,ENT00442,329
M00007081,CHK00226_002,ENT00057,106
M00007082,CHK00226_003,ENT00391,93
M00007083,CHK00226_004,ENT00161,295
M00007084,CHK00227_000,ENT00427,443
M00007085,CHK00227_000,ENT00043,28
M00007086,CHK00227_001,ENT00055,165
M00007087,CHK00227_001,ENT00323,251
M00007088,CHK00227_001,ENT00292,376
M00007089,CHK00227_001,ENT00573,277
M00007090,CHK00227_002,ENT00081,85
M00007091,CHK00227_003,ENT00374,70
M00007092,CHK00227_003,ENT00515,379
M00007093,CHK00227_003,ENT00593,451
M00007094,CHK00227_003,ENT00331,138
M00007095,CHK00227_004,ENT00436,453
M00007096,CHK00227_005,ENT00181,111
M00007097,CHK00227_005,ENT00370,231
M00007098,CHK00227_005,ENT00472,281
M00007099,CHK00227_006,ENT00452,1
M00007100,CHK00228_000,ENT00156,204
M00007101,CHK00228_000,ENT00558,267
M00007102,CHK00228_000,ENT00313,31
M00007103,CHK00228_000,ENT00158,407
M00007104,CHK00228_001,ENT00263,0
M00007105,CHK00228_001,ENT00122,174
M00007106,CHK00228_001,ENT00448,100
M00007107,CHK00228_001,ENT00027,443
M00007108,CHK00228_002,ENT00555,38
M00007109,CHK00228_002,ENT00527,353
M00007110,CHK00228_002,ENT00010,429
M00007111,CHK00228_002,ENT00206,493
M00007112,CHK00228_003,ENT00147,238
M00007113,CHK00228_004,ENT00243,42
M00007114,CHK00228_004,ENT00382,429
M00007115,CHK00228_004,ENT00276,204
M00007116,CHK00228_005,ENT00569,225
M00007117,CHK00228_005,ENT00020,1
M00007118,CHK00228_005,ENT00534,476
M00007119,CHK00228_006,ENT00375,87
M00007120,CHK00228_007,ENT00482,423
M00007121,CHK00228_008,ENT00453,358
M00007122,CHK00228_008,ENT00388,77
M00007123,CHK00228_008,ENT00463,331
M00007124,CHK00229_000,ENT00052,377
M00007125,CHK00229_000,ENT00108,185
M00007126,CHK00229_000,ENT00508,14
M00007127,CHK00229_000,ENT00568,371
M00007128,CHK00229_001,ENT00295,83
M00007129,CHK00229_001,ENT00578,351
M00007130,CHK00229_001,ENT00484,390
M00007131,CHK00229_002,ENT00373,345
M00007132,CHK00229_002,ENT00484,354
M00007133,CHK00229_002,ENT00275,334
M00007134,CHK00229_002,ENT00471,339
M00007135,CHK00229_003,ENT00316,77
M00007136,CHK00229_003,ENT00260,196
M00007137,CHK00229_003,ENT00171,339
M00007138,CHK00229_003,ENT00354,347
M00007139,CHK00229_004,ENT00451,20
M00007140,CHK00229_004,ENT00298,481
M00007141,CHK00230_000,ENT00404,273
M00007142,CHK00230_000,ENT00587,58
M00007143,CHK00230_000,ENT00458,380
M00007144,CHK00230_000,ENT00388,346
M00007145,CHK00230_001,ENT00308,152
M00007146,CHK00230_001,ENT00047,315
M00007147,CHK00230_001,ENT00371,370
M00007148,CHK00230_001,ENT00533,200
M00007149,CHK00230_002,ENT00515,145
M00007150,CHK00230_002,ENT00410,376
M00007151,CHK00230_002,ENT00175,23
M00007152,CHK00230_003,ENT00214,391
M00007153,CHK00230_003,ENT00187,124
M00007154,CHK00230_003,ENT00264,162
M00007155,CHK00230_003,ENT00382,74
M00007156,CHK00230_004,ENT00530,190
M00007157,CHK00230_005,ENT00227,124
M00007158,CHK00230_005,ENT00169,182
M00007159,CHK00230_005,ENT00078,423
M00007160,CHK00230_006,ENT00281,4
M00007161,CHK00230_006,ENT00544,449
M00007162,CHK00230_007,ENT00271,339
M00007163,CHK00230_007,ENT00158,477
M00007164,CHK00230_007,ENT00354,68
M00007165,CHK00230_007,ENT00507,4
M00007166,CHK00230_008,ENT00561,437
M00007167,CHK00230_008,ENT00104,388
M00007168,CHK00230_008,ENT00144,411
M00007169,CHK00230_008,ENT00065,144
M00007170,CHK00230_009,ENT00005,126
M00007171,CHK00230_009,ENT00301,478
M00007172,CHK00230_009,ENT00178,233
M00007173,CHK00230_009,ENT00597,490
M00007174,CHK00230_010,ENT00184,40
M00007175,CHK00230_010,ENT00082,234
M00007176,CHK00230_010,ENT00268,93
M00007177,CHK00230_010,ENT00440,255
M00007178,CHK00230_011,ENT00433,442
M00007179,CHK00230_011,ENT00456,482
M00007180,CHK00230_012,ENT00481,168
M00007181,CHK00230_012,ENT00338,262
M00007182,CHK00230_012,ENT00300,132
M00007183,CHK00230_012,ENT00285,452
M00007184,CHK00230_013,ENT00595,212
M00007185,CHK00230_013,ENT00218,455
M00007186,CHK00230_014,ENT00464,339
M00007187,CHK00230_014,ENT00340,32
M00007188,CHK00230_015,ENT00285,146
M00007189,CHK00230_015,ENT00540,403
M00007190,CHK00230_016,ENT00416,184
M00007191,CHK00230_016,ENT00121,209
M00007192,CHK00230_016,ENT00071,283
M00007193,CHK00230_017,ENT00028,265
M00007194,CHK00230_017,ENT00428,15
M00007195,CHK00230_017,ENT00343,443
M00007196,CHK00230_017,ENT00258,161
M00007197,CHK00230_018,ENT00460,123
M00007198,CHK00230_018,ENT00306,127
M00007199,CHK00231_000,ENT00165,446
M00007200,CHK00231_000,ENT00291,447
M00007201,CHK00231_000,ENT00305,180
M00007202,CHK00231_000,ENT00467,214
M00007203,CHK00231_001,ENT00078,278
M00007204,CHK00231_001,ENT00214,357
M00007205,CHK00231_002,ENT00552,39
M00007206,CHK00231_002,ENT00048,163
M00007207,CHK00231_002,ENT00404,356
M00007208,CHK00231_002,ENT00426,451
M00007209,CHK00231_003,ENT00237,362
M00007210,CHK00231_003,ENT00362,426
M00007211,CHK00231_003,ENT00443,151
M00007212,CHK00231_003,ENT00333,40
M00007213,CHK00231_004,ENT00443,427
M00007214,CHK00231_004,ENT00598,487
M00007215,CHK00231_004,ENT00042,314
M00007216,CHK00231_004,ENT00323,139
M00007217,CHK00231_005,ENT00545,229
M00007218,CHK00231_005,ENT00293,452
M00007219,CHK00231_006,ENT00225,429
M00007220,CHK00231_007,ENT00214,469
M00007221,CHK00231_007,ENT00163,8
M00007222,CHK00231_008,ENT00300,279
M00007223,CHK00231_008,ENT00129,199
M00007224,CHK00231_008,ENT00453,69
M00007225,CHK00231_008,ENT00492,218
M00007226,CHK00231_009,ENT00153,258
M00007227,CHK00231_009,ENT00006,467
M00007228,CHK00231_010,ENT00416,93
M00007229,CHK00231_011,ENT00491,456
M00007230,CHK00231_011,ENT00248,217
M00007231,CHK00231_011,ENT00350,88
M00007232,CHK00231_012,ENT00511,169
M00007233,CHK00231_012,ENT00037,109
M00007234,CHK00231_012,ENT00057,173
M00007235,CHK00231_012,ENT00260,271
M00007236,CHK00231_013,ENT00225,176
M00007237,CHK00231_013,ENT00129,417
M00007238,CHK00231_013,ENT00174,473
M00007239,CHK00231_013,ENT00563,414
M00007240,CHK00231_014,ENT00339,172
M00007241,CHK00231_014,ENT00350,148
M00007242,CHK00231_015,ENT00469,53
M00007243,CHK00231_015,ENT00039,212
M00007244,CHK00231_015,ENT00300,244
M00007245,CHK00231_015,ENT00106,497
M00007246,CHK00231_016,ENT00471,430
M00007247,CHK00231_016,ENT00238,402
M00007248,CHK00231_016,ENT00540,447
M00007249,CHK00231_016,ENT00400,175
M00007250,CHK00231_017,ENT00441,106
M00007251,CHK00231_017,ENT00511,95
M00007252,CHK00231_017,ENT00233,364
M00007253,CHK00231_018,ENT00290,308
M00007254,CHK00231_018,ENT00557,169
M00007255,CHK00231_019,ENT00165,298
M00007256,CHK00231_019,ENT00244,430
M00007257,CHK00231_019,ENT00268,303
M00007258,CHK00231_019,ENT00320,346
M00007259,CHK00232_000,ENT00048,440
M00007260,CHK00232_000,ENT00230,489
M00007261,CHK00232_001,ENT00247,369
M00007262,CHK00232_002,ENT00328,456
M00007263,CHK00232_003,ENT00468,428
M00007264,CHK00232_003,ENT00286,413
M00007265,CHK00232_004,ENT00460,84
M00007266,CHK00232_004,ENT00502,261
M00007267,CHK00232_005,ENT00473,180
M00007268,CHK00232_005,ENT00595,491
M00007269,CHK00232_005,ENT00302,253
M00007270,CHK00233_000,ENT00396,288
M00007271,CHK00233_000,ENT00137,363
M00007272,CHK00233_001,ENT00076,319
M00007273,CHK00233_001,ENT00572,176
M00007274,CHK00233_001,ENT00229,482
M00007275,CHK00233_002,ENT00146,457
M00007276,CHK00233_002,ENT00063,342
M00007277,CHK00233_002,ENT00464,396
M00007278,CHK00233_003,ENT00094,426
M00007279,CHK00233_003,ENT00306,464
M00007280,CHK00233_004,ENT00041,242
M00007281,CHK00233_004,ENT00138,322
M00007282,CHK00233_005,ENT00307,96
M00007283,CHK00233_005,ENT00058,421
M00007284,CHK00233_006,ENT00009,102
M00007285,CHK00233_006,ENT00177,395
M00007286,CHK00233_006,ENT00596,223
M00007287,CHK00233_007,ENT00589,128
M00007288,CHK00233_008,ENT00370,367
M00007289,CHK00233_009,ENT00489,69
M00007290,CHK00233_009,ENT00258,409
M00007291,CHK00233_009,ENT00090,466
M00007292,CHK00233_010,ENT00116,104
M00007293,CHK00233_011,ENT00206,109
M00007294,CHK00233_012,ENT00244,393
M00007295,CHK00233_012,ENT00297,59
M00007296,CHK00233_012,ENT00131,77
M00007297,CHK00233_012,ENT00118,13
M00007298,CHK00233_013,ENT00514,114
M00007299,CHK00233_013,ENT00085,20
M00007300,CHK00233_014,ENT00166,316
M00007301,CHK00234_000,ENT00119,55
M00007302,CHK00234_000,ENT00586,346
M00007303,CHK00234_001,ENT00096,491
M00007304,CHK00234_001,ENT00452,77
M00007305,CHK00234_002,ENT00500,466
M00007306,CHK00234_002,ENT00055,247
M00007307,CHK00234_002,ENT00307,43
M00007308,CHK00234_002,ENT00070,5
M00007309,CHK00234_003,ENT00297,57
M00007310,CHK00234_003,ENT00036,122
M00007311,CHK00234_003,ENT00328,369
M00007312,CHK00234_003,ENT00030,105
M00007313,CHK00234_004,ENT00269,14
M00007314,CHK00234_004,ENT00376,490
M00007315,CHK00234_004,ENT00440,252
M00007316,CHK00234_005,ENT00353,177
M00007317,CHK00234_005,ENT00059,384
M00007318,CHK00234_005,ENT00507,360
M00007319,CHK00234_005,ENT00464,78
M00007320,CHK00234_006,ENT00120,13
M00007321,CHK00234_006,ENT00403,427
M00007322,CHK00234_007,ENT00095,333
M00007323,CHK00234_008,ENT00210,445
M00007324,CHK00234_008,ENT00061,236
M00007325,CHK00234_008,ENT00434,11
M00007326,CHK00234_008,ENT00408,6
M00007327,CHK00234_009,ENT00406,111
M00007328,CHK00234_009,ENT00251,353
M00007329,CHK00234_009,ENT00140,236
M00007330,CHK00234_009,ENT00253,30
M00007331,CHK00234_010,ENT00535,296
M00007332,CHK00234_010,ENT00009,253
M00007333,CHK00234_010,ENT00027,443
M00007334,CHK00234_011,ENT00202,152
M00007335,CHK00234_011,ENT00255,110
M00007336,CHK00234_011,ENT00186,432
M00007337,CHK00234_011,ENT00221,15
M00007338,CHK00234_012,ENT00175,239
M00007339,CHK00234_012,ENT00249,171
M00007340,CHK00234_013,ENT00382,484
M00007341,CHK00234_013,ENT00563,172
M00007342,CHK00234_014,ENT00024,441
M00007343,CHK00234_014,ENT00219,84
M00007344,CHK00234_014,ENT00318,398
M00007345,CHK00234_014,ENT00531,384
M00007346,CHK00234_015,ENT00560,100
M00007347,CHK00234_015,ENT00500,202
M00007348,CHK00235_000,ENT00423,264
M00007349,CHK00235_000,ENT00431,220
M00007350,CHK00235_000,ENT00280,377
M00007351,CHK00235_001,ENT00039,116
M00007352,CHK00235_001,ENT00409,54
M00007353,CHK00235_002,ENT00038,262
M00007354,CHK00235_002,ENT00124,154
M00007355,CHK00235_002,ENT00266,2
M00007356,CHK00235_002,ENT00366,262
M00007357,CHK00235_003,ENT00081,91
M00007358,CHK00235_003,ENT00378,278
M00007359,CHK00235_003,ENT00449,57
M00007360,CHK00235_004,ENT00314,197
M00007361,CHK00235_005,ENT00528,311
M00007362,CHK00235_006,ENT00349,194
M00007363,CHK00235_006,ENT00347,497
M00007364,CHK00235_006,ENT00276,179
M00007365,CHK00235_007,ENT00237,45
M00007366,CHK00235_007,ENT00511,136
M00007367,CHK00235_007,ENT00462,413
M00007368,CHK00235_008,ENT00322,433
M00007369,CHK00235_008,ENT00287,290
M00007370,CHK00235_008,ENT00346,181
M00007371,CHK00235_009,ENT00140,489
M00007372,CHK00235_009,ENT00155,112
M00007373,CHK00235_009,ENT00508,495
M00007374,CHK00235_009,ENT00153,267
M00007375,CHK00235_010,ENT00455,380
M00007376,CHK00235_011,ENT00056,428
M00007377,CHK00235_011,ENT00594,347
M00007378,CHK00235_011,ENT00332,323
M00007379,CHK00235_012,ENT00416,349
M00007380,CHK00235_013,ENT00019,417
M00007381,CHK00235_013,ENT00246,270
M00007382,CHK00235_013,ENT00281,321
M00007383,CHK00235_014,ENT00034,414
M00007384,CHK00235_014,ENT00015,249
M00007385,CHK00235_014,ENT00430,475
M00007386,CHK00235_014,ENT00176,292
M00007387,CHK00235_015,ENT00363,145
M00007388,CHK00235_015,ENT00261,313
M00007389,CHK00236_000,ENT00133,256
M00007390,CHK00236_000,ENT00486,3
M00007391,CHK00236_000,ENT00351,495
M00007392,CHK00236_000,ENT00172,6
M00007393,CHK00236_001,ENT00457,104
M00007394,CHK00236_002,ENT00599,160
M00007395,CHK00236_002,ENT00188,345
M00007396,CHK00236_002,ENT00239,60
M00007397,CHK00236_003,ENT00093,227
M00007398,CHK00236_003,ENT00047,6
M00007399,CHK00236_003,ENT00054,238
M00007400,CHK00236_003,ENT00092,284
M00007401,CHK00236_004,ENT00345,487
M00007402,CHK00236_004,ENT00459,38
M00007403,CHK00236_004,ENT00414,377
M00007404,CHK00236_005,ENT00092,320
M00007405,CHK00236_005,ENT00295,361
M00007406,CHK00236_005,ENT00177,456
M00007407,CHK00236_006,ENT00218,86
M00007408,CHK00236_006,ENT00494,345
M00007409,CHK00236_007,ENT00049,212
M00007410,CHK00236_007,ENT00141,453
M00007411,CHK00236_008,ENT00084,174
M00007412,CHK00236_009,ENT00074,372
M00007413,CHK00236_009,ENT00002,295
M00007414,CHK00236_009,ENT00499,61
M00007415,CHK00236_010,ENT00263,495
M00007416,CHK00236_010,ENT00260,52
M00007417,CHK00236_010,ENT00390,298
M00007418,CHK00236_010,ENT00083,438
M00007419,CHK00236_011,ENT00501,469
M00007420,CHK00236_011,ENT00217,279
M00007421,CHK00236_011,ENT00528,439
M00007422,CHK00236_012,ENT00469,286
M00007423,CHK00236_012,ENT00004,286
M00007424,CHK00236_012,ENT00057,454
M00007425,CHK00236_012,ENT00480,61
M00007426,CHK00236_013,ENT00563,496
M00007427,CHK00236_014,ENT00418,340
M00007428,CHK00236_015,ENT00562,424
M00007429,CHK00236_015,ENT00220,292
M00007430,CHK00237_000,ENT00193,349
M00007431,CHK00237_001,ENT00532,384
M00007432,CHK00237_001,ENT00062,375
M00007433,CHK00237_001,ENT00540,213
M00007434,CHK00237_001,ENT00524,470
M00007435,CHK00237_002,ENT00584,493
M00007436,CHK00237_003,ENT00311,478
M00007437,CHK00237_003,ENT00553,350
M00007438,CHK00237_003,ENT00450,90
M00007439,CHK00237_003,ENT00419,315
M00007440,CHK00237_004,ENT00348,226
M00007441,CHK00237_004,ENT00404,68
M00007442,CHK00237_004,ENT00324,218
M00007443,CHK00238_000,ENT00510,179
M00007444,CHK00238_000,ENT00488,1
M00007445,CHK00238_000,ENT00591,439
M00007446,CHK00238_001,ENT00152,95
M00007447,CHK00238_001,ENT00062,223
M00007448,CHK00238_002,ENT00221,64
M00007449,CHK00238_003,ENT00010,236
M00007450,CHK00238_003,ENT00033,385
M00007451,CHK00238_004,ENT00150,238
M00007452,CHK00238_004,ENT00152,204
M00007453,CHK00238_004,ENT00278,381
M00007454,CHK00238_005,ENT00588,430
M00007455,CHK00238_005,ENT00025,429
M00007456,CHK00238_005,ENT00063,450
M00007457,CHK00238_005,ENT00366,107
