interaction_id,user_id,item_id,action,timestamp,rating,session_id
IX00016392,U000916,I00401,view,2025-03-21T13:59:00,,S0003278
IX00016393,U000184,I00107,click,2024-08-02T09:52:00,,S0003278
IX00016394,U000829,I00350,view,2025-07-29T07:31:00,,S0003278
IX00016395,U000669,I00168,view,2025-04-11T11:38:00,,S0003279
IX00016396,U000672,I00492,add_to_cart,2025-09-02T17:51:00,,S0003279
IX00016397,U000050,I00186,view,2025-06-05T07:55:00,,S0003279
IX00016398,U001196,I00259,view,2024-08-31T13:49:00,,S0003279
IX00016399,U000474,I00576,view,2024-03-01T02:24:00,,S0003279
IX00016400,U001064,I00338,click,2024-04-02T01:23:00,,S0003280
IX00016401,U000363,I00278,view,2024-09-06T07:57:00,,S0003280
IX00016402,U000680,I00330,add_to_cart,2025-12-18T12:48:00,,S0003280
IX00016403,U000470,I00524,view,2024-11-21T03:58:00,,S0003280
IX00016404,U000158,I00401,view,2025-01-28T11:48:00,,S0003280
IX00016405,U000192,I00120,view,2024-06-02T05:50:00,,S0003281
IX00016406,U000314,I00322,click,2024-07-20T12:56:00,,S0003281
IX00016407,U001046,I00301,purchase,2024-10-08T21:00:00,,S0003281
IX00016408,U000791,I00492,rate,2024-12-05T05:07:00,5,S0003281
IX00016409,U000619,I00301,view,2024-05-24T10:48:00,,S0003281
IX00016410,U000955,I00379,add_to_cart,2024-03-19T06:34:00,,S0003282
IX00016411,U001026,I00219,view,2024-12-29T17:10:00,,S0003282
IX00016412,U000583,I00511,add_to_cart,2025-09-19T10:11:00,,S0003282
IX00016413,U000953,I00511,click,2025-06-25T18:07:00,,S0003282
IX00016414,U000165,I00346,add_to_cart,2025-06-30T00:12:00,,S0003282
IX00016415,U001017,I00521,purchase,2025-03-05T03:22:00,,S0003283
IX00016416,U000520,I00212,rate,2025-06-15T00:16:00,5,S0003283
IX00016417,U000875,I00078,view,2025-06-16T15:03:00,,S0003283
IX00016418,U000164,I00580,view,2025-02-27T10:42:00,,S0003283
IX00016419,U000378,I00010,view,2025-03-07T06:54:00,,S0003283
IX00016420,U000806,I00322,view,2024-09-02T13:49:00,,S0003284
IX00016421,U000912,I00113,view,2025-12-01T11:19:00,,S0003284
IX00016422,U000729,I00219,add_to_cart,2024-10-03T06:02:00,,S0003284
IX00016423,U000351,I00098,view,2025-09-08T18:04:00,,S0003284
IX00016424,U000658,I00487,view,2024-04-14T08:54:00,,S0003284
IX00016425,U000193,I00350,view,2025-08-12T08:32:00,,S0003285
IX00016426,U000944,I00535,add_to_cart,2025-02-13T06:34:00,,S0003285
IX00016427,U000667,I00524,view,2024-04-19T12:05:00,,S0003285
IX00016428,U000089,I00550,view,2024-09-26T22:05:00,,S0003285
IX00016429,U001110,I00020,view,2024-11-24T07:33:00,,S0003285
IX00016430,U000074,I00111,view,2025-09-16T01:32:00,,S0003286
IX00016431,U000761,I00167,view,2025-05-07T14:53:00,,S0003286
IX00016432,U000953,I00078,view,2024-08-13T11:46:00,,S0003286
IX00016433,U000138,I00350,rate,2025-06-03T09:32:00,5,S0003286
IX00016434,U000211,I00264,view,2025-06-04T10:16:00,,S0003286
IX00016435,U000175,I00107,purchase,2024-04-24T20:48:00,,S0003287
IX00016436,U000310,I00264,click,2024-11-07T02:55:00,,S0003287
IX00016437,U001105,I00401,add_to_cart,2025-07-05T06:51:00,,S0003287
IX00016438,U000479,I00120,view,2025-03-09T12:25:00,,S0003287
IX00016439,U000922,I00452,view,2024-03-12T08:15:00,,S0003287
IX00016440,U000268,I00401,purchase,2024-01-05T23:49:00,,S0003288
IX00016441,U000264,I00535,view,2025-03-30T21:10:00,,S0003288
IX00016442,U001003,I00256,view,2025-11-13T00:56:00,,S0003288
IX00016443,U000352,I00297,click,2025-07-18T11:45:00,,S0003288
IX00016444,U000701,I00400,click,2025-04-08T06:12:00,,S0003288
IX00016445,U000554,I00301,view,2025-09-02T18:47:00,,S0003289
IX00016446,U000235,I00072,view,2025-06-06T19:31:00,,S0003289
IX00016447,U000503,I00215,view,2024-02-04T12:34:00,,S0003289
IX00016448,U000663,I00350,click,2024-09-17T00:42:00,,S0003289
IX00016449,U000791,I00018,view,2024-12-15T13:31:00,,S0003289
IX00016450,U000426,I00535,view,2025-09-13T00:22:00,,S0003290
IX00016451,U001125,I00322,view,2024-01-11T19:38:00,,S0003290
IX00016452,U001022,I00383,view,2025-05-25T11:07:00,,S0003290
IX00016453,U000882,I00401,view,2025-11-13T14:05:00,,S0003290
IX00016454,U001099,I00524,view,2024-06-14T11:13:00,,S0003290
IX00016455,U000500,I00284,view,2024-11-23T06:30:00,,S0003291
IX00016456,U000400,I00186,click,2024-09-29T17:42:00,,S0003291
IX00016457,U000315,I00586,view,2025-08-08T09:02:00,,S0003291
IX00016458,U000558,I00167,rate,2025-03-17T05:20:00,1,S0003291
IX00016459,U000383,I00186,add_to_cart,2025-05-26T21:41:00,,S0003291
IX00016460,U000959,I00116,click,2024-07-15T02:58:00,,S0003292
IX00016461,U000332,I00487,click,2024-03-31T03:40:00,,S0003292
IX00016462,U000068,I00284,click,2025-10-21T05:27:00,,S0003292
IX00016463,U000454,I00509,view,2025-07-09T01:13:00,,S0003292
IX00016464,U000439,I00297,view,2024-12-17T22:01:00,,S0003292
IX00016465,U000352,I00322,rate,2024-08-26T04:38:00,5,S0003293
IX00016466,U000684,I00511,add_to_cart,2024-05-05T10:49:00,,S0003293
IX00016467,U000874,I00350,click,2025-04-11T08:05:00,,S0003293
IX00016468,U000898,I00219,rate,2024-02-19T15:30:00,5,S0003293
IX00016469,U000958,I00355,view,2025-07-24T23:57:00,,S0003293
IX00016470,U000855,I00335,rate,2025-10-19T20:41:00,3,S0003294
IX00016471,U000595,I00249,view,2025-01-11T22:38:00,,S0003294
IX00016472,U000072,I00194,view,2024-05-19T23:38:00,,S0003294
IX00016473,U000280,I00189,add_to_cart,2025-01-13T17:26:00,,S0003294
IX00016474,U000447,I00222,view,2025-06-17T05:45:00,,S0003294
IX00016475,U000133,I00256,view,2024-02-19T21:46:00,,S0003295
IX00016476,U000723,I00355,add_to_cart,2025-01-14T22:09:00,,S0003295
IX00016477,U000302,I00219,view,2025-04-09T08:43:00,,S0003295
IX00016478,U000483,I00572,view,2024-11-07T06:28:00,,S0003295
IX00016479,U000269,I00586,view,2025-07-18T06:33:00,,S0003295
IX00016480,U000349,I00489,view,2024-07-20T00:16:00,,S0003296
IX00016481,U001012,I00120,view,2024-05-08T01:02:00,,S0003296
IX00016482,U001120,I00165,view,2025-10-19T00:50:00,,S0003296
IX00016483,U000727,I00120,view,2024-10-22T09:21:00,,S0003296
IX00016484,U000378,I00487,add_to_cart,2025-05-26T20:37:00,,S0003296
IX00016485,U001024,I00051,view,2024-06-06T16:31:00,,S0003297
IX00016486,U000496,I00116,view,2025-04-23T15:17:00,,S0003297
IX00016487,U000043,I00140,view,2025-06-29T08:59:00,,S0003297
IX00016488,U001001,I00587,view,2024-05-29T21:46:00,,S0003297
IX00016489,U000308,I00189,click,2025-01-11T19:29:00,,S0003297
IX00016490,U001141,I00165,view,2024-06-15T16:56:00,,S0003298
IX00016491,U000792,I00215,view,2025-09-01T18:49:00,,S0003298
IX00016492,U001183,I00136,purchase,2024-04-18T08:07:00,,S0003298
IX00016493,U000006,I00284,view,2025-11-27T14:58:00,,S0003298
IX00016494,U000864,I00107,click,2024-12-09T20:45:00,,S0003298
IX00016495,U000807,I00301,view,2024-04-20T17:14:00,,S0003299
IX00016496,U000540,I00437,click,2024-10-10T13:11:00,,S0003299
IX00016497,U001189,I00189,view,2025-02-12T23:54:00,,S0003299
IX00016498,U000683,I00231,view,2025-02-28T00:23:00,,S0003299
IX00016499,U000057,I00265,view,2025-10-24T04:49:00,,S0003299
IX00016500,U000640,I00070,view,2024-08-31T02:02:00,,S0003300
IX00016501,U000229,I00497,click,2024-05-24T15:42:00,,S0003300
IX00016502,U000599,I00401,add_to_cart,2024-12-07T16:24:00,,S0003300
IX00016503,U000633,I00586,click,2024-11-01T02:33:00,,S0003300
IX00016504,U000591,I00394,view,2024-06-18T14:52:00,,S0003300
IX00016505,U000567,I00305,view,2024-11-23T07:36:00,,S0003301
IX00016506,U000082,I00215,click,2024-12-25T09:16:00,,S0003301
IX00016507,U000168,I00189,view,2025-04-17T10:29:00,,S0003301
IX00016508,U000250,I00189,view,2024-01-13T05:54:00,,S0003301
IX00016509,U000674,I00046,click,2025-07-11T12:43:00,,S0003301
IX00016510,U001151,I00322,view,2025-01-20T17:34:00,,S0003302
IX00016511,U000778,I00401,add_to_cart,2024-12-26T00:11:00,,S0003302
IX00016512,U001069,I00322,view,2024-11-13T20:19:00,,S0003302
IX00016513,U001073,I00250,view,2025-09-11T19:15:00,,S0003302
IX00016514,U000760,I00256,view,2025-07-21T01:01:00,,S0003302
IX00016515,U001033,I00369,view,2025-03-12T19:41:00,,S0003303
IX00016516,U000027,I00509,add_to_cart,2024-06-07T12:51:00,,S0003303
IX00016517,U001053,I00107,view,2024-09-18T19:33:00,,S0003303
IX00016518,U000486,I00186,purchase,2025-05-26T09:10:00,,S0003303
IX00016519,U000920,I00580,view,2024-10-29T15:36:00,,S0003303
IX00016520,U000336,I00284,view,2024-03-06T12:39:00,,S0003304
IX00016521,U000647,I00241,click,2025-10-14T10:10:00,,S0003304
IX00016522,U000479,I00428,click,2024-05-23T20:12:00,,S0003304
IX00016523,U000277,I00021,view,2024-07-30T01:09:00,,S0003304
IX00016524,U000117,I00165,click,2025-02-28T07:51:00,,S0003304
IX00016525,U001012,I00215,click,2025-09-06T21:49:00,,S0003305
IX00016526,U000982,I00400,purchase,2024-07-06T19:30:00,,S0003305
IX00016527,U000626,I00222,view,2025-06-15T12:22:00,,S0003305
IX00016528,U000699,I00256,view,2024-01-31T12:39:00,,S0003305
IX00016529,U000659,I00257,view,2025-09-02T19:38:00,,S0003305
IX00016530,U000403,I00419,click,2024-06-16T19:25:00,,S0003306
IX00016531,U000169,I00297,click,2025-10-02T22:13:00,,S0003306
IX00016532,U000520,I00022,rate,2024-10-14T17:05:00,3,S0003306
IX00016533,U000733,I00535,click,2025-08-17T02:46:00,,S0003306
IX00016534,U001094,I00305,view,2024-07-18T12:19:00,,S0003306
IX00016535,U000748,I00301,view,2024-07-21T01:43:00,,S0003307
IX00016536,U001115,I00107,view,2024-01-02T10:51:00,,S0003307
IX00016537,U000278,I00223,view,2024-05-24T09:30:00,,S0003307
IX00016538,U000247,I00072,view,2024-08-21T17:10:00,,S0003307
IX00016539,U000788,I00107,view,2025-04-06T08:56:00,,S0003307
IX00016540,U000842,I00301,view,2024-11-11T18:29:00,,S0003308
IX00016541,U000906,I00017,view,2024-09-02T23:54:00,,S0003308
IX00016542,U000357,I00130,view,2024-11-20T00:48:00,,S0003308
IX00016543,U000051,I00216,add_to_cart,2024-04-23T01:47:00,,S0003308
IX00016544,U000883,I00097,view,2025-06-05T22:00:00,,S0003308
IX00016545,U000006,I00078,view,2024-04-15T01:44:00,,S0003309
IX00016546,U000295,I00572,purchase,2025-06-06T17:16:00,,S0003309
IX00016547,U000090,I00167,view,2025-11-01T13:24:00,,S0003309
IX00016548,U000330,I00186,purchase,2025-09-28T05:42:00,,S0003309
IX00016549,U000063,I00085,view,2025-09-22T18:29:00,,S0003309
IX00016550,U000688,I00111,view,2024-03-28T16:43:00,,S0003310
IX00016551,U000278,I00264,purchase,2024-05-10T12:51:00,,S0003310
IX00016552,U000264,I00219,view,2024-05-10T15:01:00,,S0003310
IX00016553,U000831,I00541,view,2024-09-14T01:33:00,,S0003310
IX00016554,U000224,I00297,click,2025-12-08T07:12:00,,S0003310
IX00016555,U000238,I00010,purchase,2025-06-11T22:50:00,,S0003311
IX00016556,U001194,I00492,purchase,2024-05-30T11:40:00,,S0003311
IX00016557,U000079,I00509,click,2024-08-04T12:26:00,,S0003311
IX00016558,U000229,I00452,click,2025-07-21T17:23:00,,S0003311
IX00016559,U000434,I00155,view,2024-11-19T16:49:00,,S0003311
IX00016560,U000581,I00301,click,2025-03-29T17:15:00,,S0003312
IX00016561,U000929,I00330,click,2025-01-30T23:52:00,,S0003312
IX00016562,U001187,I00341,click,2024-03-26T13:49:00,,S0003312
IX00016563,U000162,I00249,view,2025-11-13T08:48:00,,S0003312
IX00016564,U000804,I00369,view,2024-08-09T06:17:00,,S0003312
IX00016565,U000457,I00367,view,2024-03-23T17:30:00,,S0003313
IX00016566,U000901,I00284,view,2025-10-18T15:41:00,,S0003313
IX00016567,U000306,I00167,view,2025-06-16T21:47:00,,S0003313
IX00016568,U000652,I00072,purchase,2025-03-16T06:13:00,,S0003313
IX00016569,U000872,I00120,view,2025-03-26T11:02:00,,S0003313
IX00016570,U001044,I00443,view,2024-12-03T05:54:00,,S0003314
IX00016571,U000708,I00586,rate,2024-04-25T14:05:00,3,S0003314
IX00016572,U000408,I00078,view,2024-09-28T06:04:00,,S0003314
IX00016573,U000630,I00256,click,2025-11-02T08:06:00,,S0003314
IX00016574,U000066,I00509,view,2024-06-10T15:22:00,,S0003314
IX00016575,U000667,I00189,view,2024-10-12T00:17:00,,S0003315
IX00016576,U000605,I00533,view,2024-04-05T05:54:00,,S0003315
IX00016577,U000319,I00586,view,2024-12-05T18:02:00,,S0003315
IX00016578,U000326,I00021,add_to_cart,2025-05-02T20:48:00,,S0003315
IX00016579,U000534,I00355,view,2025-01-29T23:05:00,,S0003315
IX00016580,U000501,I00219,rate,2025-04-23T14:11:00,4,S0003316
IX00016581,U001068,I00215,click,2025-07-04T11:06:00,,S0003316
IX00016582,U000299,I00322,view,2024-11-18T17:31:00,,S0003316
IX00016583,U000195,I00541,view,2024-01-27T03:45:00,,S0003316
IX00016584,U000344,I00435,view,2025-09-11T13:34:00,,S0003316
IX00016585,U000754,I00452,click,2025-02-18T10:59:00,,S0003317
IX00016586,U000158,I00429,add_to_cart,2025-05-02T16:43:00,,S0003317
IX00016587,U001128,I00492,view,2024-01-12T05:42:00,,S0003317
IX00016588,U000112,I00188,click,2025-07-30T07:14:00,,S0003317
IX00016589,U000503,I00022,view,2024-11-15T04:11:00,,S0003317
IX00016590,U000044,I00111,view,2024-03-25T10:17:00,,S0003318
IX00016591,U000112,I00469,view,2025-06-09T06:25:00,,S0003318
IX00016592,U000205,I00012,view,2025-04-15T22:51:00,,S0003318
IX00016593,U000027,I00100,view,2024-02-16T19:58:00,,S0003318
IX00016594,U000693,I00305,view,2024-02-27T21:37:00,,S0003318
IX00016595,U000002,I00509,view,2024-10-05T06:43:00,,S0003319
IX00016596,U000302,I00492,view,2024-04-02T08:19:00,,S0003319
IX00016597,U000391,I00452,click,2024-10-05T03:04:00,,S0003319
IX00016598,U000240,I00284,view,2025-05-10T04:52:00,,S0003319
IX00016599,U000356,I00588,view,2025-09-12T06:36:00,,S0003319
IX00016600,U000169,I00256,view,2025-03-18T02:23:00,,S0003320
IX00016601,U000405,I00505,view,2024-04-26T12:23:00,,S0003320
IX00016602,U000779,I00353,view,2024-12-23T21:24:00,,S0003320
IX00016603,U000622,I00532,click,2025-11-30T02:34:00,,S0003320
IX00016604,U000938,I00301,view,2025-07-13T18:55:00,,S0003320
IX00016605,U000700,I00265,view,2024-08-29T08:56:00,,S0003321
IX00016606,U000886,I00114,purchase,2024-08-16T03:47:00,,S0003321
IX00016607,U000544,I00021,view,2024-06-25T23:49:00,,S0003321
IX00016608,U000475,I00305,view,2024-02-25T09:07:00,,S0003321
IX00016609,U000947,I00573,click,2024-10-12T03:18:00,,S0003321
IX00016610,U001138,I00249,view,2025-11-07T08:29:00,,S0003322
IX00016611,U001158,I00439,view,2024-12-09T08:50:00,,S0003322
IX00016612,U000448,I00555,view,2025-05-02T21:42:00,,S0003322
IX00016613,U000264,I00264,view,2025-05-11T05:53:00,,S0003322
IX00016614,U000937,I00367,purchase,2025-07-29T22:21:00,,S0003322
IX00016615,U001007,I00410,view,2025-07-06T15:29:00,,S0003323
IX00016616,U000316,I00452,view,2024-12-14T00:18:00,,S0003323
IX00016617,U000418,I00068,view,2024-06-24T07:07:00,,S0003323
IX00016618,U000580,I00284,view,2024-08-24T14:50:00,,S0003323
IX00016619,U000652,I00129,view,2025-01-20T16:44:00,,S0003323
IX00016620,U000430,I00572,view,2024-08-08T20:04:00,,S0003324
IX00016621,U000011,I00107,view,2024-12-15T11:29:00,,S0003324
IX00016622,U000381,I00107,add_to_cart,2025-08-29T21:24:00,,S0003324
IX00016623,U000216,I00189,view,2025-11-09T23:24:00,,S0003324
IX00016624,U000071,I00211,click,2024-04-05T18:34:00,,S0003324
IX00016625,U000686,I00022,view,2025-05-10T19:21:00,,S0003325
IX00016626,U000256,I00111,click,2024-04-13T01:41:00,,S0003325
IX00016627,U001185,I00078,view,2025-12-11T17:13:00,,S0003325
IX00016628,U001058,I00322,view,2024-12-07T01:39:00,,S0003325
IX00016629,U000100,I00120,click,2025-07-14T21:30:00,,S0003325
IX00016630,U000207,I00437,add_to_cart,2024-08-14T04:23:00,,S0003326
IX00016631,U000474,I00225,view,2025-07-30T13:29:00,,S0003326
IX00016632,U000464,I00264,add_to_cart,2025-07-30T13:40:00,,S0003326
IX00016633,U000345,I00231,view,2024-01-02T15:22:00,,S0003326
IX00016634,U001028,I00029,view,2025-04-26T20:36:00,,S0003326
IX00016635,U000587,I00492,view,2025-03-15T20:40:00,,S0003327
IX00016636,U000004,I00350,view,2024-04-25T01:38:00,,S0003327
IX00016637,U000162,I00305,view,2024-09-03T15:06:00,,S0003327
IX00016638,U001033,I00538,view,2024-03-04T09:14:00,,S0003327
IX00016639,U000825,I00004,add_to_cart,2025-05-20T19:37:00,,S0003327
IX00016640,U000517,I00306,click,2024-08-08T11:16:00,,S0003328
IX00016641,U000326,I00029,purchase,2025-05-12T07:10:00,,S0003328
IX00016642,U000111,I00454,view,2025-08-14T19:20:00,,S0003328
IX00016643,U000069,I00189,view,2024-02-17T03:38:00,,S0003328
IX00016644,U000569,I00120,add_to_cart,2024-04-10T03:33:00,,S0003328
IX00016645,U000879,I00264,view,2024-12-19T03:35:00,,S0003329
IX00016646,U000150,I00022,purchase,2024-11-17T08:22:00,,S0003329
IX00016647,U000404,I00204,click,2025-11-26T10:01:00,,S0003329
IX00016648,U000343,I00437,click,2025-03-13T12:38:00,,S0003329
IX00016649,U000980,I00194,click,2025-06-29T09:02:00,,S0003329
IX00016650,U000256,I00348,click,2024-07-02T13:06:00,,S0003330
IX00016651,U000635,I00113,view,2025-08-04T02:47:00,,S0003330
IX00016652,U001056,I00189,view,2025-09-27T13:36:00,,S0003330
IX00016653,U000603,I00492,click,2024-11-26T22:20:00,,S0003330
IX00016654,U000692,I00136,add_to_cart,2025-03-26T07:36:00,,S0003330
IX00016655,U001129,I00542,view,2024-09-04T22:08:00,,S0003331
IX00016656,U000872,I00078,purchase,2024-07-01T16:01:00,,S0003331
IX00016657,U000291,I00173,purchase,2025-01-22T04:25:00,,S0003331
IX00016658,U000162,I00043,view,2024-11-24T00:40:00,,S0003331
IX00016659,U000860,I00297,view,2024-05-09T07:03:00,,S0003331
IX00016660,U000241,I00524,view,2024-04-24T02:52:00,,S0003332
IX00016661,U000951,I00580,view,2024-08-02T01:06:00,,S0003332
IX00016662,U000644,I00452,view,2024-02-28T11:16:00,,S0003332
IX00016663,U000074,I00492,add_to_cart,2024-10-08T08:21:00,,S0003332
IX00016664,U000045,I00107,view,2025-03-29T13:21:00,,S0003332
IX00016665,U001168,I00087,view,2025-06-07T04:20:00,,S0003333
IX00016666,U000562,I00010,view,2024-05-24T18:10:00,,S0003333
IX00016667,U000518,I00111,click,2024-01-27T01:24:00,,S0003333
IX00016668,U000544,I00072,view,2025-06-04T10:02:00,,S0003333
IX00016669,U000958,I00322,view,2025-02-20T16:10:00,,S0003333
IX00016670,U000285,I00249,rate,2024-08-22T07:08:00,3,S0003334
IX00016671,U000730,I00249,add_to_cart,2024-07-04T02:54:00,,S0003334
IX00016672,U000953,I00148,view,2025-12-05T10:36:00,,S0003334
IX00016673,U000680,I00215,click,2025-03-20T22:49:00,,S0003334
IX00016674,U000959,I00256,view,2024-06-04T20:55:00,,S0003334
IX00016675,U000253,I00369,view,2025-03-06T20:04:00,,S0003335
IX00016676,U000571,I00305,view,2025-03-03T02:58:00,,S0003335
IX00016677,U000632,I00222,click,2025-07-14T15:24:00,,S0003335
IX00016678,U001031,I00116,view,2025-04-28T22:30:00,,S0003335
IX00016679,U000677,I00410,view,2024-06-02T02:01:00,,S0003335
IX00016680,U000967,I00012,view,2025-10-05T13:07:00,,S0003336
IX00016681,U000413,I00511,view,2025-11-17T15:46:00,,S0003336
IX00016682,U000651,I00120,view,2024-03-02T06:34:00,,S0003336
IX00016683,U000389,I00379,add_to_cart,2025-05-13T09:29:00,,S0003336
IX00016684,U000214,I00580,view,2025-02-22T15:38:00,,S0003336
IX00016685,U000211,I00460,click,2024-05-29T04:08:00,,S0003337
IX00016686,U000369,I00256,add_to_cart,2024-12-23T19:15:00,,S0003337
IX00016687,U000930,I00120,view,2024-10-30T22:41:00,,S0003337
IX00016688,U000390,I00350,view,2025-05-05T19:10:00,,S0003337
IX00016689,U000167,I00577,rate,2025-03-11T22:17:00,4,S0003337
IX00016690,U000693,I00423,purchase,2024-01-24T20:42:00,,S0003338
IX00016691,U000676,I00256,view,2025-12-06T12:32:00,,S0003338
IX00016692,U000214,I00219,view,2025-09-21T14:38:00,,S0003338
IX00016693,U000534,I00439,view,2025-07-26T06:15:00,,S0003338
IX00016694,U000281,I00401,click,2024-06-22T02:02:00,,S0003338
IX00016695,U001078,I00284,view,2024-05-08T05:15:00,,S0003339
IX00016696,U000667,I00495,view,2024-10-10T06:07:00,,S0003339
IX00016697,U000456,I00524,view,2024-06-08T19:00:00,,S0003339
IX00016698,U001096,I00264,purchase,2025-08-22T22:30:00,,S0003339
IX00016699,U000447,I00111,click,2025-08-04T19:09:00,,S0003339
IX00016700,U000794,I00022,add_to_cart,2025-08-13T08:17:00,,S0003340
IX00016701,U000576,I00266,click,2025-07-13T12:44:00,,S0003340
IX00016702,U000501,I00183,click,2024-09-01T05:11:00,,S0003340
IX00016703,U000089,I00452,view,2024-04-11T20:20:00,,S0003340
IX00016704,U000028,I00325,view,2025-01-09T02:30:00,,S0003340
IX00016705,U000047,I00401,view,2025-05-16T02:32:00,,S0003341
IX00016706,U000579,I00487,view,2025-08-22T08:56:00,,S0003341
IX00016707,U000654,I00022,purchase,2024-09-12T23:20:00,,S0003341
IX00016708,U000788,I00090,click,2024-09-01T14:43:00,,S0003341
IX00016709,U000904,I00487,add_to_cart,2025-07-22T05:32:00,,S0003341
IX00016710,U000466,I00250,view,2025-12-20T00:38:00,,S0003342
IX00016711,U000666,I00305,view,2024-09-13T14:07:00,,S0003342
IX00016712,U000282,I00487,add_to_cart,2024-03-09T11:12:00,,S0003342
IX00016713,U000299,I00165,view,2025-09-18T11:18:00,,S0003342
IX00016714,U000805,I00189,view,2024-10-14T14:24:00,,S0003342
IX00016715,U001044,I00533,view,2025-08-01T19:58:00,,S0003343
IX00016716,U000444,I00009,add_to_cart,2025-03-27T00:09:00,,S0003343
IX00016717,U000575,I00222,click,2025-03-03T02:01:00,,S0003343
IX00016718,U000740,I00379,purchase,2024-05-16T23:53:00,,S0003343
IX00016719,U000208,I00492,view,2024-05-19T10:14:00,,S0003343
IX00016720,U000400,I00511,view,2024-01-23T11:16:00,,S0003344
IX00016721,U000808,I00145,rate,2024-01-27T19:13:00,4,S0003344
IX00016722,U000162,I00410,view,2025-04-06T00:28:00,,S0003344
IX00016723,U001152,I00132,click,2024-10-30T17:24:00,,S0003344
IX00016724,U000047,I00509,view,2024-03-30T04:10:00,,S0003344
