session_id,customer_id,started_at,duration_s,device,referrer,pages_viewed
S00003178,C001119,2025-07-01T11:15:00,499,tablet,direct,12
S00003179,C000047,2024-07-25T19:00:00,3412,mobile_android,paid_search,34
S00003180,C000749,2025-04-24T20:53:00,1239,desktop,organic,22
S00003181,C000590,2025-12-17T02:50:00,2744,mobile_android,organic,26
S00003182,C001053,2025-08-22T19:01:00,1407,desktop,organic,35
S00003183,C001132,2025-10-18T03:06:00,344,tablet,email,35
S00003184,C001003,2024-07-23T09:16:00,2109,desktop,direct,21
S00003185,C000239,2025-12-15T08:36:00,2533,tablet,email,29
S00003186,C000766,2025-04-14T22:29:00,425,tablet,direct,21
S00003187,C000594,2024-01-25T04:47:00,801,desktop,paid_search,19
S00003188,C000377,2025-12-03T13:08:00,2309,mobile_ios,direct,25
S00003189,C001203,2025-09-25T11:44:00,1906,desktop,paid_search,40
S00003190,C000723,2025-04-20T00:44:00,201,desktop,email,36
S00003191,C000598,2024-12-21T02:14:00,2577,mobile_ios,paid_search,18
S00003192,C001290,2024-03-04T05:56:00,920,tablet,direct,40
S00003193,C001386,2024-07-12T01:30:00,846,desktop,social,30
S00003194,C000803,2024-02-22T09:23:00,25,tablet,paid_search,28
S00003195,C000295,2025-07-30T05:28:00,631,mobile_android,direct,23
S00003196,C000415,2025-03-28T14:32:00,703,desktop,organic,37
S00003197,C001125,2025-01-03T06:48:00,757,tablet,paid_search,29
S00003198,C000278,2024-02-11T14:45:00,1640,tablet,social,18
S00003199,C001191,2025-10-25T00:30:00,1505,tablet,paid_search,2
S00003200,C000492,2025-04-12T11:02:00,2743,mobile_ios,email,17
S00003201,C000766,2025-12-06T02:04:00,2090,mobile_ios,organic,26
S00003202,C001148,2024-05-22T19:14:00,1081,desktop,email,4
S00003203,C000569,2025-08-15T23:31:00,1734,tablet,paid_search,38
S00003204,C000611,2024-05-18T15:13:00,2964,desktop,direct,5
S00003205,C000878,2024-08-05T15:25:00,2856,desktop,organic,18
S00003206,C000916,2024-05-29T00:03:00,697,mobile_ios,paid_search,38
S00003207,C000906,2025-07-30T16:39:00,26,tablet,email,3
S00003208,C000141,2024-11-19T22:47:00,703,mobile_android,paid_search,18
S00003209,C000580,2024-09-11T02:58:00,196,mobile_ios,direct,37
S00003210,C000444,2024-05-26T03:13:00,103,mobile_ios,email,31
S00003211,C001337,2024-09-27T01:12:00,160,mobile_ios,social,17
S00003212,C000301,2025-05-23T00:49:00,3264,mobile_ios,organic,33
S00003213,C000249,2025-07-12T02:04:00,986,mobile_android,paid_search,2
S00003214,C000935,2024-04-17T10:18:00,3385,mobile_ios,organic,22
S00003215,C000629,2024-12-19T00:51:00,3250,mobile_ios,email,23
S00003216,C001404,2025-09-05T18:35:00,3329,tablet,direct,24
S00003217,C001135,2024-04-09T20:18:00,2035,mobile_android,direct,36
S00003218,C001392,2025-12-19T10:12:00,1720,tablet,social,35
S00003219,C000319,2024-06-23T06:29:00,715,tablet,social,11
S00003220,C000685,2024-01-09T10:20:00,1684,mobile_android,email,6
S00003221,C001426,2025-12-18T16:34:00,1213,mobile_ios,email,24
S00003222,C001114,2025-07-11T10:11:00,233,tablet,email,6
S00003223,C000307,2024-10-03T11:46:00,119,desktop,organic,28
S00003224,C001368,2024-02-08T03:25:00,657,mobile_android,organic,36
S00003225,C000215,2024-04-13T23:34:00,1692,desktop,email,26
S00003226,C000365,2024-04-13T00:47:00,2408,tablet,direct,11
S00003227,C000837,2024-07-04T03:09:00,1557,mobile_android,email,12
S00003228,C001497,2024-01-20T05:20:00,208,tablet,paid_search,5
S00003229,C000638,2024-03-10T01:11:00,2437,mobile_ios,social,17
S00003230,C000439,2024-07-05T19:58:00,1478,mobile_android,organic,23
S00003231,C000892,2025-06-27T23:57:00,1614,mobile_android,paid_search,37
S00003232,C000806,2024-05-06T16:46:00,723,mobile_android,email,9
S00003233,C001007,2025-11-22T07:07:00,294,tablet,organic,28
S00003234,C000097,2024-11-12T09:07:00,1609,mobile_ios,organic,14
S00003235,C000907,2024-10-15T09:49:00,3011,mobile_android,email,5
S00003236,C001181,2025-10-01T02:36:00,2747,tablet,email,13
S00003237,C000576,2025-12-16T05:03:00,3508,desktop,social,10
S00003238,C000187,2024-04-11T09:30:00,116,tablet,direct,5
S00003239,C000473,2025-03-23T22:38:00,1573,mobile_android,direct,9
S00003240,C001214,2024-01-11T16:52:00,249,mobile_ios,direct,15
S00003241,C001154,2024-10-25T05:54:00,1908,desktop,paid_search,17
S00003242,C000292,2024-10-31T16:42:00,247,tablet,social,37
S00003243,C000273,2024-05-11T04:21:00,1303,tablet,organic,27
S00003244,C001483,2024-10-24T01:41:00,3265,desktop,social,33
S00003245,C001445,2025-08-08T12:17:00,3383,mobile_ios,social,8
S00003246,C000544,2024-08-15T21:44:00,1165,mobile_android,email,20
S00003247,C000836,2025-02-08T07:26:00,2487,tablet,organic,33
S00003248,C000086,2024-04-02T04:45:00,3013,desktop,email,14
S00003249,C000493,2024-12-28T16:51:00,1476,tablet,direct,18
S00003250,C001223,2025-04-23T10:46:00,1672,tablet,social,27
S00003251,C000574,2025-01-22T22:31:00,1743,tablet,email,26
S00003252,C000903,2024-09-18T19:37:00,2941,desktop,paid_search,20
S00003253,C001438,2025-06-06T03:31:00,1624,mobile_android,organic,14
S00003254,C000340,2024-11-04T04:50:00,676,desktop,email,17
S00003255,C000723,2024-07-23T23:57:00,571,mobile_android,social,9
S00003256,C000245,2024-11-09T13:37:00,404,desktop,organic,19
S00003257,C001171,2025-06-10T06:32:00,1306,desktop,organic,22
S00003258,C001028,2024-04-12T21:05:00,2311,mobile_ios,email,24
S00003259,C000154,2024-10-26T13:39:00,2395,desktop,social,39
S00003260,C001364,2024-03-28T18:19:00,944,tablet,email,23
S00003261,C000418,2025-09-26T15:36:00,2376,desktop,organic,21
S00003262,C000939,2025-07-05T07:23:00,3150,mobile_android,organic,2
S00003263,C001111,2024-02-20T16:59:00,1481,desktop,direct,22
S00003264,C000120,2025-11-04T07:13:00,1339,mobile_android,social,8
S00003265,C000429,2025-03-16T09:23:00,168,mobile_ios,direct,20
S00003266,C000358,2024-06-01T23:29:00,3365,desktop,direct,22
S00003267,C001199,2024-11-25T00:05:00,798,desktop,paid_search,7
S00003268,C000737,2024-12-10T19:34:00,1476,mobile_android,direct,12
S00003269,C000548,2024-03-12T20:44:00,2859,tablet,organic,28
S00003270,C000801,2024-12-12T11:00:00,3298,mobile_ios,email,3
S00003271,C000241,2025-07-12T02:56:00,462,tablet,organic,14
S00003272,C000265,2025-07-15T01:30:00,2761,mobile_ios,paid_search,23
S00003273,C000411,2025-07-04T06:49:00,1640,desktop,social,18
S00003274,C001424,2025-09-29T04:08:00,1939,mobile_ios,organic,27
S00003275,C000692,2024-03-16T10:38:00,3432,desktop,organic,7
S00003276,C000602,2025-02-22T18:52:00,2057,mobile_ios,email,8
S00003277,C000242,2025-05-20T08:00:00,1973,desktop,paid_search,8
S00003278,C000767,2024-08-01T18:36:00,3425,mobile_android,social,3
S00003279,C000418,2025-01-06T11:07:00,2583,tablet,email,15
S00003280,C000180,2024-07-22T22:40:00,454,mobile_ios,organic,13
S00003281,C000152,2024-07-08T10:35:00,825,mobile_android,email,25
S00003282,C001427,2025-02-01T04:22:00,3407,desktop,paid_search,25
S00003283,C000365,2024-03-21T11:25:00,944,mobile_android,social,1
S00003284,C000786,2024-01-03T02:37:00,3453,mobile_android,email,8
S00003285,C001424,2024-05-14T00:19:00,1420,mobile_android,direct,36
S00003286,C000576,2024-09-20T15:25:00,1539,mobile_ios,direct,13
S00003287,C000871,2024-03-04T00:57:00,1979,mobile_android,direct,7
S00003288,C000413,2025-12-02T06:26:00,1528,mobile_ios,paid_search,16
S00003289,C000877,2025-09-28T09:23:00,273,tablet,social,8
S00003290,C001026,2024-01-31T22:59:00,28,tablet,social,25
S00003291,C000752,2025-07-02T04:50:00,1391,mobile_android,social,33
S00003292,C000488,2025-06-02T14:32:00,2302,tablet,organic,10
S00003293,C000406,2025-11-27T11:37:00,3157,tablet,direct,1
S00003294,C000692,2024-01-05T16:21:00,3340,mobile_ios,organic,39
S00003295,C000126,2025-05-07T04:20:00,2331,mobile_android,direct,21
S00003296,C000791,2024-09-11T13:12:00,1760,tablet,email,13
S00003297,C000200,2024-08-06T20:32:00,3047,tablet,paid_search,34
S00003298,C000812,2024-09-09T06:58:00,2246,tablet,social,20
S00003299,C001002,2024-01-24T04:01:00,2753,desktop,paid_search,6
S00003300,C000588,2024-07-20T12:14:00,2504,mobile_ios,direct,15
S00003301,C001167,2024-09-22T05:30:00,1837,mobile_ios,direct,10
S00003302,C001090,2025-06-07T04:06:00,3162,mobile_android,email,24
S00003303,C001279,2025-01-26T00:28:00,1218,desktop,paid_search,36
S00003304,C001347,2025-04-20T09:36:00,1264,tablet,email,2
S00003305,C000787,2024-10-14T18:31:00,337,mobile_ios,paid_search,22
S00003306,C001023,2025-06-19T05:24:00,2545,mobile_ios,social,19
S00003307,C000267,2024-08-25T11:05:00,3187,desktop,email,35
S00003308,C001058,2024-11-15T07:20:00,3118,mobile_ios,direct,15
S00003309,C001364,2025-09-28T13:17:00,123,tablet,paid_search,28
S00003310,C000402,2025-07-10T00:00:00,619,mobile_ios,direct,8
S00003311,C001227,2024-05-20T19:58:00,1226,tablet,direct,31
S00003312,C000570,2024-12-29T08:45:00,3310,mobile_android,email,1
S00003313,C000393,2025-11-10T04:09:00,2673,tablet,direct,25
S00003314,C000738,2025-08-19T06:14:00,1959,mobile_android,direct,8
S00003315,C001292,2024-06-29T20:41:00,2639,tablet,social,21
S00003316,C000582,2025-06-16T04:26:00,1901,tablet,organic,37
S00003317,C001488,2024-12-21T20:37:00,345,desktop,direct,38
S00003318,C000539,2024-04-23T07:45:00,1650,mobile_android,social,29
S00003319,C000964,2024-06-13T19:44:00,410,desktop,direct,33
S00003320,C000580,2024-11-13T01:28:00,3020,desktop,social,29
S00003321,C001427,2024-01-02T18:59:00,739,mobile_ios,organic,38
S00003322,C000772,2024-04-22T16:06:00,2674,mobile_ios,social,33
S00003323,C001118,2024-05-16T23:18:00,2728,mobile_android,social,11
S00003324,C000905,2024-04-30T21:48:00,3318,desktop,social,24
S00003325,C000667,2025-09-18T03:07:00,734,mobile_android,organic,11
S00003326,C000223,2025-10-13T23:00:00,1970,mobile_android,social,29
S00003327,C000766,2025-03-09T07:49:00,1618,mobile_android,organic,33
S00003328,C000445,2025-04-25T00:48:00,1256,tablet,organic,11
S00003329,C000394,2025-04-09T04:12:00,2701,mobile_ios,social,2
S00003330,C000771,2025-06-05T06:19:00,469,mobile_ios,organic,15
S00003331,C000753,2025-06-10T04:05:00,3212,mobile_ios,direct,29
S00003332,C001268,2025-11-07T11:17:00,354,tablet,paid_search,17
S00003333,C000766,2024-06-02T09:01:00,143,mobile_android,social,33
S00003334,C001159,2025-04-22T05:55:00,969,mobile_android,direct,5
S00003335,C001163,2025-11-13T21:19:00,2115,mobile_android,social,11
S00003336,C000347,2025-09-06T05:19:00,2519,tablet,email,3
S00003337,C000372,2025-01-08T21:31:00,2412,mobile_android,social,36
S00003338,C000654,2024-11-17T09:43:00,572,mobile_ios,organic,21
S00003339,C000602,2025-05-29T15:26:00,743,desktop,paid_search,39
S00003340,C001032,2025-11-03T23:30:00,2811,tablet,email,16
S00003341,C000508,2025-10-29T12:29:00,2784,mobile_ios,email,2
S00003342,C001294,2025-03-14T07:21:00,613,mobile_ios,organic,1
S00003343,C001282,2024-03-17T15:02:00,365,mobile_android,social,31
S00003344,C000880,2024-07-12T04:31:00,2453,mobile_android,organic,26
S00003345,C000847,2024-05-09T02:24:00,1440,tablet,email,18
S00003346,C001141,2025-01-20T07:00:00,2049,mobile_android,email,4
S00003347,C000484,2025-10-20T00:33:00,885,tablet,email,16
S00003348,C001057,2025-03-13T22:47:00,2905,desktop,paid_search,25
S00003349,C001282,2025-06-07T15:31:00,3405,desktop,email,22
S00003350,C001029,2024-09-21T00:40:00,1381,mobile_ios,organic,35
S00003351,C001283,2025-07-18T13:52:00,1374,mobile_android,paid_search,12
S00003352,C001038,2025-06-10T21:48:00,1936,tablet,organic,29
S00003353,C000321,2025-04-18T09:18:00,1724,desktop,organic,16
S00003354,C000602,2024-04-02T00:00:00,3138,mobile_android,direct,36
S00003355,C000353,2025-06-24T15:23:00,129,mobile_ios,social,6
S00003356,C000976,2024-03-29T20:06:00,2424,mobile_android,direct,29
S00003357,C000528,2024-12-12T00:30:00,3475,desktop,direct,31
S00003358,C000101,2025-03-13T09:07:00,2722,mobile_android,organic,31
S00003359,C001351,2024-03-14T21:50:00,726,mobile_android,paid_search,19
S00003360,C000856,2024-04-18T03:18:00,1345,mobile_android,social,12
S00003361,C000532,2025-10-06T01:01:00,3255,mobile_ios,email,36
S00003362,C001391,2024-07-07T01:50:00,480,mobile_android,direct,5
S00003363,C000234,2024-08-22T01:01:00,2120,mobile_ios,direct,23
S00003364,C000390,2024-04-23T02:32:00,3162,tablet,direct,21
S00003365,C001301,2025-12-04T04:12:00,1458,mobile_ios,paid_search,14
S00003366,C000538,2024-12-01T01:52:00,3421,tablet,organic,31
S00003367,C000153,2024-08-10T16:39:00,3528,tablet,email,30
S00003368,C000024,2025-11-04T19:08:00,3599,desktop,email,1
S00003369,C000876,2024-02-24T11:43:00,2951,desktop,email,19
S00003370,C000057,2024-12-29T03:15:00,375,mobile_ios,paid_search,36
S00003371,C001495,2024-10-09T00:45:00,3405,desktop,social,18
S00003372,C000083,2025-04-10T21:10:00,98,mobile_android,paid_search,34
S00003373,C001157,2024-07-15T10:57:00,937,desktop,email,13
S00003374,C000299,2024-10-24T14:47:00,462,mobile_android,social,11
S00003375,C000317,2024-10-24T22:13:00,2920,desktop,organic,16
S00003376,C000533,2024-03-21T10:01:00,2276,desktop,paid_search,27
S00003377,C001499,2025-07-16T19:19:00,560,tablet,social,35
S00003378,C001424,2024-08-12T11:11:00,2620,mobile_ios,email,16
S00003379,C001099,2024-07-28T22:11:00,2539,tablet,direct,35
S00003380,C000663,2025-02-21T00:55:00,2947,tablet,direct,18
S00003381,C000665,2025-02-19T17:25:00,2592,mobile_android,email,4
S00003382,C001243,2024-08-08T02:45:00,2552,mobile_android,email,37
S00003383,C001363,2025-08-26T14:38:00,1368,desktop,paid_search,16
S00003384,C001217,2024-09-15T08:45:00,3368,mobile_android,direct,14
S00003385,C000010,2025-04-19T22:15:00,2861,mobile_android,social,30
S00003386,C001028,2024-09-25T08:32:00,2456,desktop,paid_search,15
S00003387,C000119,2025-05-06T16:11:00,484,mobile_android,email,22
S00003388,C001407,2024-02-02T22:18:00,2780,mobile_ios,direct,28
S00003389,C000026,2024-03-17T02:36:00,2094,mobile_ios,email,27
S00003390,C001261,2024-03-09T01:04:00,2106,desktop,direct,39
S00003391,C001105,2024-04-09T23:43:00,2669,mobile_ios,email,34
S00003392,C000112,2024-04-25T03:46:00,195,mobile_android,email,1
S00003393,C001041,2025-11-01T21:57:00,1111,mobile_android,social,17
S00003394,C000647,2024-08-23T22:59:00,564,mobile_android,email,31
S00003395,C000274,2024-04-01T23:42:00,278,mobile_android,organic,6
S00003396,C000015,2025-08-04T09:18:00,1498,mobile_ios,email,23
S00003397,C001075,2025-10-17T04:31:00,305,tablet,social,23
S00003398,C000181,2024-11-03T14:48:00,722,desktop,organic,1
S00003399,C001091,2025-06-08T18:30:00,3081,tablet,email,20
S00003400,C000218,2024-11-11T08:11:00,1890,tablet,paid_search,11
S00003401,C000366,2025-06-03T12:35:00,1350,tablet,direct,13
S00003402,C000160,2024-10-12T19:14:00,963,mobile_android,social,35
S00003403,C001143,2024-03-14T01:31:00,2968,tablet,paid_search,10
S00003404,C000949,2025-03-02T02:27:00,2435,desktop,paid_search,29
S00003405,C000965,2025-04-07T08:25:00,377,desktop,organic,11
S00003406,C000653,2025-12-07T06:35:00,3220,tablet,social,38
S00003407,C000449,2024-08-01T11:16:00,2242,mobile_android,organic,23
S00003408,C001366,2024-03-10T21:21:00,1225,mobile_android,organic,2
S00003409,C001013,2024-09-28T14:43:00,3582,tablet,paid_search,15
S00003410,C001203,2025-04-14T21:15:00,3343,desktop,organic,34
S00003411,C001033,2024-05-27T03:17:00,3113,desktop,email,25
S00003412,C001396,2024-02-02T11:03:00,2743,mobile_android,social,35
S00003413,C001348,2025-10-10T23:26:00,2816,tablet,organic,17
S00003414,C000295,2025-01-12T07:37:00,2850,tablet,email,27
S00003415,C001214,2025-02-20T16:19:00,2944,mobile_ios,paid_search,24
S00003416,C000555,2025-08-24T13:23:00,1580,desktop,email,1
S00003417,C000360,2025-07-14T21:38:00,1938,mobile_ios,email,9
S00003418,C000428,2025-07-17T00:58:00,1492,tablet,organic,10
S00003419,C000237,2025-02-16T14:52:00,751,tablet,email,34
S00003420,C001291,2025-12-05T06:11:00,1971,mobile_ios,social,11
S00003421,C001072,2025-07-31T02:00:00,2692,mobile_android,paid_search,26
S00003422,C001110,2024-11-28T23:25:00,1207,mobile_android,email,1
S00003423,C001291,2025-11-01T21:30:00,2946,tablet,direct,34
S00003424,C001176,2024-12-05T17:17:00,2494,mobile_ios,paid_search,5
S00003425,C001276,2024-03-19T22:54:00,3405,mobile_ios,paid_search,3
S00003426,C000569,2024-10-31T04:19:00,403,tablet,direct,21
S00003427,C000430,2024-11-02T23:35:00,2194,mobile_android,email,17
S00003428,C000716,2024-01-15T09:40:00,1293,tablet,paid_search,17
S00003429,C000050,2024-11-12T23:22:00,3152,mobile_android,organic,26
S00003430,C000441,2024-04-03T14:29:00,2983,tablet,social,7
S00003431,C000997,2024-02-26T01:48:00,270,mobile_ios,paid_search,29
S00003432,C001200,2024-01-17T08:46:00,3439,tablet,social,9
S00003433,C000239,2024-05-15T01:20:00,1758,tablet,organic,24
S00003434,C001380,2025-05-27T00:53:00,2856,mobile_android,email,38
S00003435,C000013,2024-05-14T19:05:00,2745,desktop,email,4
S00003436,C001025,2025-06-03T17:08:00,62,tablet,paid_search,18
S00003437,C000307,2024-03-04T16:17:00,1364,mobile_ios,organic,36
S00003438,C001418,2025-03-31T15:46:00,612,mobile_ios,email,39
S00003439,C000867,2025-02-04T15:11:00,939,mobile_android,direct,21
S00003440,C001069,2025-12-14T14:53:00,269,desktop,social,3
S00003441,C000091,2025-06-25T12:41:00,3245,mobile_android,social,37
S00003442,C000138,2024-10-25T23:32:00,1607,mobile_android,organic,28
S00003443,C001016,2025-08-21T05:45:00,467,mobile_ios,email,5
S00003444,C001473,2025-09-09T10:55:00,595,tablet,organic,31
S00003445,C000251,2025-06-09T14:18:00,1941,desktop,direct,28
S00003446,C001034,2024-09-03T23:50:00,2936,tablet,paid_search,2
S00003447,C000138,2025-03-23T08:42:00,2232,mobile_android,social,30
S00003448,C000160,2024-09-09T07:28:00,564,mobile_android,direct,6
S00003449,C001435,2025-08-22T13:55:00,870,mobile_android,direct,6
S00003450,C000467,2024-01-19T01:12:00,1258,mobile_ios,email,10
S00003451,C000761,2025-10-19T13:20:00,2337,desktop,social,16
S00003452,C001317,2025-09-08T23:04:00,996,desktop,social,36
S00003453,C000164,2025-07-05T17:03:00,2853,tablet,paid_search,19
S00003454,C000006,2024-10-14T14:37:00,1563,desktop,organic,5
S00003455,C000071,2025-03-21T23:25:00,2894,desktop,direct,23
S00003456,C001039,2024-03-10T12:49:00,390,mobile_ios,paid_search,37
S00003457,C001425,2025-07-08T14:42:00,1343,mobile_ios,email,25
S00003458,C000231,2024-11-02T12:10:00,85,desktop,direct,5
S00003459,C001149,2025-05-06T19:05:00,1502,desktop,paid_search,30
S00003460,C000616,2024-07-26T13:08:00,2661,desktop,paid_search,22
S00003461,C000134,2024-10-18T05:40:00,3119,tablet,organic,34
S00003462,C001234,2025-11-23T02:42:00,549,mobile_android,organic,21
S00003463,C001462,2024-06-12T02:16:00,652,desktop,direct,16
S00003464,C000434,2025-07-13T15:31:00,862,desktop,organic,25
S00003465,C000079,2024-08-28T22:10:00,669,tablet,direct,23
S00003466,C000944,2024-08-20T15:58:00,3056,tablet,social,28
S00003467,C001413,2025-10-07T10:07:00,2650,desktop,organic,36
S00003468,C001208,2024-11-11T12:37:00,579,desktop,email,9
S00003469,C000691,2025-09-15T09:18:00,3063,desktop,paid_search,32
S00003470,C000789,2024-09-25T19:56:00,1239,desktop,paid_search,16
S00003471,C000047,2025-08-30T17:29:00,3555,mobile_android,social,24
S00003472,C000319,2024-05-18T12:46:00,1341,mobile_android,direct,17
S00003473,C000256,2024-06-22T17:23:00,1412,desktop,social,6
S00003474,C000481,2025-02-05T06:55:00,620,mobile_android,social,34
S00003475,C000883,2024-04-21T08:01:00,879,mobile_ios,paid_search,1
S00003476,C000712,2025-03-13T03:23:00,3320,mobile_ios,organic,5
S00003477,C000253,2025-11-18T22:23:00,2880,mobile_ios,email,9
S00003478,C000423,2025-12-14T14:21:00,1937,desktop,direct,12
S00003479,C000255,2024-08-04T12:38:00,2989,mobile_ios,paid_search,5
S00003480,C000240,2024-03-19T03:32:00,2130,desktop,direct,36
S00003481,C000442,2025-11-09T01:40:00,2093,tablet,direct,37
S00003482,C000436,2024-08-12T07:03:00,206,desktop,paid_search,34
S00003483,C001329,2025-09-11T02:48:00,2596,tablet,organic,11
S00003484,C000036,2025-06-06T05:13:00,2316,tablet,direct,8
S00003485,C001117,2024-05-02T09:04:00,982,mobile_ios,social,34
