order_id,shipment_id,placed_at,customer_ref,quantity,priority
ORD0001896,SH0002499,2024-05-31T00:00:00,CUST09788,27,freight
ORD0001897,SH0000667,2025-07-25T00:00:00,CUST05990,3,expedited
ORD0001898,SH0003761,2025-12-19T00:00:00,CUST01661,77,expedited
ORD0001899,SH0000342,2024-06-06T00:00:00,CUST09682,29,standard
ORD0001900,SH0003329,2024-05-23T00:00:00,CUST01216,98,standard
ORD0001901,SH0001144,2025-08-13T00:00:00,CUST05783,21,standard
ORD0001902,SH0000172,2025-07-30T00:00:00,CUST04344,6,freight
ORD0001903,SH0000213,2024-08-06T00:00:00,CUST07831,87,standard
ORD0001904,SH0003832,2025-04-27T00:00:00,CUST08126,47,freight
ORD0001905,SH0002276,2024-12-23T00:00:00,CUST06313,20,freight
ORD0001906,SH0001838,2024-09-18T00:00:00,CUST08862,1,expedited
ORD0001907,SH0001636,2024-04-18T00:00:00,CUST01118,89,standard
ORD0001908,SH0003707,2025-02-28T00:00:00,CUST02151,93,standard
ORD0001909,SH0002661,2024-08-23T00:00:00,CUST00975,50,freight
ORD0001910,SH0003400,2025-01-14T00:00:00,CUST01203,55,expedited
ORD0001911,SH0002008,2025-11-20T00:00:00,CUST01528,22,standard
ORD0001912,SH0000482,2025-07-21T00:00:00,CUST07071,7,freight
ORD0001913,SH0000259,2025-07-09T00:00:00,CUST01341,16,freight
ORD0001914,SH0002989,2024-05-14T00:00:00,CUST03768,87,freight
ORD0001915,SH0003456,2025-09-15T00:00:00,CUST03631,26,standard
ORD0001916,SH0000745,2024-11-28T00:00:00,CUST05851,75,freight
ORD0001917,SH0002080,2025-05-22T00:00:00,CUST09515,93,standard
ORD0001918,SH0000243,2025-03-15T00:00:00,CUST02468,29,standard
ORD0001919,SH0003238,2024-10-18T00:00:00,CUST05584,77,expedited
ORD0001920,SH0002273,2025-11-04T00:00:00,CUST08272,90,freight
ORD0001921,SH0003466,2024-04-17T00:00:00,CUST00330,75,freight
ORD0001922,SH0001584,2025-10-10T00:00:00,CUST01765,74,expedited
ORD0001923,SH0003523,2025-07-14T00:00:00,CUST00793,37,expedited
ORD0001924,SH0000126,2024-12-18T00:00:00,CUST02675,12,standard
ORD0001925,SH0000577,2024-02-20T00:00:00,CUST03557,55,standard
ORD0001926,SH0002125,2024-05-05T00:00:00,CUST06634,36,standard
ORD0001927,SH0003856,2025-12-06T00:00:00,CUST09122,99,standard
ORD0001928,SH0001036,2024-09-18T00:00:00,CUST06669,6,freight
ORD0001929,SH0002873,2024-03-18T00:00:00,CUST08184,14,expedited
ORD0001930,SH0000156,2025-07-19T00:00:00,CUST03868,35,expedited
ORD0001931,SH0002309,2024-11-29T00:00:00,CUST04319,36,freight
ORD0001932,SH0003585,2024-12-26T00:00:00,CUST00488,52,standard
ORD0001933,SH0002419,2025-11-27T00:00:00,CUST05446,65,standard
ORD0001934,SH0001695,2024-05-14T00:00:00,CUST07483,34,expedited
ORD0001935,SH0001631,2025-03-18T00:00:00,CUST09734,72,standard
ORD0001936,SH0002802,2025-09-25T00:00:00,CUST08951,45,freight
ORD0001937,SH0002678,2024-02-11T00:00:00,CUST07980,34,standard
ORD0001938,SH0002491,2024-10-07T00:00:00,CUST01280,40,standard
ORD0001939,SH0002724,2025-09-25T00:00:00,CUST00263,38,freight
ORD0001940,SH0001470,2025-04-10T00:00:00,CUST07259,56,standard
ORD0001941,SH0001295,2024-07-14T00:00:00,CUST08743,37,expedited
ORD0001942,SH0001663,2025-02-03T00:00:00,CUST09909,11,freight
ORD0001943,SH0003303,2024-12-19T00:00:00,CUST03198,6,standard
ORD0001944,SH0001600,2024-10-19T00:00:00,CUST08116,18,freight
ORD0001945,SH0002580,2025-02-14T00:00:00,CUST02022,61,expedited
ORD0001946,SH0002753,2025-01-19T00:00:00,CUST08499,41,freight
ORD0001947,SH0003713,2024-01-15T00:00:00,CUST02207,88,expedited
ORD0001948,SH0000530,2025-09-15T00:00:00,CUST07307,50,standard
ORD0001949,SH0000495,2025-02-03T00:00:00,CUST06339,18,freight
ORD0001950,SH0002212,2025-02-12T00:00:00,CUST07133,2,standard
ORD0001951,SH0001263,2025-09-03T00:00:00,CUST08553,17,expedited
ORD0001952,SH0003309,2025-02-13T00:00:00,CUST08984,77,freight
ORD0001953,SH0003219,2025-11-22T00:00:00,CUST06767,62,freight
ORD0001954,SH0000188,2024-05-07T00:00:00,CUST06485,48,expedited
ORD0001955,SH0000644,2025-05-24T00:00:00,CUST08045,88,expedited
ORD0001956,SH0000183,2024-06-10T00:00:00,CUST01030,47,expedited
ORD0001957,SH0003898,2024-05-15T00:00:00,CUST03379,12,freight
ORD0001958,SH0003841,2024-05-31T00:00:00,CUST05280,19,expedited
ORD0001959,SH0000734,2024-07-26T00:00:00,CUST05573,20,expedited
ORD0001960,SH0003390,2025-02-03T00:00:00,CUST00554,1,freight
ORD0001961,SH0001314,2025-06-19T00:00:00,CUST05061,77,expedited
ORD0001962,SH0003598,2024-03-05T00:00:00,CUST07415,24,standard
ORD0001963,SH0001482,2024-02-27T00:00:00,CUST05562,99,standard
ORD0001964,SH0000033,2025-10-02T00:00:00,CUST05897,94,standard
ORD0001965,SH0001353,2024-07-22T00:00:00,CUST01436,25,freight
ORD0001966,SH0000487,2025-06-11T00:00:00,CUST04459,48,expedited
ORD0001967,SH0000068,2024-12-03T00:00:00,CUST03767,37,freight
ORD0001968,SH0000611,2024-09-05T00:00:00,CUST02448,17,freight
ORD0001969,SH0002940,2024-05-06T00:00:00,CUST00108,78,standard
ORD0001970,SH0003617,2024-05-30T00:00:00,CUST09480,35,expedited
ORD0001971,SH0003641,2024-08-19T00:00:00,CUST01785,36,freight
ORD0001972,SH0002624,2024-03-17T00:00:00,CUST04604,4,freight
ORD0001973,SH0003793,2025-05-12T00:00:00,CUST08388,29,expedited
ORD0001974,SH0002845,2024-07-20T00:00:00,CUST07628,62,freight
ORD0001975,SH0003121,2025-07-11T00:00:00,CUST02476,89,expedited
ORD0001976,SH0000184,2024-06-01T00:00:00,CUST01583,15,expedited
ORD0001977,SH0003811,2025-06-27T00:00:00,CUST02412,30,standard
ORD0001978,SH0000888,2025-05-18T00:00:00,CUST09270,88,freight
ORD0001979,SH0002117,2024-03-23T00:00:00,CUST08228,14,freight
ORD0001980,SH0000063,2024-02-13T00:00:00,CUST09287,50,standard
ORD0001981,SH0003528,2024-11-14T00:00:00,CUST02664,53,expedited
ORD0001982,SH0001897,2025-06-15T00:00:00,CUST07130,28,freight
ORD0001983,SH0001361,2025-01-05T00:00:00,CUST08256,61,expedited
ORD0001984,SH0003982,2024-10-16T00:00:00,CUST05682,17,expedited
ORD0001985,SH0000873,2025-12-20T00:00:00,CUST04923,65,freight
ORD0001986,SH0003892,2025-06-29T00:00:00,CUST02354,26,freight
ORD0001987,SH0003101,2025-05-20T00:00:00,CUST02442,41,expedited
ORD0001988,SH0001210,2024-07-09T00:00:00,CUST02101,82,expedited
ORD0001989,SH0000829,2024-11-30T00:00:00,CUST01912,9,expedited
ORD0001990,SH0003973,2025-06-23T00:00:00,CUST09127,97,standard
ORD0001991,SH0002267,2024-01-26T00:00:00,CUST05425,6,standard
ORD0001992,SH0001031,2024-12-10T00:00:00,CUST05988,30,freight
ORD0001993,SH0003015,2025-06-23T00:00:00,CUST03058,66,expedited
ORD0001994,SH0000650,2024-01-08T00:00:00,CUST04292,57,expedited
ORD0001995,SH0001936,2025-03-21T00:00:00,CUST06220,49,freight
ORD0001996,SH0000181,2025-06-29T00:00:00,CUST02105,70,freight
ORD0001997,SH0003972,2025-05-22T00:00:00,CUST04902,42,freight
ORD0001998,SH0002852,2025-05-27T00:00:00,CUST07319,11,freight
ORD0001999,SH0002724,2024-05-12T00:00:00,CUST00911,81,expedited
ORD0002000,SH0001283,2024-07-31T00:00:00,CUST01183,88,standard
ORD0002001,SH0002935,2025-02-03T00:00:00,CUST09100,47,freight
ORD0002002,SH0000776,2024-04-15T00:00:00,CUST06085,100,freight
ORD0002003,SH0000558,2025-02-09T00:00:00,CUST02103,13,freight
ORD0002004,SH0002682,2024-02-05T00:00:00,CUST07876,38,freight
ORD0002005,SH0003680,2024-03-25T00:00:00,CUST04209,34,standard
ORD0002006,SH0000015,2025-10-12T00:00:00,CUST01995,2,expedited
ORD0002007,SH0000334,2024-10-11T00:00:00,CUST04688,46,standard
ORD0002008,SH0002420,2025-09-03T00:00:00,CUST06257,40,expedited
ORD0002009,SH0002899,2025-04-17T00:00:00,CUST05109,35,standard
ORD0002010,SH0000874,2024-03-11T00:00:00,CUST09751,79,expedited
ORD0002011,SH0000396,2024-05-05T00:00:00,CUST05937,30,standard
ORD0002012,SH0003353,2024-09-05T00:00:00,CUST04532,75,expedited
ORD0002013,SH0000674,2025-09-29T00:00:00,CUST07080,79,expedited
ORD0002014,SH0000116,2024-04-04T00:00:00,CUST00412,97,standard
ORD0002015,SH0003056,2024-07-29T00:00:00,CUST04956,29,expedited
ORD0002016,SH0001235,2025-09-06T00:00:00,CUST09824,64,expedited
ORD0002017,SH0003026,2025-07-09T00:00:00,CUST05831,71,freight
ORD0002018,SH0001693,2025-10-03T00:00:00,CUST01127,94,freight
ORD0002019,SH0002144,2025-06-02T00:00:00,CUST01512,61,freight
ORD0002020,SH0001652,2024-02-24T00:00:00,CUST02143,15,expedited
ORD0002021,SH0002345,2025-08-27T00:00:00,CUST02514,64,freight
ORD0002022,SH0001045,2024-08-10T00:00:00,CUST07476,56,standard
ORD0002023,SH0002109,2024-05-10T00:00:00,CUST08045,37,freight
ORD0002024,SH0003553,2024-02-16T00:00:00,CUST03451,28,standard
ORD0002025,SH0000656,2024-06-20T00:00:00,CUST03050,30,freight
ORD0002026,SH0001316,2024-09-27T00:00:00,CUST09121,6,expedited
ORD0002027,SH0000056,2024-10-23T00:00:00,CUST07380,27,freight
ORD0002028,SH0000481,2024-11-15T00:00:00,CUST08607,28,expedited
ORD0002029,SH0002275,2025-04-19T00:00:00,CUST05073,59,expedited
ORD0002030,SH0002961,2025-05-23T00:00:00,CUST04191,1,expedited
ORD0002031,SH0000073,2024-08-14T00:00:00,CUST06597,50,expedited
ORD0002032,SH0003521,2024-12-27T00:00:00,CUST06589,2,standard
ORD0002033,SH0002753,2025-04-05T00:00:00,CUST06187,92,standard
ORD0002034,SH0000663,2025-07-16T00:00:00,CUST02533,16,standard
ORD0002035,SH0003225,2025-12-04T00:00:00,CUST08827,17,standard
ORD0002036,SH0002379,2024-08-05T00:00:00,CUST08248,54,freight
ORD0002037,SH0000675,2025-05-07T00:00:00,CUST09102,34,expedited
ORD0002038,SH0000547,2025-03-12T00:00:00,CUST04283,91,standard
ORD0002039,SH0002452,2024-07-29T00:00:00,CUST03236,2,expedited
ORD0002040,SH0002956,2025-01-03T00:00:00,CUST09604,56,freight
ORD0002041,SH0000680,2025-11-09T00:00:00,CUST00601,52,expedited
ORD0002042,SH0002703,2025-02-10T00:00:00,CUST00531,35,freight
ORD0002043,SH0001443,2024-08-25T00:00:00,CUST01548,24,standard
ORD0002044,SH0001033,2025-10-31T00:00:00,CUST04335,27,expedited
ORD0002045,SH0002134,2024-10-10T00:00:00,CUST09474,72,standard
ORD0002046,SH0000460,2025-06-17T00:00:00,CUST05067,56,expedited
ORD0002047,SH0000401,2024-06-06T00:00:00,CUST04282,24,standard
ORD0002048,SH0000119,2025-02-02T00:00:00,CUST03850,60,freight
ORD0002049,SH0002794,2024-03-31T00:00:00,CUST07763,97,freight
ORD0002050,SH0000077,2024-11-10T00:00:00,CUST09160,91,freight
ORD0002051,SH0003841,2024-08-18T00:00:00,CUST06164,33,freight
ORD0002052,SH0003889,2025-06-25T00:00:00,CUST01553,11,freight
ORD0002053,SH0001682,2024-12-12T00:00:00,CUST09492,45,expedited
ORD0002054,SH0003023,2025-07-19T00:00:00,CUST06099,74,expedited
ORD0002055,SH0000683,2024-03-16T00:00:00,CUST04042,64,freight
ORD0002056,SH0003091,2024-07-21T00:00:00,CUST01710,27,expedited
ORD0002057,SH0000792,2025-12-06T00:00:00,CUST06453,44,freight
ORD0002058,SH0002033,2024-06-30T00:00:00,CUST08009,52,expedited
ORD0002059,SH0001751,2025-06-16T00:00:00,CUST08067,61,expedited
ORD0002060,SH0001499,2025-08-04T00:00:00,CUST03434,47,freight
ORD0002061,SH0001741,2024-03-14T00:00:00,CUST03418,100,expedited
ORD0002062,SH0000365,2025-05-12T00:00:00,CUST04208,77,standard
ORD0002063,SH0002395,2024-12-20T00:00:00,CUST03605,100,freight
ORD0002064,SH0000096,2025-07-14T00:00:00,CUST08919,39,standard
ORD0002065,SH0001770,2025-05-18T00:00:00,CUST02134,25,standard
ORD0002066,SH0002489,2025-09-13T00:00:00,CUST00212,87,expedited
ORD0002067,SH0003479,2025-02-19T00:00:00,CUST01883,47,standard
ORD0002068,SH0000135,2024-04-06T00:00:00,CUST01228,11,standard
ORD0002069,SH0002497,2024-04-18T00:00:00,CUST05477,40,freight
ORD0002070,SH0003960,2024-01-01T00:00:00,CUST05043,37,standard
ORD0002071,SH0003069,2024-07-22T00:00:00,CUST06761,33,expedited
ORD0002072,SH0002533,2024-06-09T00:00:00,CUST01222,34,freight
ORD0002073,SH0002472,2024-01-14T00:00:00,CUST01425,1,freight
ORD0002074,SH0002148,2025-02-07T00:00:00,CUST01593,50,expedited
ORD0002075,SH0003381,2025-04-16T00:00:00,CUST09922,3,expedited
ORD0002076,SH0003437,2025-10-05T00:00:00,CUST09876,74,standard
ORD0002077,SH0001403,2025-05-07T00:00:00,CUST03672,68,freight
ORD0002078,SH0003777,2024-01-28T00:00:00,CUST06249,59,freight
ORD0002079,SH0003844,2025-08-09T00:00:00,CUST06240,60,freight
ORD0002080,SH0000946,2025-01-31T00:00:00,CUST07407,24,standard
ORD0002081,SH0002392,2025-11-22T00:00:00,CUST06461,16,standard
ORD0002082,SH0003280,2024-07-04T00:00:00,CUST03173,59,standard
ORD0002083,SH0001770,2024-11-08T00:00:00,CUST03665,87,standard
ORD0002084,SH0000234,2025-01-07T00:00:00,CUST08338,50,freight
ORD0002085,SH0002317,2025-03-25T00:00:00,CUST02592,35,expedited
ORD0002086,SH0002541,2025-04-25T00:00:00,CUST01696,86,freight
ORD0002087,SH0001491,2025-01-05T00:00:00,CUST07273,80,standard
ORD0002088,SH0000642,2025-05-15T00:00:00,CUST07649,1,standard
ORD0002089,SH0000473,2025-11-28T00:00:00,CUST05499,40,freight
ORD0002090,SH0002533,2024-04-08T00:00:00,CUST07643,87,expedited
ORD0002091,SH0000842,2025-10-02T00:00:00,CUST02996,94,expedited
ORD0002092,SH0000018,2025-08-23T00:00:00,CUST06946,66,expedited
ORD0002093,SH0001664,2025-06-04T00:00:00,CUST09041,89,freight
ORD0002094,SH0003553,2025-10-18T00:00:00,CUST09016,54,standard
ORD0002095,SH0000143,2025-06-20T00:00:00,CUST05620,87,freight
ORD0002096,SH0001942,2024-07-24T00:00:00,CUST05681,65,expedited
ORD0002097,SH0003965,2025-05-05T00:00:00,CUST09685,38,standard
ORD0002098,SH0003886,2025-12-14T00:00:00,CUST03187,53,expedited
ORD0002099,SH0001112,2025-05-23T00:00:00,CUST00836,22,expedited
ORD0002100,SH0000822,2024-06-02T00:00:00,CUST08028,51,expedited
ORD0002101,SH0002694,2025-03-10T00:00:00,CUST05745,77,expedited
ORD0002102,SH0003311,2024-09-27T00:00:00,CUST05485,67,expedited
ORD0002103,SH0002686,2025-01-31T00:00:00,CUST06308,80,expedited
ORD0002104,SH0003355,2025-08-20T00:00:00,CUST04343,57,freight
ORD0002105,SH0000320,2024-12-23T00:00:00,CUST05793,81,freight
ORD0002106,SH0000977,2024-10-08T00:00:00,CUST07263,33,expedited
ORD0002107,SH0002653,2024-02-06T00:00:00,CUST02125,33,standard
ORD0002108,SH0003172,2025-01-08T00:00:00,CUST03954,57,expedited
ORD0002109,SH0000694,2025-09-06T00:00:00,CUST00091,72,freight
ORD0002110,SH0001117,2025-11-26T00:00:00,CUST08588,79,expedited
ORD0002111,SH0001289,2024-08-20T00:00:00,CUST04238,43,standard
ORD0002112,SH0000970,2025-03-27T00:00:00,CUST05724,36,freight
ORD0002113,SH0003550,2024-02-03T00:00:00,CUST07897,68,standard
ORD0002114,SH0001534,2024-08-23T00:00:00,CUST08717,28,standard
ORD0002115,SH0002987,2025-06-30T00:00:00,CUST06092,52,freight
ORD0002116,SH0000772,2024-07-10T00:00:00,CUST09947,16,standard
ORD0002117,SH0001667,2025-09-07T00:00:00,CUST06222,39,freight
ORD0002118,SH0002149,2024-02-13T00:00:00,CUST04533,100,standard
ORD0002119,SH0001944,2024-08-14T00:00:00,CUST07513,27,standard
ORD0002120,SH0003963,2024-10-08T00:00:00,CUST01431,46,standard
ORD0002121,SH0002956,2025-01-30T00:00:00,CUST03578,23,freight
ORD0002122,SH0001054,2024-01-31T00:00:00,CUST05148,14,standard
ORD0002123,SH0003285,2024-05-24T00:00:00,CUST06678,47,freight
ORD0002124,SH0000943,2025-06-29T00:00:00,CUST07404,81,freight
ORD0002125,SH0001768,2024-07-29T00:00:00,CUST03311,38,expedited
ORD0002126,SH0001913,2024-10-14T00:00:00,CUST06996,35,freight
ORD0002127,SH0003230,2025-02-07T00:00:00,CUST07075,96,standard
ORD0002128,SH0001014,2024-08-11T00:00:00,CUST02236,63,standard
ORD0002129,SH0003367,2025-08-07T00:00:00,CUST07774,34,standard
ORD0002130,SH0001374,2025-08-31T00:00:00,CUST02402,7,freight
ORD0002131,SH0003911,2025-08-12T00:00:00,CUST04647,9,standard
ORD0002132,SH0003592,2024-03-31T00:00:00,CUST00346,23,freight
ORD0002133,SH0002003,2025-03-22T00:00:00,CUST00735,62,freight
ORD0002134,SH0000451,2025-11-29T00:00:00,CUST09770,42,standard
ORD0002135,SH0001604,2024-11-02T00:00:00,CUST08482,34,freight
ORD0002136,SH0003609,2025-04-17T00:00:00,CUST07795,73,freight
ORD0002137,SH0001922,2024-07-26T00:00:00,CUST08492,26,standard
ORD0002138,SH0003535,2024-01-23T00:00:00,CUST06997,12,expedited
ORD0002139,SH0001030,2024-08-08T00:00:00,CUST05266,58,freight
ORD0002140,SH0001520,2024-10-03T00:00:00,CUST07750,68,freight
ORD0002141,SH0000861,2024-12-15T00:00:00,CUST00375,45,freight
ORD0002142,SH0003102,2025-10-18T00:00:00,CUST03005,53,standard
ORD0002143,SH0000760,2025-04-23T00:00:00,CUST00475,93,expedited
ORD0002144,SH0003525,2025-06-24T00:00:00,CUST07706,43,expedited
ORD0002145,SH0003097,2025-04-26T00:00:00,CUST00990,62,standard
ORD0002146,SH0002607,2025-12-17T00:00:00,CUST08876,88,standard
ORD0002147,SH0003856,2024-06-12T00:00:00,CUST09825,24,standard
ORD0002148,SH0003616,2025-02-12T00:00:00,CUST01554,28,freight
ORD0002149,SH0000449,2024-05-10T00:00:00,CUST03073,63,expedited
ORD0002150,SH0001038,2025-01-07T00:00:00,CUST09801,83,freight
ORD0002151,SH0002133,2024-10-31T00:00:00,CUST01678,90,freight
ORD0002152,SH0003956,2024-07-31T00:00:00,CUST04070,64,expedited
ORD0002153,SH0003830,2025-05-27T00:00:00,CUST07305,2,expedited
ORD0002154,SH0003754,2025-12-11T00:00:00,CUST08274,100,standard
ORD0002155,SH0002004,2025-08-15T00:00:00,CUST01083,98,standard
ORD0002156,SH0002572,2025-02-18T00:00:00,CUST05953,16,standard
ORD0002157,SH0003353,2025-03-13T00:00:00,CUST04379,6,expedited
ORD0002158,SH0000146,2025-04-10T00:00:00,CUST08646,27,freight
ORD0002159,SH0002788,2025-10-22T00:00:00,CUST04937,57,freight
ORD0002160,SH0002993,2024-10-02T00:00:00,CUST08393,26,standard
ORD0002161,SH0000933,2024-09-17T00:00:00,CUST08479,99,expedited
ORD0002162,SH0001894,2024-08-06T00:00:00,CUST07091,43,freight
ORD0002163,SH0001166,2025-12-07T00:00:00,CUST00118,38,expedited
ORD0002164,SH0002540,2024-05-12T00:00:00,CUST07851,24,freight
ORD0002165,SH0000236,2025-09-21T00:00:00,CUST00162,25,standard
ORD0002166,SH0003550,2025-04-07T00:00:00,CUST09078,65,standard
ORD0002167,SH0003243,2025-11-10T00:00:00,CUST06389,33,standard
ORD0002168,SH0003028,2024-03-25T00:00:00,CUST07012,64,freight
ORD0002169,SH0002126,2024-11-29T00:00:00,CUST08234,35,expedited
ORD0002170,SH0001094,2024-02-12T00:00:00,CUST09024,72,freight
ORD0002171,SH0002345,2024-11-19T00:00:00,CUST09627,28,standard
ORD0002172,SH0000818,2024-07-09T00:00:00,CUST00551,60,freight
ORD0002173,SH0003635,2025-01-15T00:00:00,CUST07138,1,freight
ORD0002174,SH0003378,2024-12-16T00:00:00,CUST02531,55,freight
ORD0002175,SH0002559,2024-02-25T00:00:00,CUST02034,96,expedited
ORD0002176,SH0000651,2024-07-30T00:00:00,CUST00618,17,freight
ORD0002177,SH0003881,2025-09-04T00:00:00,CUST06589,49,standard
ORD0002178,SH0000896,2024-01-22T00:00:00,CUST09836,22,standard
ORD0002179,SH0001467,2025-02-13T00:00:00,CUST05777,34,standard
ORD0002180,SH0001002,2024-01-31T00:00:00,CUST07211,77,freight
ORD0002181,SH0002429,2024-04-30T00:00:00,CUST05787,36,standard
ORD0002182,SH0003294,2024-07-03T00:00:00,CUST07584,27,standard
ORD0002183,SH0000105,2024-04-30T00:00:00,CUST02391,81,freight
ORD0002184,SH0001463,2024-08-08T00:00:00,CUST01530,72,expedited
ORD0002185,SH0000017,2024-01-23T00:00:00,CUST04787,17,standard
ORD0002186,SH0000321,2025-11-11T00:00:00,CUST08711,18,freight
ORD0002187,SH0000159,2025-12-10T00:00:00,CUST06299,67,standard
ORD0002188,SH0003308,2024-02-26T00:00:00,CUST04930,68,standard
ORD0002189,SH0003202,2025-12-10T00:00:00,CUST00533,73,standard
ORD0002190,SH0003727,2024-02-27T00:00:00,CUST05678,39,freight
ORD0002191,SH0001179,2025-04-04T00:00:00,CUST03563,67,expedited
ORD0002192,SH0001816,2025-05-12T00:00:00,CUST09830,58,standard
ORD0002193,SH0002403,2025-06-22T00:00:00,CUST02463,35,freight
ORD0002194,SH0001349,2025-10-15T00:00:00,CUST05364,31,freight
ORD0002195,SH0003399,2024-04-17T00:00:00,CUST06139,11,freight
ORD0002196,SH0000642,2025-05-12T00:00:00,CUST02381,87,standard
ORD0002197,SH0003132,2025-06-11T00:00:00,CUST02262,56,expedited
ORD0002198,SH0003489,2024-05-14T00:00:00,CUST09615,46,standard
ORD0002199,SH0002066,2024-12-17T00:00:00,CUST03025,47,expedited
ORD0002200,SH0002648,2025-04-23T00:00:00,CUST06861,100,freight
ORD0002201,SH0003208,2025-06-22T00:00:00,CUST01298,44,expedited
ORD0002202,SH0002423,2024-02-12T00:00:00,CUST03992,7,freight
ORD0002203,SH0000507,2025-08-11T00:00:00,CUST06934,94,freight
ORD0002204,SH0003491,2025-09-27T00:00:00,CUST05379,39,expedited
ORD0002205,SH0003038,2025-05-28T00:00:00,CUST07429,50,standard
ORD0002206,SH0002765,2024-12-12T00:00:00,CUST00244,91,expedited
ORD0002207,SH0002099,2025-07-21T00:00:00,CUST04615,75,freight
ORD0002208,SH0000471,2024-11-29T00:00:00,CUST00498,66,freight
ORD0002209,SH0000557,2025-11-01T00:00:00,CUST04182,37,expedited
ORD0002210,SH0002915,2024-10-24T00:00:00,CUST00672,31,expedited
ORD0002211,SH0000109,2025-03-30T00:00:00,CUST06766,77,expedited
ORD0002212,SH0001419,2024-12-26T00:00:00,CUST09852,90,standard
ORD0002213,SH0001508,2024-12-06T00:00:00,CUST08328,66,standard
ORD0002214,SH0003517,2024-03-04T00:00:00,CUST08319,97,freight
ORD0002215,SH0000549,2025-11-10T00:00:00,CUST02499,58,expedited
ORD0002216,SH0003178,2024-12-03T00:00:00,CUST04915,58,expedited
ORD0002217,SH0002570,2025-05-23T00:00:00,CUST08079,35,expedited
ORD0002218,SH0002352,2024-07-03T00:00:00,CUST06061,37,freight
ORD0002219,SH0000481,2024-05-09T00:00:00,CUST03552,66,expedited
ORD0002220,SH0000607,2024-10-22T00:00:00,CUST09614,32,expedited
ORD0002221,SH0002441,2025-04-26T00:00:00,CUST00631,3,expedited
ORD0002222,SH0000254,2024-10-18T00:00:00,CUST05422,47,freight
ORD0002223,SH0001164,2025-07-14T00:00:00,CUST05087,73,freight
ORD0002224,SH0003019,2025-03-02T00:00:00,CUST07566,34,freight
ORD0002225,SH0003462,2024-04-18T00:00:00,CUST07149,55,standard
ORD0002226,SH0000808,2025-11-25T00:00:00,CUST09234,44,expedited
ORD0002227,SH0002699,2025-05-15T00:00:00,CUST01923,20,expedited
ORD0002228,SH0001491,2025-08-23T00:00:00,CUST03620,44,standard
ORD0002229,SH0003809,2024-06-21T00:00:00,CUST07379,56,expedited
ORD0002230,SH0001079,2025-10-01T00:00:00,CUST00341,49,expedited
ORD0002231,SH0000507,2024-06-07T00:00:00,CUST02507,63,standard
ORD0002232,SH0002783,2025-05-09T00:00:00,CUST06509,47,standard
ORD0002233,SH0003298,2024-03-05T00:00:00,CUST04637,48,standard
ORD0002234,SH0002840,2025-10-04T00:00:00,CUST03308,36,standard
ORD0002235,SH0002033,2025-10-14T00:00:00,CUST00809,8,expedited
ORD0002236,SH0001158,2025-01-08T00:00:00,CUST05511,72,standard
ORD0002237,SH0003237,2024-10-23T00:00:00,CUST05786,46,freight
