shipment_id,product_id,warehouse_id,shipped_at,delivered_at,status,quantity,carrier
SH0002478,PR00301,WH017,2024-07-05T00:00:00,2024-07-08T00:00:00,delivered,2139,USPS
SH0002479,PR00214,WH005,2025-08-09T00:00:00,2025-08-19T00:00:00,delivered,4025,USPS
SH0002480,PR00224,WH007,2025-03-12T00:00:00,2025-03-17T00:00:00,in_transit,4419,UPS
SH0002481,PR00058,WH016,2024-06-30T00:00:00,2024-07-10T00:00:00,delivered,2609,Maersk
SH0002482,PR00014,WH010,2024-08-22T00:00:00,2024-09-02T00:00:00,delivered,188,Maersk
SH0002483,PR00359,WH018,2025-07-11T00:00:00,2025-07-23T00:00:00,delivered,975,Maersk
SH0002484,PR00244,WH001,2025-02-16T00:00:00,2025-02-25T00:00:00,delivered,3319,USPS
SH0002485,PR00399,WH004,2024-01-16T00:00:00,2024-01-23T00:00:00,delivered,3082,USPS
SH0002486,PR00073,WH002,2025-11-05T00:00:00,2025-11-09T00:00:00,delivered,2862,DHL
SH0002487,PR00345,WH005,2024-03-29T00:00:00,2024-04-06T00:00:00,delivered,2999,FedEx
SH0002488,PR00397,WH010,2025-07-06T00:00:00,2025-07-15T00:00:00,delayed,2171,Maersk
SH0002489,PR00291,WH004,2024-03-15T00:00:00,2024-03-25T00:00:00,delivered,1428,FedEx
SH0002490,PR00292,WH004,2024-12-01T00:00:00,2024-12-12T00:00:00,delivered,3742,USPS
SH0002491,PR00020,WH017,2025-08-27T00:00:00,2025-09-06T00:00:00,delivered,2200,UPS
SH0002492,PR00220,WH019,2025-09-15T00:00:00,2025-09-25T00:00:00,delivered,4479,FedEx
SH0002493,PR00081,WH004,2024-02-08T00:00:00,2024-02-15T00:00:00,delivered,4958,UPS
SH0002494,PR00339,WH017,2025-03-19T00:00:00,2025-05-01T00:00:00,delivered,2055,USPS
SH0002495,PR00149,WH004,2024-11-01T00:00:00,2024-11-12T00:00:00,delivered,4995,USPS
SH0002496,PR00283,WH002,2025-10-24T00:00:00,2025-10-27T00:00:00,delivered,3702,USPS
SH0002497,PR00259,WH014,2024-02-06T00:00:00,2024-02-18T00:00:00,delivered,2925,UPS
SH0002498,PR00120,WH017,2025-02-15T00:00:00,2025-02-24T00:00:00,delivered,1606,USPS
SH0002499,PR00393,WH005,2024-01-27T00:00:00,2024-02-07T00:00:00,delivered,3117,FedEx
SH0002500,PR00314,WH002,2025-10-04T00:00:00,2025-10-16T00:00:00,delayed,4055,USPS
SH0002501,PR00272,WH015,2025-01-28T00:00:00,2025-02-07T00:00:00,delivered,4708,Maersk
SH0002502,PR00258,WH015,2024-06-06T00:00:00,2024-06-10T00:00:00,delivered,4726,UPS
SH0002503,PR00252,WH001,2025-10-20T00:00:00,2025-10-30T00:00:00,delivered,4296,FedEx
SH0002504,PR00204,WH005,2025-11-29T00:00:00,2025-12-11T00:00:00,delivered,3021,FedEx
SH0002505,PR00356,WH008,2024-01-31T00:00:00,2024-02-12T00:00:00,in_transit,2953,Maersk
SH0002506,PR00195,WH019,2024-12-05T00:00:00,2024-12-17T00:00:00,delivered,314,FedEx
SH0002507,PR00344,WH003,2024-06-20T00:00:00,2024-06-26T00:00:00,in_transit,1442,DHL
SH0002508,PR00191,WH008,2024-09-14T00:00:00,2024-10-09T00:00:00,delayed,3221,Maersk
SH0002509,PR00303,WH012,2024-07-19T00:00:00,2024-07-23T00:00:00,delivered,2410,UPS
SH0002510,PR00326,WH007,2025-10-11T00:00:00,2025-10-15T00:00:00,delivered,4720,DHL
SH0002511,PR00200,WH007,2024-07-18T00:00:00,2024-07-28T00:00:00,delayed,4691,FedEx
SH0002512,PR00174,WH012,2024-06-17T00:00:00,2024-06-23T00:00:00,delivered,2686,UPS
SH0002513,PR00272,WH010,2025-05-09T00:00:00,2025-05-13T00:00:00,delayed,2813,Maersk
SH0002514,PR00085,WH018,2024-06-24T00:00:00,2024-07-02T00:00:00,delayed,1816,UPS
SH0002515,PR00175,WH016,2025-09-14T00:00:00,2025-09-26T00:00:00,delivered,1832,USPS
SH0002516,PR00054,WH017,2025-02-04T00:00:00,2025-02-11T00:00:00,delivered,4012,USPS
SH0002517,PR00134,WH012,2025-07-26T00:00:00,2025-08-02T00:00:00,delivered,2626,Maersk
SH0002518,PR00395,WH009,2024-09-24T00:00:00,2024-09-29T00:00:00,delivered,2512,USPS
SH0002519,PR00061,WH016,2025-08-13T00:00:00,2025-08-16T00:00:00,delayed,928,Maersk
SH0002520,PR00306,WH015,2024-06-17T00:00:00,2024-07-08T00:00:00,delivered,2733,USPS
SH0002521,PR00120,WH008,2024-02-08T00:00:00,2024-02-11T00:00:00,in_transit,1722,Maersk
SH0002522,PR00157,WH002,2024-11-29T00:00:00,2024-12-05T00:00:00,delivered,2677,DHL
SH0002523,PR00103,WH003,2024-08-09T00:00:00,2024-08-13T00:00:00,delivered,1757,Maersk
SH0002524,PR00243,WH016,2024-04-09T00:00:00,2024-04-14T00:00:00,delivered,3665,DHL
SH0002525,PR00023,WH000,2025-09-27T00:00:00,2025-10-03T00:00:00,delayed,1227,FedEx
SH0002526,PR00145,WH002,2024-02-06T00:00:00,2024-02-13T00:00:00,delivered,3137,USPS
SH0002527,PR00270,WH003,2025-12-13T00:00:00,2026-01-20T00:00:00,delivered,4600,FedEx
SH0002528,PR00309,WH004,2025-05-04T00:00:00,2025-05-06T00:00:00,delivered,1064,UPS
SH0002529,PR00263,WH016,2025-07-25T00:00:00,2025-08-01T00:00:00,delivered,1122,DHL
SH0002530,PR00285,WH013,2025-03-02T00:00:00,2025-03-04T00:00:00,delayed,4781,USPS
SH0002531,PR00212,WH014,2025-07-05T00:00:00,2025-07-14T00:00:00,delivered,1373,UPS
SH0002532,PR00252,WH010,2025-06-06T00:00:00,2025-06-13T00:00:00,delayed,2291,USPS
SH0002533,PR00323,WH010,2025-08-25T00:00:00,2025-09-02T00:00:00,delayed,2600,USPS
SH0002534,PR00147,WH005,2025-05-29T00:00:00,2025-06-02T00:00:00,delivered,973,FedEx
SH0002535,PR00354,WH013,2024-12-06T00:00:00,2024-12-08T00:00:00,delivered,52,FedEx
SH0002536,PR00021,WH004,2024-11-10T00:00:00,2024-11-17T00:00:00,delivered,4804,UPS
SH0002537,PR00037,WH007,2024-05-14T00:00:00,2024-05-26T00:00:00,in_transit,949,DHL
SH0002538,PR00162,WH002,2024-08-01T00:00:00,2024-08-03T00:00:00,delivered,3937,FedEx
SH0002539,PR00267,WH006,2025-10-10T00:00:00,2025-10-22T00:00:00,delivered,1493,FedEx
SH0002540,PR00145,WH009,2024-10-18T00:00:00,2024-10-28T00:00:00,delivered,3139,Maersk
SH0002541,PR00300,WH019,2025-05-17T00:00:00,2025-05-21T00:00:00,delivered,1820,Maersk
SH0002542,PR00229,WH014,2024-10-26T00:00:00,2024-11-07T00:00:00,delivered,53,UPS
SH0002543,PR00187,WH016,2025-12-21T00:00:00,2025-12-25T00:00:00,delayed,2359,UPS
SH0002544,PR00035,WH016,2024-08-11T00:00:00,2024-09-25T00:00:00,in_transit,4452,FedEx
SH0002545,PR00377,WH004,2024-07-13T00:00:00,2024-07-16T00:00:00,delivered,4970,UPS
SH0002546,PR00330,WH000,2025-10-03T00:00:00,2025-10-09T00:00:00,delivered,484,Maersk
SH0002547,PR00378,WH000,2024-04-02T00:00:00,2024-04-12T00:00:00,delivered,2150,Maersk
SH0002548,PR00081,WH006,2025-07-20T00:00:00,2025-07-29T00:00:00,delivered,4363,UPS
SH0002549,PR00392,WH015,2025-02-17T00:00:00,2025-03-25T00:00:00,delivered,3736,UPS
SH0002550,PR00092,WH011,2025-05-06T00:00:00,2025-05-15T00:00:00,delivered,2976,USPS
SH0002551,PR00321,WH008,2025-05-10T00:00:00,2025-05-14T00:00:00,delivered,4680,FedEx
SH0002552,PR00166,WH004,2025-09-25T00:00:00,2025-09-28T00:00:00,delivered,3716,Maersk
SH0002553,PR00336,WH017,2024-09-03T00:00:00,2024-09-06T00:00:00,delivered,4501,UPS
SH0002554,PR00367,WH014,2024-05-03T00:00:00,2024-05-15T00:00:00,delivered,519,Maersk
SH0002555,PR00351,WH006,2024-07-22T00:00:00,2024-07-31T00:00:00,delivered,1780,USPS
SH0002556,PR00335,WH018,2024-07-09T00:00:00,2024-07-11T00:00:00,delivered,1414,UPS
SH0002557,PR00295,WH018,2025-09-21T00:00:00,2025-09-26T00:00:00,delivered,1403,FedEx
SH0002558,PR00375,WH013,2024-11-30T00:00:00,2024-12-12T00:00:00,in_transit,618,DHL
SH0002559,PR00120,WH017,2025-07-17T00:00:00,2025-07-21T00:00:00,delivered,1365,DHL
SH0002560,PR00334,WH011,2025-12-20T00:00:00,2025-12-25T00:00:00,delivered,4426,UPS
SH0002561,PR00163,WH017,2024-11-11T00:00:00,2024-11-17T00:00:00,delivered,4007,Maersk
SH0002562,PR00377,WH015,2024-08-12T00:00:00,2024-08-16T00:00:00,in_transit,2375,UPS
SH0002563,PR00010,WH018,2024-12-06T00:00:00,2024-12-12T00:00:00,in_transit,4732,Maersk
SH0002564,PR00312,WH003,2024-07-03T00:00:00,2024-07-12T00:00:00,delivered,4770,Maersk
SH0002565,PR00001,WH005,2025-08-07T00:00:00,2025-08-11T00:00:00,delivered,1328,FedEx
SH0002566,PR00169,WH007,2025-11-13T00:00:00,2025-11-24T00:00:00,delivered,4318,Maersk
SH0002567,PR00368,WH003,2024-08-07T00:00:00,2024-08-16T00:00:00,delivered,2678,UPS
SH0002568,PR00296,WH017,2025-06-15T00:00:00,2025-06-20T00:00:00,delivered,231,FedEx
SH0002569,PR00068,WH011,2025-02-10T00:00:00,2025-02-12T00:00:00,delivered,1420,FedEx
SH0002570,PR00022,WH008,2025-07-21T00:00:00,2025-07-30T00:00:00,delivered,3815,USPS
SH0002571,PR00257,WH016,2025-08-05T00:00:00,2025-08-14T00:00:00,delivered,1726,DHL
SH0002572,PR00341,WH016,2024-12-31T00:00:00,2025-01-04T00:00:00,delivered,4383,Maersk
SH0002573,PR00031,WH001,2024-07-25T00:00:00,2024-07-27T00:00:00,delivered,2475,UPS
SH0002574,PR00198,WH002,2025-08-09T00:00:00,2025-08-20T00:00:00,delivered,3771,FedEx
SH0002575,PR00177,WH005,2024-08-03T00:00:00,2024-08-14T00:00:00,in_transit,767,FedEx
SH0002576,PR00398,WH004,2025-10-20T00:00:00,2025-11-27T00:00:00,delivered,4808,DHL
SH0002577,PR00339,WH000,2024-04-04T00:00:00,2024-05-03T00:00:00,delivered,2271,USPS
SH0002578,PR00098,WH001,2025-09-18T00:00:00,2025-09-23T00:00:00,delayed,4724,Maersk
SH0002579,PR00240,WH002,2024-08-03T00:00:00,2024-08-15T00:00:00,delivered,762,USPS
SH0002580,PR00058,WH004,2025-02-11T00:00:00,2025-02-13T00:00:00,delivered,1244,FedEx
SH0002581,PR00106,WH005,2024-04-30T00:00:00,2024-06-16T00:00:00,delivered,3772,Maersk
SH0002582,PR00238,WH004,2024-02-24T00:00:00,2024-02-27T00:00:00,delivered,732,FedEx
SH0002583,PR00057,WH012,2025-02-16T00:00:00,2025-03-11T00:00:00,delivered,1481,FedEx
SH0002584,PR00061,WH019,2024-02-02T00:00:00,2024-02-11T00:00:00,delivered,2810,USPS
SH0002585,PR00389,WH014,2024-09-11T00:00:00,2024-09-16T00:00:00,delayed,1754,FedEx
SH0002586,PR00150,WH018,2024-07-16T00:00:00,2024-07-24T00:00:00,delivered,1708,USPS
SH0002587,PR00006,WH005,2025-04-11T00:00:00,2025-04-23T00:00:00,in_transit,2470,USPS
SH0002588,PR00053,WH004,2024-10-15T00:00:00,2024-10-19T00:00:00,delivered,2331,FedEx
SH0002589,PR00285,WH012,2025-10-02T00:00:00,2025-10-12T00:00:00,delivered,2762,FedEx
SH0002590,PR00295,WH010,2024-05-17T00:00:00,2024-05-21T00:00:00,delivered,3077,UPS
SH0002591,PR00008,WH018,2024-07-17T00:00:00,2024-07-24T00:00:00,lost,2867,Maersk
SH0002592,PR00033,WH000,2024-08-07T00:00:00,2024-08-19T00:00:00,delivered,2829,UPS
SH0002593,PR00398,WH018,2025-05-23T00:00:00,2025-07-08T00:00:00,delivered,797,UPS
SH0002594,PR00232,WH003,2024-05-25T00:00:00,2024-05-31T00:00:00,delivered,2942,USPS
SH0002595,PR00167,WH017,2025-01-10T00:00:00,2025-01-18T00:00:00,delivered,1068,UPS
SH0002596,PR00013,WH008,2024-03-17T00:00:00,2024-03-21T00:00:00,delivered,3948,FedEx
SH0002597,PR00216,WH003,2025-01-05T00:00:00,2025-01-16T00:00:00,delivered,1891,USPS
SH0002598,PR00253,WH008,2024-03-02T00:00:00,2024-03-06T00:00:00,delivered,504,Maersk
SH0002599,PR00368,WH002,2025-03-17T00:00:00,2025-03-25T00:00:00,in_transit,184,Maersk
SH0002600,PR00116,WH004,2024-05-09T00:00:00,2024-05-15T00:00:00,delivered,877,DHL
SH0002601,PR00163,WH008,2024-06-11T00:00:00,2024-06-23T00:00:00,delivered,63,UPS
SH0002602,PR00359,WH009,2024-02-03T00:00:00,2024-02-08T00:00:00,delivered,139,USPS
SH0002603,PR00185,WH012,2025-05-23T00:00:00,2025-06-03T00:00:00,delayed,3699,DHL
SH0002604,PR00216,WH009,2025-09-29T00:00:00,2025-10-02T00:00:00,delivered,4835,DHL
SH0002605,PR00190,WH009,2025-03-11T00:00:00,2025-03-15T00:00:00,delayed,2059,Maersk
SH0002606,PR00054,WH004,2024-09-14T00:00:00,2024-09-23T00:00:00,delivered,906,FedEx
SH0002607,PR00284,WH001,2024-05-01T00:00:00,2024-06-15T00:00:00,delivered,1005,FedEx
SH0002608,PR00106,WH000,2025-02-26T00:00:00,2025-04-04T00:00:00,delivered,3681,Maersk
SH0002609,PR00141,WH002,2025-05-15T00:00:00,2025-05-19T00:00:00,delivered,350,USPS
SH0002610,PR00006,WH016,2024-04-09T00:00:00,2024-04-21T00:00:00,delivered,880,UPS
SH0002611,PR00303,WH000,2024-04-20T00:00:00,2024-04-27T00:00:00,delivered,3797,FedEx
SH0002612,PR00100,WH016,2024-02-13T00:00:00,2024-03-17T00:00:00,delivered,2020,FedEx
SH0002613,PR00236,WH007,2024-12-06T00:00:00,2024-12-09T00:00:00,delayed,2358,DHL
SH0002614,PR00271,WH008,2025-05-18T00:00:00,2025-05-24T00:00:00,delivered,3282,UPS
SH0002615,PR00058,WH006,2024-01-26T00:00:00,2024-01-28T00:00:00,delivered,1489,DHL
SH0002616,PR00272,WH016,2025-11-23T00:00:00,2025-11-30T00:00:00,delivered,3519,USPS
SH0002617,PR00129,WH015,2024-01-31T00:00:00,2024-02-05T00:00:00,delivered,45,DHL
SH0002618,PR00101,WH006,2025-09-13T00:00:00,2025-10-15T00:00:00,delivered,3601,DHL
SH0002619,PR00223,WH012,2025-03-23T00:00:00,2025-03-27T00:00:00,delivered,4794,FedEx
SH0002620,PR00268,WH007,2024-05-21T00:00:00,2024-05-30T00:00:00,delivered,472,DHL
SH0002621,PR00206,WH013,2025-03-11T00:00:00,2025-03-14T00:00:00,delivered,2707,USPS
SH0002622,PR00012,WH002,2024-04-29T00:00:00,2024-05-01T00:00:00,delivered,3979,Maersk
SH0002623,PR00063,WH008,2024-02-08T00:00:00,2024-02-10T00:00:00,delivered,2152,USPS
SH0002624,PR00120,WH017,2025-07-19T00:00:00,2025-07-22T00:00:00,in_transit,4612,DHL
SH0002625,PR00293,WH000,2024-11-18T00:00:00,2024-11-23T00:00:00,delivered,539,DHL
SH0002626,PR00088,WH001,2024-09-18T00:00:00,2024-09-29T00:00:00,delivered,311,USPS
SH0002627,PR00152,WH019,2025-05-23T00:00:00,2025-05-31T00:00:00,delivered,4336,Maersk
SH0002628,PR00327,WH007,2025-10-25T00:00:00,2025-11-16T00:00:00,delivered,4836,Maersk
SH0002629,PR00350,WH003,2025-02-28T00:00:00,2025-03-08T00:00:00,delivered,2398,FedEx
SH0002630,PR00210,WH012,2024-04-11T00:00:00,2024-04-15T00:00:00,delivered,2349,FedEx
SH0002631,PR00248,WH015,2025-08-07T00:00:00,2025-09-04T00:00:00,delivered,1428,DHL
SH0002632,PR00223,WH005,2024-08-03T00:00:00,2024-08-13T00:00:00,delivered,4876,DHL
SH0002633,PR00298,WH018,2024-04-26T00:00:00,2024-05-07T00:00:00,delivered,121,FedEx
SH0002634,PR00364,WH008,2024-06-18T00:00:00,2024-06-26T00:00:00,in_transit,1144,FedEx
SH0002635,PR00109,WH014,2024-02-22T00:00:00,2024-03-03T00:00:00,delivered,4429,UPS
SH0002636,PR00054,WH002,2025-02-24T00:00:00,2025-02-26T00:00:00,in_transit,225,DHL
SH0002637,PR00048,WH017,2024-03-26T00:00:00,2024-03-31T00:00:00,delivered,4683,USPS
SH0002638,PR00304,WH016,2025-08-21T00:00:00,2025-08-30T00:00:00,delayed,918,FedEx
SH0002639,PR00227,WH000,2025-07-04T00:00:00,2025-07-14T00:00:00,delivered,2374,USPS
SH0002640,PR00015,WH002,2025-07-13T00:00:00,2025-07-21T00:00:00,in_transit,2492,USPS
SH0002641,PR00070,WH005,2024-05-03T00:00:00,2024-05-12T00:00:00,delayed,2917,USPS
SH0002642,PR00262,WH007,2025-08-07T00:00:00,2025-08-16T00:00:00,delayed,3063,Maersk
SH0002643,PR00005,WH017,2024-06-25T00:00:00,2024-06-27T00:00:00,in_transit,2126,USPS
SH0002644,PR00023,WH013,2025-04-30T00:00:00,2025-05-07T00:00:00,delivered,768,UPS
SH0002645,PR00096,WH012,2025-07-30T00:00:00,2025-08-02T00:00:00,delivered,3304,FedEx
SH0002646,PR00391,WH002,2024-06-10T00:00:00,2024-06-20T00:00:00,in_transit,4837,DHL
SH0002647,PR00084,WH019,2025-11-17T00:00:00,2025-11-25T00:00:00,delivered,4135,UPS
SH0002648,PR00237,WH012,2025-08-15T00:00:00,2025-08-27T00:00:00,delayed,3909,FedEx
SH0002649,PR00136,WH001,2025-08-25T00:00:00,2025-09-01T00:00:00,delivered,966,DHL
SH0002650,PR00045,WH018,2025-03-09T00:00:00,2025-03-12T00:00:00,delivered,361,Maersk
SH0002651,PR00282,WH007,2024-06-30T00:00:00,2024-07-09T00:00:00,delivered,4532,USPS
SH0002652,PR00114,WH010,2025-01-21T00:00:00,2025-01-28T00:00:00,delivered,3771,USPS
SH0002653,PR00337,WH012,2024-07-05T00:00:00,2024-07-11T00:00:00,delivered,4955,Maersk
SH0002654,PR00359,WH009,2025-09-16T00:00:00,2025-09-24T00:00:00,delivered,2037,DHL
SH0002655,PR00313,WH013,2024-01-27T00:00:00,2024-02-02T00:00:00,delivered,2560,UPS
SH0002656,PR00033,WH014,2024-01-12T00:00:00,2024-01-16T00:00:00,delivered,838,Maersk
SH0002657,PR00072,WH005,2024-12-30T00:00:00,2025-01-10T00:00:00,delivered,3332,DHL
SH0002658,PR00277,WH017,2024-05-08T00:00:00,2024-05-10T00:00:00,delivered,4702,UPS
SH0002659,PR00136,WH017,2025-02-13T00:00:00,2025-02-23T00:00:00,delivered,1868,USPS
SH0002660,PR00021,WH013,2024-05-20T00:00:00,2024-05-26T00:00:00,delivered,1240,USPS
SH0002661,PR00227,WH019,2025-08-12T00:00:00,2025-08-15T00:00:00,delivered,520,FedEx
SH0002662,PR00153,WH002,2024-08-07T00:00:00,2024-08-10T00:00:00,delivered,2034,DHL
SH0002663,PR00338,WH019,2025-10-17T00:00:00,2025-10-21T00:00:00,lost,1676,Maersk
SH0002664,PR00055,WH007,2024-08-06T00:00:00,2024-08-15T00:00:00,delivered,4,DHL
SH0002665,PR00095,WH007,2024-02-14T00:00:00,2024-02-20T00:00:00,delivered,4187,FedEx
SH0002666,PR00205,WH010,2025-12-18T00:00:00,2025-12-20T00:00:00,delayed,2952,DHL
SH0002667,PR00384,WH009,2025-05-22T00:00:00,2025-05-26T00:00:00,delivered,798,Maersk
SH0002668,PR00162,WH001,2024-07-16T00:00:00,2024-07-22T00:00:00,delivered,4647,Maersk
SH0002669,PR00205,WH002,2025-04-26T00:00:00,2025-05-05T00:00:00,in_transit,536,USPS
SH0002670,PR00064,WH008,2025-08-31T00:00:00,2025-09-10T00:00:00,delivered,4478,FedEx
SH0002671,PR00279,WH017,2024-01-03T00:00:00,2024-02-19T00:00:00,delivered,4516,UPS
SH0002672,PR00049,WH008,2024-03-22T00:00:00,2024-04-25T00:00:00,delivered,4236,FedEx
SH0002673,PR00115,WH010,2025-09-29T00:00:00,2025-10-03T00:00:00,delayed,3085,DHL
SH0002674,PR00279,WH013,2025-09-23T00:00:00,2025-11-03T00:00:00,delivered,2040,USPS
SH0002675,PR00202,WH019,2025-07-16T00:00:00,2025-07-25T00:00:00,delivered,4152,Maersk
SH0002676,PR00290,WH009,2025-12-06T00:00:00,2025-12-09T00:00:00,delivered,4820,DHL
SH0002677,PR00160,WH001,2024-04-23T00:00:00,2024-04-26T00:00:00,delivered,4908,UPS
SH0002678,PR00029,WH015,2025-01-04T00:00:00,2025-01-09T00:00:00,delivered,3126,FedEx
SH0002679,PR00179,WH003,2024-03-13T00:00:00,2024-03-22T00:00:00,delivered,507,UPS
SH0002680,PR00305,WH017,2025-07-22T00:00:00,2025-07-30T00:00:00,delivered,2576,UPS
SH0002681,PR00210,WH004,2024-04-12T00:00:00,2024-04-22T00:00:00,delivered,2685,DHL
SH0002682,PR00306,WH001,2025-01-23T00:00:00,2025-02-27T00:00:00,delivered,203,USPS
SH0002683,PR00335,WH018,2024-11-04T00:00:00,2024-11-08T00:00:00,delivered,4755,DHL
SH0002684,PR00091,WH001,2024-10-27T00:00:00,2024-11-04T00:00:00,lost,2245,USPS
SH0002685,PR00314,WH013,2025-03-17T00:00:00,2025-03-26T00:00:00,delivered,2678,Maersk
SH0002686,PR00134,WH005,2024-01-15T00:00:00,2024-01-21T00:00:00,delivered,2984,Maersk
SH0002687,PR00387,WH014,2024-12-14T00:00:00,2024-12-24T00:00:00,in_transit,4680,Maersk
SH0002688,PR00157,WH010,2024-08-14T00:00:00,2024-08-19T00:00:00,delivered,4986,FedEx
SH0002689,PR00217,WH004,2024-09-05T00:00:00,2024-09-12T00:00:00,delivered,3314,Maersk
SH0002690,PR00066,WH005,2025-03-04T00:00:00,2025-03-11T00:00:00,delivered,444,FedEx
SH0002691,PR00203,WH010,2025-09-10T00:00:00,2025-09-21T00:00:00,delivered,440,FedEx
SH0002692,PR00355,WH013,2024-06-13T00:00:00,2024-06-17T00:00:00,delivered,1247,DHL
SH0002693,PR00092,WH014,2025-03-14T00:00:00,2025-03-23T00:00:00,delivered,3883,DHL
SH0002694,PR00205,WH004,2024-11-19T00:00:00,2024-11-30T00:00:00,delivered,228,FedEx
SH0002695,PR00040,WH005,2024-10-14T00:00:00,2024-10-17T00:00:00,delivered,4124,DHL
SH0002696,PR00273,WH016,2025-10-16T00:00:00,2025-10-24T00:00:00,lost,51,USPS
SH0002697,PR00007,WH003,2025-04-30T00:00:00,2025-05-11T00:00:00,delivered,3245,Maersk
SH0002698,PR00364,WH015,2025-07-26T00:00:00,2025-07-30T00:00:00,delivered,649,UPS
SH0002699,PR00295,WH019,2025-01-01T00:00:00,2025-01-10T00:00:00,delayed,112,DHL
SH0002700,PR00228,WH004,2025-02-22T00:00:00,2025-02-28T00:00:00,in_transit,3482,FedEx
SH0002701,PR00075,WH003,2024-06-17T00:00:00,2024-06-19T00:00:00,delivered,2059,UPS
SH0002702,PR00376,WH015,2024-12-16T00:00:00,2024-12-21T00:00:00,delivered,4823,Maersk
SH0002703,PR00385,WH017,2024-02-19T00:00:00,2024-02-28T00:00:00,delivered,1383,DHL
SH0002704,PR00135,WH016,2024-06-28T00:00:00,2024-07-04T00:00:00,delivered,4567,UPS
SH0002705,PR00257,WH010,2024-09-16T00:00:00,2024-09-23T00:00:00,delivered,2199,FedEx
SH0002706,PR00016,WH013,2024-09-17T00:00:00,2024-09-23T00:00:00,delivered,2337,Maersk
SH0002707,PR00173,WH004,2024-07-20T00:00:00,2024-07-23T00:00:00,delivered,1586,UPS
SH0002708,PR00365,WH014,2024-10-19T00:00:00,2024-10-29T00:00:00,delivered,4025,USPS
SH0002709,PR00375,WH002,2025-04-06T00:00:00,2025-04-15T00:00:00,delayed,3262,UPS
SH0002710,PR00124,WH009,2025-10-22T00:00:00,2025-11-03T00:00:00,delivered,1363,Maersk
SH0002711,PR00086,WH000,2024-07-15T00:00:00,2024-08-31T00:00:00,in_transit,4415,Maersk
SH0002712,PR00350,WH005,2024-03-15T00:00:00,2024-03-24T00:00:00,delivered,104,USPS
SH0002713,PR00031,WH002,2025-09-13T00:00:00,2025-09-21T00:00:00,delayed,342,DHL
SH0002714,PR00168,WH006,2024-02-03T00:00:00,2024-02-11T00:00:00,delivered,1881,DHL
SH0002715,PR00368,WH017,2025-05-30T00:00:00,2025-06-03T00:00:00,delivered,1880,DHL
SH0002716,PR00117,WH009,2024-01-13T00:00:00,2024-01-15T00:00:00,in_transit,851,USPS
SH0002717,PR00035,WH012,2025-03-27T00:00:00,2025-05-01T00:00:00,delivered,4213,FedEx
SH0002718,PR00217,WH011,2024-06-25T00:00:00,2024-07-01T00:00:00,delivered,2945,DHL
SH0002719,PR00134,WH013,2024-02-24T00:00:00,2024-03-05T00:00:00,delivered,4384,DHL
SH0002720,PR00352,WH002,2025-05-01T00:00:00,2025-05-12T00:00:00,delivered,3690,USPS
SH0002721,PR00054,WH000,2025-10-19T00:00:00,2025-10-31T00:00:00,delivered,2626,UPS
SH0002722,PR00329,WH019,2024-05-06T00:00:00,2024-05-10T00:00:00,delivered,4116,USPS
SH0002723,PR00338,WH008,2025-07-05T00:00:00,2025-07-13T00:00:00,in_transit,4653,USPS
SH0002724,PR00217,WH018,2025-06-24T00:00:00,2025-07-04T00:00:00,delivered,4906,FedEx
SH0002725,PR00156,WH010,2025-05-07T00:00:00,2025-06-14T00:00:00,delivered,3927,FedEx
SH0002726,PR00140,WH014,2025-11-28T00:00:00,2025-12-02T00:00:00,delivered,1906,FedEx
SH0002727,PR00045,WH019,2025-07-07T00:00:00,2025-07-15T00:00:00,delivered,1434,DHL
SH0002728,PR00067,WH006,2025-07-24T00:00:00,2025-08-05T00:00:00,delivered,3683,UPS
SH0002729,PR00266,WH007,2024-08-31T00:00:00,2024-09-11T00:00:00,delivered,1237,FedEx
SH0002730,PR00330,WH017,2025-05-26T00:00:00,2025-05-28T00:00:00,delivered,1288,USPS
SH0002731,PR00107,WH005,2025-06-13T00:00:00,2025-06-23T00:00:00,delayed,4736,USPS
SH0002732,PR00108,WH005,2024-05-29T00:00:00,2024-06-21T00:00:00,delivered,959,FedEx
SH0002733,PR00094,WH007,2024-06-28T00:00:00,2024-06-30T00:00:00,delivered,4277,Maersk
SH0002734,PR00236,WH013,2025-01-23T00:00:00,2025-01-26T00:00:00,delivered,245,USPS
SH0002735,PR00323,WH019,2025-11-18T00:00:00,2025-11-28T00:00:00,delayed,3940,Maersk
SH0002736,PR00062,WH000,2025-07-14T00:00:00,2025-08-05T00:00:00,in_transit,1552,DHL
SH0002737,PR00196,WH002,2024-10-22T00:00:00,2024-10-24T00:00:00,delayed,1928,USPS
SH0002738,PR00148,WH010,2025-10-27T00:00:00,2025-11-01T00:00:00,delivered,697,USPS
SH0002739,PR00261,WH001,2025-05-09T00:00:00,2025-06-06T00:00:00,delivered,4509,UPS
SH0002740,PR00099,WH010,2024-11-12T00:00:00,2024-11-20T00:00:00,in_transit,4823,DHL
SH0002741,PR00346,WH003,2024-02-05T00:00:00,2024-02-07T00:00:00,delivered,139,Maersk
SH0002742,PR00384,WH012,2024-07-05T00:00:00,2024-07-07T00:00:00,delivered,2286,DHL
SH0002743,PR00380,WH018,2025-01-23T00:00:00,2025-02-26T00:00:00,in_transit,2715,FedEx
