device_event_id,device_id,customer_id,ip_address,device_type,login_time
DEVE00002247,DEV00002207,CUS001376,71.229.19.104,android,2025-11-05T17:05:22
DEVE00002248,DEV00002208,CUS000826,206.47.202.221,tablet,2025-10-19T14:35:31
DEVE00002249,DEV00002209,CUS001221,54.191.12.219,tablet,2025-09-30T05:37:08
DEVE00002250,DEV00002210,CUS001313,163.137.34.252,tablet,2025-10-18T10:47:13
DEVE00002251,DEV00002211,CUS001765,80.30.100.238,android,2026-01-21T07:04:54
DEVE00002252,DEV00002212,CUS001970,167.32.236.82,tablet,2025-12-03T21:14:58
DEVE00002253,DEV00002213,CUS001336,93.55.68.170,browser,2026-02-04T08:01:35
DEVE00002254,DEV00002214,CUS000311,81.31.47.50,iphone,2025-11-24T01:42:55
DEVE00002255,DEV00002215,CUS000665,140.31.47.56,iphone,2025-12-06T01:41:35
DEVE00002256,DEV00002216,CUS001187,112.31.142.76,iphone,2025-10-22T09:50:16
DEVE00002257,DEV00002217,CUS000933,54.155.131.188,browser,2025-09-08T12:25:21
DEVE00002258,DEV00002218,CUS001943,28.140.108.174,tablet,2026-01-07T19:42:14
DEVE00002259,DEV00002219,CUS000295,215.169.215.49,tablet,2025-12-04T21:30:23
DEVE00002260,DEV00002220,CUS001333,143.11.109.248,iphone,2025-10-05T21:33:50
DEVE00002261,DEV00000000,CUS000371,156.222.253.57,iphone,2026-04-28T08:03:45
DEVE00002262,DEV00000000,CUS000481,33.88.230.83,tablet,2026-04-20T23:26:39
DEVE00002263,DEV00000005,CUS001437,12.53.250.143,tablet,2025-08-18T13:00:09
DEVE00002264,DEV00002221,CUS001201,128.65.233.244,android,2025-06-15T03:21:15
DEVE00002265,DEV00002222,CUS000218,204.27.143.88,browser,2025-11-30T10:59:30
DEVE00002266,DEV00002223,CUS000376,31.187.61.117,iphone,2026-02-24T01:40:32
DEVE00002267,DEV00002224,CUS000269,103.101.248.219,tablet,2026-02-15T19:26:31
DEVE00002268,DEV00002225,CUS001560,67.61.209.66,tablet,2025-06-23T15:24:34
DEVE00002269,DEV00002226,CUS000999,168.146.173.160,tablet,2025-06-30T07:23:11
DEVE00002270,DEV00002227,CUS001081,214.207.195.80,iphone,2025-12-04T21:19:32
DEVE00002271,DEV00002228,CUS001332,145.186.253.70,iphone,2025-06-12T06:56:18
DEVE00002272,DEV00002229,CUS001918,136.120.55.148,android,2025-12-19T06:34:47
DEVE00002273,DEV00002230,CUS000578,215.195.200.88,tablet,2026-04-03T21:19:29
DEVE00002274,DEV00002231,CUS000465,91.94.35.223,tablet,2026-01-18T00:21:32
DEVE00002275,DEV00002232,CUS000465,29.220.19.43,iphone,2025-10-04T00:13:06
DEVE00002276,DEV00002233,CUS000457,80.87.2.21,iphone,2026-01-03T09:49:47
DEVE00002277,DEV00002234,CUS001295,216.38.200.157,android,2026-02-19T21:11:07
DEVE00002278,DEV00002235,CUS001395,2.11.146.219,browser,2026-06-09T10:06:13
DEVE00002279,DEV00002236,CUS000121,222.229.136.159,iphone,2025-09-16T13:46:51
DEVE00002280,DEV00002237,CUS000281,78.85.247.65,android,2025-12-13T12:12:00
DEVE00002281,DEV00002238,CUS001099,65.19.138.143,browser,2026-04-12T09:24:07
DEVE00002282,DEV00002239,CUS001189,193.84.160.12,browser,2026-06-05T16:20:18
DEVE00002283,DEV00002240,CUS000254,26.86.26.109,browser,2025-06-12T17:50:43
DEVE00002284,DEV00002241,CUS001926,152.157.128.207,tablet,2025-06-25T09:34:39
DEVE00002285,DEV00002242,CUS001112,17.75.6.59,tablet,2026-01-10T10:12:27
DEVE00002286,DEV00002243,CUS000144,152.141.254.212,tablet,2025-07-04T07:36:40
DEVE00002287,DEV00002244,CUS001252,101.6.140.50,android,2025-12-06T07:25:51
DEVE00002288,DEV00002245,CUS001172,186.81.57.211,android,2025-10-19T22:46:09
DEVE00002289,DEV00002246,CUS000126,13.37.15.8,tablet,2025-10-27T22:45:18
DEVE00002290,DEV00002247,CUS001641,78.141.130.9,tablet,2025-07-13T05:31:42
DEVE00002291,DEV00002248,CUS000662,132.248.83.79,browser,2025-11-01T19:44:06
DEVE00002292,DEV00002249,CUS001125,16.143.201.120,android,2026-04-17T09:50:49
DEVE00002293,DEV00002250,CUS001139,198.155.48.138,browser,2025-10-24T01:16:17
DEVE00002294,DEV00002251,CUS001505,30.40.83.42,tablet,2025-09-02T22:39:54
DEVE00002295,DEV00002252,CUS000159,16.220.208.56,android,2025-10-12T10:31:27
DEVE00002296,DEV00002253,CUS000329,39.30.77.75,android,2026-04-24T00:29:53
DEVE00002297,DEV00002254,CUS000259,178.66.101.106,iphone,2025-12-09T07:49:18
DEVE00002298,DEV00002255,CUS000194,80.138.14.55,iphone,2025-12-15T16:58:59
DEVE00002299,DEV00002256,CUS000834,96.155.48.158,android,2025-08-17T21:30:09
DEVE00002300,DEV00002257,CUS001732,14.62.21.41,android,2025-12-26T17:51:44
DEVE00002301,DEV00002258,CUS001290,176.146.88.1,tablet,2026-03-29T03:35:22
DEVE00002302,DEV00002259,CUS001077,164.123.73.238,tablet,2025-07-15T15:31:02
DEVE00002303,DEV00002260,CUS000566,103.66.28.85,android,2025-06-09T14:03:31
DEVE00002304,DEV00002261,CUS000940,89.76.5.177,tablet,2025-08-31T01:02:16
DEVE00002305,DEV00002262,CUS000841,59.40.14.10,iphone,2026-04-26T10:21:24
DEVE00002306,DEV00002263,CUS001823,176.133.127.59,browser,2025-07-19T10:47:25
DEVE00002307,DEV00002264,CUS000989,220.78.71.93,android,2025-08-28T22:01:57
DEVE00002308,DEV00002265,CUS000862,74.125.126.42,tablet,2025-07-07T12:36:51
DEVE00002309,DEV00002266,CUS000118,34.60.41.230,tablet,2026-03-22T03:19:43
DEVE00002310,DEV00002267,CUS000334,26.1.136.79,browser,2025-07-12T13:22:21
DEVE00002311,DEV00002268,CUS001948,108.182.50.38,tablet,2025-08-21T03:26:47
DEVE00002312,DEV00002269,CUS001149,30.210.79.24,browser,2025-11-12T20:56:54
DEVE00002313,DEV00002270,CUS000402,137.244.19.188,browser,2025-09-12T15:08:47
DEVE00002314,DEV00002271,CUS001835,5.115.228.160,tablet,2026-04-12T01:45:04
DEVE00002315,DEV00002272,CUS001811,138.96.230.161,tablet,2026-04-26T03:53:07
DEVE00002316,DEV00002273,CUS000449,72.244.195.9,browser,2026-02-05T06:05:27
DEVE00002317,DEV00002274,CUS000087,65.27.139.18,browser,2025-11-13T10:02:19
DEVE00002318,DEV00002275,CUS001423,124.209.204.66,tablet,2026-04-06T11:00:04
DEVE00002319,DEV00002276,CUS000620,75.122.112.112,iphone,2026-05-26T03:15:58
DEVE00002320,DEV00002277,CUS000286,38.171.165.191,android,2026-02-10T10:48:24
DEVE00002321,DEV00002278,CUS000825,208.165.212.27,browser,2025-08-24T20:22:20
DEVE00002322,DEV00002279,CUS001276,36.190.166.27,android,2026-05-15T03:37:54
DEVE00002323,DEV00002280,CUS001077,7.224.25.152,android,2026-01-24T20:39:43
DEVE00002324,DEV00002281,CUS001784,69.178.88.212,android,2026-03-27T01:07:07
DEVE00002325,DEV00002282,CUS001505,49.244.50.91,tablet,2025-06-14T22:49:29
DEVE00002326,DEV00002283,CUS001760,65.226.44.234,android,2026-04-24T03:20:37
DEVE00002327,DEV00002284,CUS001459,200.170.158.28,browser,2026-05-08T05:30:30
DEVE00002328,DEV00002285,CUS000941,196.212.160.219,android,2026-03-05T18:38:55
DEVE00002329,DEV00002286,CUS000087,132.85.104.174,tablet,2025-10-27T23:51:52
DEVE00002330,DEV00002287,CUS001308,90.147.54.214,tablet,2026-02-19T14:03:31
DEVE00002331,DEV00002288,CUS000451,172.157.20.124,tablet,2025-12-13T05:19:34
DEVE00002332,DEV00002289,CUS001280,163.132.98.199,android,2025-09-18T20:16:30
DEVE00002333,DEV00002290,CUS000562,36.144.158.51,tablet,2026-06-08T14:27:17
DEVE00002334,DEV00002291,CUS001709,164.191.76.250,android,2026-05-19T01:24:25
DEVE00002335,DEV00002292,CUS000422,3.214.241.207,android,2025-12-12T02:07:58
DEVE00002336,DEV00002293,CUS001439,14.162.115.154,tablet,2025-09-16T06:30:51
DEVE00002337,DEV00002294,CUS000320,34.48.15.92,browser,2025-12-02T16:09:10
DEVE00002338,DEV00002295,CUS000094,170.16.225.79,browser,2025-07-20T17:57:38
DEVE00002339,DEV00002296,CUS001895,63.131.190.38,android,2026-02-20T08:52:28
DEVE00002340,DEV00002297,CUS000696,143.231.50.11,android,2026-03-25T10:51:48
DEVE00002341,DEV00002298,CUS000111,154.35.16.183,iphone,2026-05-21T10:46:20
DEVE00002342,DEV00002299,CUS001724,70.230.71.26,browser,2025-08-19T08:50:56
DEVE00002343,DEV00002300,CUS001818,6.246.70.86,browser,2025-06-27T07:11:22
DEVE00002344,DEV00002301,CUS000254,152.245.223.87,iphone,2025-11-28T12:01:23
DEVE00002345,DEV00002302,CUS000595,105.185.182.134,iphone,2025-06-25T20:11:49
DEVE00002346,DEV00002303,CUS001980,100.186.147.187,tablet,2025-11-01T17:06:11
DEVE00002347,DEV00002304,CUS000663,41.167.253.194,iphone,2026-05-04T03:34:22
DEVE00002348,DEV00002305,CUS001516,4.90.115.74,tablet,2026-02-20T08:44:42
DEVE00002349,DEV00002306,CUS001664,215.203.16.116,tablet,2026-02-24T20:41:54
DEVE00002350,DEV00002307,CUS000853,102.109.82.12,browser,2025-12-26T21:42:20
DEVE00002351,DEV00002308,CUS001871,107.2.125.98,tablet,2026-03-22T16:46:50
DEVE00002352,DEV00002309,CUS000592,45.192.35.220,iphone,2026-03-02T02:16:53
DEVE00002353,DEV00002310,CUS001246,12.175.137.193,iphone,2025-11-10T23:10:41
DEVE00002354,DEV00002311,CUS000790,63.18.29.78,browser,2026-01-12T17:34:10
DEVE00002355,DEV00002312,CUS001641,81.212.188.242,tablet,2026-01-15T08:27:01
DEVE00002356,DEV00002313,CUS000594,74.127.69.32,browser,2026-05-08T22:32:49
DEVE00002357,DEV00002314,CUS001153,75.135.195.104,tablet,2026-06-09T13:36:57
DEVE00002358,DEV00002315,CUS000053,130.114.124.33,tablet,2026-06-08T03:03:42
DEVE00002359,DEV00002316,CUS000169,31.133.39.182,tablet,2025-11-24T20:08:23
DEVE00002360,DEV00002317,CUS001695,172.215.137.115,browser,2026-04-03T11:41:58
DEVE00002361,DEV00002318,CUS000717,131.245.156.135,browser,2025-12-24T15:08:51
DEVE00002362,DEV00002319,CUS001111,15.40.107.94,android,2026-01-15T12:20:13
DEVE00002363,DEV00002320,CUS001908,118.180.96.110,tablet,2026-05-09T07:38:48
DEVE00002364,DEV00002321,CUS000871,85.174.192.123,iphone,2025-12-24T09:08:39
DEVE00002365,DEV00002322,CUS000800,58.107.147.234,android,2025-12-21T03:56:35
DEVE00002366,DEV00002323,CUS001303,156.229.190.212,iphone,2025-12-22T11:24:39
DEVE00002367,DEV00002324,CUS000506,181.109.228.31,tablet,2026-04-27T03:31:56
DEVE00002368,DEV00002325,CUS001422,140.90.147.92,tablet,2026-02-05T11:56:53
DEVE00002369,DEV00002326,CUS000976,55.148.99.123,tablet,2026-01-28T05:18:36
DEVE00002370,DEV00000005,CUS001156,32.37.74.213,android,2025-11-16T01:21:34
DEVE00002371,DEV00002327,CUS001503,208.145.196.89,iphone,2025-10-06T07:01:03
DEVE00002372,DEV00002328,CUS000835,169.75.169.99,iphone,2026-05-18T10:11:54
DEVE00002373,DEV00002329,CUS000014,97.13.42.42,browser,2025-11-10T13:42:52
DEVE00002374,DEV00002330,CUS001456,120.130.128.185,browser,2026-03-10T14:07:22
DEVE00002375,DEV00002331,CUS000821,66.242.153.3,iphone,2026-03-03T09:49:57
DEVE00002376,DEV00002332,CUS000732,169.45.42.4,android,2025-11-11T00:13:56
DEVE00002377,DEV00000006,CUS000601,87.111.248.0,iphone,2025-07-27T02:26:04
DEVE00002378,DEV00002333,CUS000486,149.41.40.39,iphone,2025-11-23T13:25:58
DEVE00002379,DEV00002334,CUS001823,39.203.12.223,iphone,2025-11-15T02:01:08
DEVE00002380,DEV00002335,CUS001195,181.60.235.192,android,2025-06-13T01:32:00
DEVE00002381,DEV00002336,CUS000233,155.147.11.225,iphone,2026-03-08T19:19:37
DEVE00002382,DEV00002337,CUS001910,200.106.73.157,android,2025-12-16T08:00:18
DEVE00002383,DEV00002338,CUS001696,53.250.109.20,tablet,2025-12-12T09:58:35
DEVE00002384,DEV00002339,CUS000097,90.6.119.84,android,2025-06-11T17:24:50
DEVE00002385,DEV00002340,CUS000294,113.66.71.14,browser,2025-09-29T01:43:55
DEVE00002386,DEV00002341,CUS001810,206.114.72.89,tablet,2025-10-07T20:54:49
DEVE00002387,DEV00000000,CUS000371,23.146.166.40,tablet,2025-07-25T10:03:13
DEVE00002388,DEV00002342,CUS001475,77.56.244.1,browser,2025-10-05T13:31:50
DEVE00002389,DEV00002343,CUS001651,136.230.255.245,iphone,2025-12-01T22:49:15
DEVE00002390,DEV00002344,CUS001583,27.108.24.205,iphone,2026-04-19T06:52:07
DEVE00002391,DEV00002345,CUS001677,209.2.121.186,android,2025-09-25T04:30:22
DEVE00002392,DEV00002346,CUS001420,139.186.106.159,browser,2025-12-23T18:30:30
DEVE00002393,DEV00002347,CUS001163,57.207.35.177,browser,2025-07-01T09:31:10
DEVE00002394,DEV00002348,CUS001876,207.242.224.225,android,2026-01-31T23:10:01
DEVE00002395,DEV00002349,CUS000899,37.140.233.150,android,2025-09-24T23:18:47
DEVE00002396,DEV00002350,CUS001818,60.247.241.12,android,2026-02-24T01:13:04
DEVE00002397,DEV00002351,CUS000826,190.199.136.144,android,2025-09-24T23:39:55
DEVE00002398,DEV00002352,CUS000296,164.199.161.74,browser,2025-09-13T22:06:24
DEVE00002399,DEV00002353,CUS001872,85.96.13.34,browser,2025-06-21T19:45:22
DEVE00002400,DEV00002354,CUS000599,67.20.75.133,browser,2025-12-14T05:09:58
DEVE00002401,DEV00002355,CUS000870,31.123.193.189,browser,2025-12-27T12:39:49
DEVE00002402,DEV00002356,CUS000556,30.46.70.53,android,2026-02-23T03:22:30
DEVE00002403,DEV00002357,CUS001175,74.185.217.231,android,2025-08-21T00:10:02
DEVE00002404,DEV00002358,CUS001282,123.93.187.109,android,2026-02-07T04:33:05
DEVE00002405,DEV00002359,CUS000280,145.197.145.255,iphone,2025-09-09T12:06:52
DEVE00002406,DEV00002360,CUS001615,22.149.93.217,browser,2025-11-12T13:21:43
DEVE00002407,DEV00002361,CUS000537,72.203.90.242,android,2026-03-29T21:36:08
DEVE00002408,DEV00002362,CUS001283,193.215.28.0,browser,2026-02-07T19:31:11
DEVE00002409,DEV00002363,CUS000702,67.79.148.179,android,2025-11-03T04:18:37
DEVE00002410,DEV00002364,CUS000757,146.197.203.191,iphone,2026-04-13T19:09:14
DEVE00002411,DEV00002365,CUS000357,154.174.120.189,browser,2025-06-14T05:42:44
DEVE00002412,DEV00002366,CUS001742,4.212.139.146,android,2026-02-08T06:41:09
DEVE00002413,DEV00002367,CUS000595,180.68.48.234,android,2025-11-01T11:27:58
DEVE00002414,DEV00002368,CUS001452,223.127.75.115,android,2025-11-21T04:09:24
DEVE00002415,DEV00002369,CUS000311,11.134.31.63,iphone,2025-09-05T11:19:23
DEVE00002416,DEV00002370,CUS001265,47.184.162.149,android,2025-08-09T10:49:12
DEVE00002417,DEV00002371,CUS000999,193.96.163.212,browser,2025-11-29T18:40:48
DEVE00002418,DEV00002372,CUS001893,79.215.204.85,android,2025-08-29T04:05:15
DEVE00002419,DEV00002373,CUS000439,56.7.177.3,tablet,2025-11-06T12:37:30
DEVE00002420,DEV00002374,CUS000619,135.12.28.180,android,2025-10-03T21:04:24
DEVE00002421,DEV00002375,CUS000815,35.60.64.116,tablet,2026-03-29T04:41:10
DEVE00002422,DEV00002376,CUS001298,93.54.134.47,browser,2025-06-29T18:46:49
DEVE00002423,DEV00002377,CUS000933,10.125.183.21,iphone,2025-09-27T01:25:00
DEVE00002424,DEV00002378,CUS001200,75.28.253.78,android,2025-07-03T14:49:08
DEVE00002425,DEV00002379,CUS001257,95.172.22.48,tablet,2025-06-13T11:06:46
DEVE00002426,DEV00002380,CUS000762,91.41.162.68,iphone,2025-06-15T16:45:18
DEVE00002427,DEV00002381,CUS000397,126.104.250.146,iphone,2025-08-29T12:10:59
DEVE00002428,DEV00002382,CUS001019,62.111.50.26,browser,2026-04-12T03:33:27
DEVE00002429,DEV00002383,CUS000027,90.34.28.27,browser,2026-01-02T04:53:54
DEVE00002430,DEV00002384,CUS001404,52.248.223.64,browser,2026-02-18T23:24:23
DEVE00002431,DEV00002385,CUS001339,5.230.90.112,tablet,2026-03-31T00:05:28
DEVE00002432,DEV00002386,CUS000094,140.14.231.107,iphone,2026-02-24T09:51:57
DEVE00002433,DEV00002387,CUS000110,216.233.112.124,tablet,2026-01-07T04:40:09
DEVE00002434,DEV00002388,CUS001077,193.189.174.121,android,2025-10-22T05:45:38
DEVE00002435,DEV00002389,CUS000399,53.115.157.73,browser,2025-07-25T21:44:57
DEVE00002436,DEV00002390,CUS001207,133.60.205.45,android,2026-04-22T01:01:51
DEVE00002437,DEV00002391,CUS001262,54.152.139.102,tablet,2025-06-20T17:11:01
DEVE00002438,DEV00002392,CUS000178,150.80.212.82,android,2025-11-12T11:36:48
DEVE00002439,DEV00002393,CUS000986,51.236.170.66,android,2025-07-08T02:48:45
DEVE00002440,DEV00002394,CUS001743,109.165.239.208,browser,2025-10-16T07:51:15
DEVE00002441,DEV00002395,CUS001833,65.157.113.62,android,2025-08-14T09:18:47
DEVE00002442,DEV00002396,CUS000113,46.92.247.29,tablet,2026-05-19T22:05:41
DEVE00002443,DEV00002397,CUS001949,21.137.132.58,tablet,2026-01-31T17:16:50
DEVE00002444,DEV00000005,CUS001174,9.6.86.232,tablet,2025-09-17T22:29:47
DEVE00002445,DEV00002398,CUS000218,25.147.179.105,android,2025-10-14T21:31:35
DEVE00002446,DEV00002399,CUS001057,172.137.186.90,browser,2025-10-02T06:51:26
DEVE00002447,DEV00002400,CUS001329,19.172.119.82,tablet,2026-05-17T15:53:19
DEVE00002448,DEV00002401,CUS000425,52.73.11.7,iphone,2025-06-22T00:00:25
DEVE00002449,DEV00002402,CUS001435,86.147.8.201,iphone,2025-08-12T09:13:38
DEVE00002450,DEV00002403,CUS001007,131.124.183.100,browser,2026-04-28T19:37:42
DEVE00002451,DEV00002404,CUS000826,117.35.140.120,iphone,2026-03-01T06:42:38
DEVE00002452,DEV00002405,CUS001239,113.224.241.113,tablet,2026-04-13T14:05:48
DEVE00002453,DEV00002406,CUS001134,203.31.183.188,iphone,2026-05-12T23:35:52
DEVE00002454,DEV00002407,CUS001920,82.102.228.195,android,2025-11-04T12:27:17
DEVE00002455,DEV00002408,CUS000571,131.67.196.207,iphone,2025-08-08T18:08:28
DEVE00002456,DEV00002409,CUS001917,209.31.149.136,iphone,2026-02-13T14:31:23
DEVE00002457,DEV00002410,CUS000813,146.87.112.48,browser,2025-07-29T19:52:40
DEVE00002458,DEV00002411,CUS000610,17.91.129.56,iphone,2026-05-18T00:42:18
DEVE00002459,DEV00002412,CUS001277,171.194.224.108,tablet,2026-05-30T09:05:54
DEVE00002460,DEV00002413,CUS000767,206.53.170.32,android,2026-05-04T22:45:41
DEVE00002461,DEV00002414,CUS000766,13.14.219.49,tablet,2025-11-12T13:23:21
DEVE00002462,DEV00002415,CUS000166,22.18.7.32,iphone,2025-07-23T18:28:51
DEVE00002463,DEV00002416,CUS000583,112.48.125.29,browser,2026-05-06T19:15:06
DEVE00002464,DEV00002417,CUS001218,182.10.20.49,android,2026-01-20T14:17:38
DEVE00002465,DEV00002418,CUS001320,79.197.188.42,tablet,2025-09-13T18:46:28
DEVE00002466,DEV00002419,CUS000158,209.154.136.103,android,2026-03-07T08:57:35
DEVE00002467,DEV00002420,CUS000345,209.157.182.117,android,2026-01-21T16:22:01
DEVE00002468,DEV00002421,CUS000660,184.192.80.19,iphone,2025-06-19T18:15:13
DEVE00002469,DEV00002422,CUS001637,189.125.48.27,browser,2026-04-27T21:50:31
DEVE00002470,DEV00002423,CUS001132,99.242.114.61,android,2026-06-03T14:09:17
DEVE00002471,DEV00002424,CUS001997,52.188.170.95,iphone,2025-10-13T03:26:13
DEVE00002472,DEV00002425,CUS000143,155.53.247.97,browser,2026-06-05T16:41:11
DEVE00002473,DEV00002426,CUS001062,18.141.228.77,android,2025-06-12T00:28:11
DEVE00002474,DEV00002427,CUS001047,17.38.170.54,tablet,2026-02-26T12:30:56
DEVE00002475,DEV00002428,CUS000628,122.1.138.198,iphone,2026-04-16T07:05:15
DEVE00002476,DEV00000007,CUS000289,63.86.175.69,iphone,2025-10-21T06:08:54
DEVE00002477,DEV00002429,CUS001169,180.50.67.228,android,2026-04-22T01:18:10
DEVE00002478,DEV00000004,CUS000392,77.104.196.71,tablet,2025-08-11T21:19:00
DEVE00002479,DEV00002430,CUS000562,138.66.152.6,browser,2025-07-11T04:30:37
DEVE00002480,DEV00002431,CUS001350,122.195.73.194,tablet,2025-08-29T01:40:42
DEVE00002481,DEV00002432,CUS001174,82.39.68.218,iphone,2026-05-21T04:05:42
DEVE00002482,DEV00002433,CUS000616,98.209.212.33,iphone,2026-04-08T04:00:43
DEVE00002483,DEV00002434,CUS000484,67.254.185.155,browser,2026-01-30T21:26:00
DEVE00002484,DEV00002435,CUS000583,108.27.182.200,browser,2026-01-28T21:11:49
DEVE00002485,DEV00002436,CUS001853,106.254.222.68,tablet,2025-06-26T10:14:59
DEVE00002486,DEV00002437,CUS000088,125.120.238.217,android,2025-11-15T03:53:19
DEVE00002487,DEV00002438,CUS001448,173.130.140.173,iphone,2025-07-24T06:38:06
DEVE00002488,DEV00002439,CUS000503,3.128.148.242,iphone,2026-05-20T11:56:50
DEVE00002489,DEV00002440,CUS001995,2.215.229.39,iphone,2026-04-21T10:53:20
DEVE00002490,DEV00002441,CUS000231,85.159.138.53,iphone,2026-04-30T11:13:19
DEVE00002491,DEV00002442,CUS000299,200.98.128.129,iphone,2025-08-08T23:04:29
DEVE00002492,DEV00002443,CUS000848,74.112.16.203,android,2025-11-23T06:13:12
DEVE00002493,DEV00002444,CUS000681,108.157.49.63,tablet,2026-03-22T09:37:12
DEVE00002494,DEV00002445,CUS001336,36.51.38.215,tablet,2026-04-04T10:54:18
DEVE00002495,DEV00002446,CUS001846,123.180.33.66,browser,2025-10-07T13:40:33
DEVE00002496,DEV00002447,CUS000469,215.78.85.12,browser,2025-11-03T13:50:51
DEVE00002497,DEV00002448,CUS000421,73.14.16.106,browser,2025-11-02T05:07:49
DEVE00002498,DEV00002449,CUS000536,147.216.171.255,tablet,2025-11-15T19:26:45
DEVE00002499,DEV00002450,CUS001825,43.161.237.250,tablet,2025-06-27T04:09:44
DEVE00002500,DEV00002451,CUS001035,210.226.119.31,tablet,2025-10-19T10:52:40
DEVE00002501,DEV00002452,CUS000276,20.252.62.222,tablet,2025-09-25T23:09:50
DEVE00002502,DEV00002453,CUS001203,104.190.172.93,browser,2025-07-18T07:38:41
DEVE00002503,DEV00002454,CUS001942,212.72.180.236,browser,2026-02-12T02:48:27
DEVE00002504,DEV00002455,CUS000096,21.105.89.64,browser,2025-07-31T11:09:02
DEVE00002505,DEV00002456,CUS000169,98.10.124.87,iphone,2025-11-10T04:35:55
DEVE00002506,DEV00002457,CUS000606,110.88.140.53,browser,2026-05-31T21:57:51
DEVE00002507,DEV00002458,CUS001353,172.204.182.162,tablet,2025-09-15T00:49:07
DEVE00002508,DEV00002459,CUS000888,173.118.49.88,android,2026-01-30T03:11:01
DEVE00002509,DEV00002460,CUS000202,178.15.4.115,browser,2026-06-07T08:24:23
DEVE00002510,DEV00002461,CUS000215,82.137.174.144,browser,2025-12-28T17:12:10
DEVE00002511,DEV00002462,CUS000127,198.32.81.7,iphone,2025-11-28T22:31:38
DEVE00002512,DEV00002463,CUS001562,6.58.69.87,iphone,2025-08-11T06:47:02
DEVE00002513,DEV00002464,CUS001425,54.81.97.108,iphone,2026-04-04T22:13:18
DEVE00002514,DEV00002465,CUS000786,11.55.12.16,tablet,2026-02-12T21:59:55
DEVE00002515,DEV00002466,CUS001061,28.94.78.67,browser,2026-03-16T22:49:43
DEVE00002516,DEV00002467,CUS001764,205.34.97.181,iphone,2026-02-20T15:51:59
DEVE00002517,DEV00002468,CUS001364,76.208.138.58,iphone,2025-09-30T12:39:50
DEVE00002518,DEV00002469,CUS000388,86.128.244.215,android,2025-12-11T02:59:46
DEVE00002519,DEV00002470,CUS001022,110.120.177.145,iphone,2025-10-31T23:10:05
DEVE00002520,DEV00002471,CUS001260,96.57.8.49,android,2025-10-23T00:02:26
DEVE00002521,DEV00002472,CUS000591,101.44.132.235,iphone,2025-07-30T22:41:37
DEVE00002522,DEV00002473,CUS001093,64.97.203.224,android,2025-11-30T16:16:45
DEVE00002523,DEV00002474,CUS000088,129.255.168.11,tablet,2026-04-17T05:37:02
DEVE00002524,DEV00002475,CUS000241,16.56.78.1,tablet,2025-07-12T21:02:49
DEVE00002525,DEV00002476,CUS000110,176.181.102.177,tablet,2025-09-21T21:30:07
DEVE00002526,DEV00002477,CUS000315,66.241.156.167,android,2025-10-03T16:32:56
