flow_id,process_id,ip_id,bytes_sent,bytes_received,started_at
F00005237,P00002606,IP001080,4144874,1143355,2025-02-01T22:47:00
F00005238,P00004454,IP001319,3778878,231496,2025-03-17T05:25:00
F00005239,P00003505,IP001418,4518,868547,2025-01-12T10:59:00
F00005240,P00003512,IP000766,220494,2522976,2025-03-18T02:32:00
F00005241,P00001598,IP001837,3720778,1047902,2025-02-16T10:34:00
F00005242,P00002122,IP001168,4596545,3992414,2025-02-07T21:00:00
F00005243,P00001351,IP001025,4902916,1084842,2025-03-01T20:17:00
F00005244,P00003519,IP000704,4352466,1993793,2025-03-02T08:25:00
F00005245,P00000047,IP001740,4609983,1120020,2025-03-18T12:56:00
F00005246,P00000420,IP002292,394898,4267474,2025-02-26T16:33:00
F00005247,P00001438,IP000007,4213058,36248,2025-02-24T08:49:00
F00005248,P00004865,IP000747,1434909,302113,2025-03-04T09:22:00
F00005249,P00004753,IP001459,1484310,964905,2025-01-31T09:54:00
F00005250,P00000032,IP002430,2296392,1209665,2025-03-14T04:29:00
F00005251,P00001601,IP001061,4119828,4738808,2025-01-06T04:48:00
F00005252,P00000671,IP000642,4109612,4874222,2025-02-12T00:36:00
F00005253,P00001070,IP002376,94293,1405374,2025-01-27T23:43:00
F00005254,P00002581,IP000063,1407881,1420887,2025-01-15T01:30:00
F00005255,P00003925,IP000557,3029334,3889132,2025-02-10T20:18:00
F00005256,P00004687,IP002337,4299302,4407695,2025-01-23T17:29:00
F00005257,P00002028,IP001026,1775732,1416379,2025-03-21T20:36:00
F00005258,P00003532,IP000950,1494988,1432307,2025-02-26T10:07:00
F00005259,P00002454,IP000018,3924123,3972966,2025-02-05T18:29:00
F00005260,P00000263,IP000007,4480868,873446,2025-02-10T04:13:00
F00005261,P00004019,IP001421,412976,3185968,2025-01-18T00:54:00
F00005262,P00004440,IP001202,3198024,113337,2025-01-11T04:47:00
F00005263,P00004147,IP002302,4911869,3096957,2025-02-01T22:49:00
F00005264,P00004717,IP000204,4541275,2739488,2025-02-03T06:04:00
F00005265,P00000959,IP000345,1566944,1176900,2025-01-10T06:06:00
F00005266,P00004179,IP001569,381189,180720,2025-03-25T05:30:00
F00005267,P00004690,IP001870,2430700,4847401,2025-03-09T13:00:00
F00005268,P00002299,IP000421,3708159,922643,2025-03-09T04:14:00
F00005269,P00003057,IP000255,1968954,3403788,2025-03-03T11:09:00
F00005270,P00002422,IP002051,4096628,2081312,2025-01-30T19:32:00
F00005271,P00003860,IP001408,179500,886527,2025-02-14T16:49:00
F00005272,P00001195,IP002358,3574225,4245872,2025-03-12T04:42:00
F00005273,P00002287,IP000834,2257213,1923219,2025-02-18T16:00:00
F00005274,P00001108,IP001808,4538122,3576868,2025-02-18T21:48:00
F00005275,P00004016,IP001278,1544677,4756275,2025-03-27T20:34:00
F00005276,P00002783,IP002436,2718162,4067725,2025-03-27T04:42:00
F00005277,P00000669,IP001237,3685321,4166536,2025-03-22T23:46:00
F00005278,P00000422,IP000361,700189,395042,2025-02-12T00:16:00
F00005279,P00001902,IP000896,3369036,1868817,2025-03-04T00:14:00
F00005280,P00002861,IP000468,3944447,1506156,2025-02-28T12:52:00
F00005281,P00001654,IP001386,726995,3127781,2025-03-22T15:55:00
F00005282,P00002625,IP002225,3639795,3527179,2025-02-07T22:34:00
F00005283,P00002028,IP000451,2282510,1856020,2025-03-21T20:36:00
F00005284,P00004439,IP001537,922101,539450,2025-02-20T05:48:00
F00005285,P00002808,IP000474,943164,4378355,2025-03-31T22:18:00
F00005286,P00004097,IP001384,2154172,962047,2025-03-09T12:45:00
F00005287,P00001211,IP001582,2728389,4870978,2025-01-03T17:01:00
F00005288,P00002750,IP000840,1952734,3304468,2025-01-23T00:04:00
F00005289,P00003194,IP002247,1006562,2337105,2025-02-25T21:26:00
F00005290,P00001827,IP001845,2213489,194642,2025-03-22T15:43:00
F00005291,P00000005,IP002321,4587102,487384,2025-02-28T18:19:00
F00005292,P00000959,IP000019,3438210,2080577,2025-01-10T06:06:00
F00005293,P00004548,IP001121,2276547,1973087,2025-03-29T22:17:00
F00005294,P00001301,IP001087,4769472,2636083,2025-02-14T23:47:00
F00005295,P00000657,IP002489,4203535,1010990,2025-01-26T08:31:00
F00005296,P00004745,IP001353,2732574,545817,2025-03-02T13:17:00
F00005297,P00003687,IP001418,2390806,2000224,2025-03-19T19:29:00
F00005298,P00003282,IP000167,1791167,2262625,2025-03-16T15:47:00
F00005299,P00003007,IP001050,4478224,4986922,2025-01-10T19:19:00
F00005300,P00001678,IP000004,2288434,414518,2025-02-13T14:56:00
F00005301,P00004296,IP000284,280740,48220,2025-03-15T05:27:00
F00005302,P00003411,IP001641,4537748,783446,2025-02-08T18:32:00
F00005303,P00004938,IP000884,1578857,1599491,2025-01-05T13:04:00
F00005304,P00000702,IP002412,1413082,3266227,2025-02-01T16:18:00
F00005305,P00003152,IP000973,404265,3749397,2025-03-23T13:42:00
F00005306,P00002842,IP000000,3612494,2332844,2025-03-05T03:24:00
F00005307,P00000168,IP000246,3150067,3753261,2025-03-06T01:08:00
F00005308,P00000903,IP000428,3704577,3152894,2025-01-19T12:03:00
F00005309,P00003027,IP001335,1360839,213787,2025-02-15T00:48:00
F00005310,P00004426,IP000881,4184217,2426916,2025-01-03T10:54:00
F00005311,P00004744,IP001463,4471051,1641710,2025-02-27T15:41:00
F00005312,P00004865,IP002151,3056202,3645942,2025-03-04T09:22:00
F00005313,P00003155,IP001360,2148262,4737110,2025-02-25T04:56:00
F00005314,P00002013,IP001893,4278618,889216,2025-02-11T06:58:00
F00005315,P00001210,IP001680,4338738,4599583,2025-01-31T23:50:00
F00005316,P00004210,IP000029,3933996,4680253,2025-02-07T04:58:00
F00005317,P00003079,IP000976,1475087,494369,2025-03-26T16:37:00
F00005318,P00000662,IP000163,1828277,191981,2025-01-27T18:29:00
F00005319,P00004018,IP002151,1012301,3894356,2025-03-11T17:51:00
F00005320,P00003471,IP000707,2743648,2813743,2025-01-12T05:29:00
F00005321,P00004350,IP000347,975910,1387662,2025-03-18T04:32:00
F00005322,P00003603,IP000403,3041799,800085,2025-03-17T12:41:00
F00005323,P00004468,IP000004,2609408,1063854,2025-02-26T02:44:00
F00005324,P00002156,IP001780,163084,512594,2025-02-09T20:29:00
F00005325,P00002080,IP000569,2895906,3722623,2025-02-17T01:48:00
F00005326,P00003369,IP000378,1540426,2840522,2025-01-27T18:27:00
F00005327,P00002102,IP001433,4572385,2527791,2025-02-01T07:43:00
F00005328,P00003608,IP001445,735936,4992005,2025-02-21T04:22:00
F00005329,P00003202,IP002349,149698,559731,2025-03-19T17:12:00
F00005330,P00002167,IP000000,2807978,2546181,2025-01-16T16:25:00
F00005331,P00002463,IP002340,3546588,1425810,2025-02-13T18:04:00
F00005332,P00003064,IP000448,3531700,2930742,2025-02-12T13:25:00
F00005333,P00002016,IP001870,1821162,4882793,2025-03-03T09:14:00
F00005334,P00000394,IP001653,3274761,3374945,2025-01-13T12:32:00
F00005335,P00003981,IP000621,2153924,2495729,2025-02-12T17:46:00
F00005336,P00001488,IP000003,870694,2690839,2025-02-01T05:40:00
F00005337,P00003938,IP002022,76022,3392266,2025-03-10T00:00:00
F00005338,P00002843,IP000269,859624,1098655,2025-03-01T20:18:00
F00005339,P00002272,IP000239,3966188,3671440,2025-03-10T03:11:00
F00005340,P00004511,IP000916,2745626,357591,2025-02-13T07:44:00
F00005341,P00003453,IP000199,863513,4771672,2025-01-17T09:25:00
F00005342,P00001139,IP001882,1004702,3510270,2025-03-31T06:59:00
F00005343,P00003400,IP002487,1920496,3004234,2025-01-19T00:19:00
F00005344,P00001476,IP000005,711975,3868154,2025-01-16T03:18:00
F00005345,P00003665,IP001706,2879970,2816711,2025-02-26T00:40:00
F00005346,P00004136,IP000835,1066874,3645780,2025-03-02T12:36:00
F00005347,P00000807,IP001064,1145503,3795035,2025-03-07T05:18:00
F00005348,P00000044,IP002256,1073900,1793821,2025-01-10T19:35:00
F00005349,P00001656,IP000543,482040,432345,2025-01-12T20:35:00
F00005350,P00001360,IP000912,361520,2310383,2025-01-28T03:07:00
F00005351,P00003269,IP001265,143286,3801482,2025-01-18T20:03:00
F00005352,P00000769,IP001524,1846234,1949989,2025-02-20T16:40:00
F00005353,P00000927,IP001393,3385772,2474856,2025-01-04T05:00:00
F00005354,P00004154,IP001698,1490764,4660336,2025-01-08T16:05:00
F00005355,P00003774,IP000436,4270331,2169693,2025-03-18T02:53:00
F00005356,P00004447,IP000969,1994477,3176807,2025-02-09T04:46:00
F00005357,P00002356,IP000453,2890963,1259295,2025-01-18T13:54:00
F00005358,P00004808,IP001490,4369823,3916001,2025-02-11T10:21:00
F00005359,P00000517,IP000795,1755289,395549,2025-01-22T00:01:00
F00005360,P00001699,IP000659,805964,3641084,2025-01-09T05:50:00
F00005361,P00004522,IP002103,388838,3912103,2025-01-30T11:03:00
F00005362,P00000025,IP000638,702025,2805282,2025-02-14T18:45:00
F00005363,P00002754,IP000358,1122831,3084365,2025-02-07T06:27:00
F00005364,P00000822,IP002231,4581444,1597548,2025-01-15T11:32:00
F00005365,P00001597,IP000319,3935677,4823880,2025-01-01T12:58:00
F00005366,P00000592,IP001245,2232716,2867810,2025-03-02T22:38:00
F00005367,P00002995,IP001789,3256703,4881531,2025-01-28T12:41:00
F00005368,P00003086,IP000825,3447582,3785967,2025-02-12T13:41:00
F00005369,P00000845,IP000503,1143739,362488,2025-02-01T22:44:00
F00005370,P00001869,IP001502,4022903,2251483,2025-01-03T10:41:00
F00005371,P00001000,IP001820,2858778,3192996,2025-03-12T13:00:00
F00005372,P00002822,IP000707,1746492,48845,2025-01-25T18:40:00
F00005373,P00000387,IP000757,2454159,1495447,2025-03-21T15:27:00
F00005374,P00001057,IP001843,768135,3375796,2025-02-20T10:11:00
F00005375,P00003154,IP000889,1615832,2983006,2025-02-07T22:28:00
F00005376,P00000692,IP001849,1340990,549005,2025-03-18T18:20:00
F00005377,P00000541,IP000546,1356432,3707248,2025-03-20T08:37:00
F00005378,P00000071,IP002369,1781111,466033,2025-03-27T02:39:00
F00005379,P00003454,IP001757,2153117,1054369,2025-03-11T15:05:00
F00005380,P00000388,IP000477,783830,4183155,2025-01-17T07:12:00
F00005381,P00002011,IP000318,336628,962467,2025-02-24T22:51:00
F00005382,P00000252,IP001074,3291425,300941,2025-01-05T22:31:00
F00005383,P00000393,IP000761,392806,2611772,2025-02-25T10:35:00
F00005384,P00004795,IP001585,3503139,4486652,2025-03-10T02:13:00
F00005385,P00003280,IP000364,175125,1679766,2025-02-14T17:44:00
F00005386,P00004491,IP001467,1766365,3960969,2025-03-27T09:08:00
F00005387,P00001487,IP002168,1930251,4812590,2025-03-18T19:28:00
F00005388,P00001496,IP000033,1396973,2856678,2025-01-09T00:14:00
F00005389,P00001756,IP001097,4435999,4561759,2025-02-11T05:42:00
F00005390,P00004459,IP000091,4124878,3432793,2025-02-07T19:49:00
F00005391,P00004903,IP001784,2993937,3881063,2025-02-13T07:01:00
F00005392,P00003875,IP001288,2616207,1789675,2025-01-09T15:03:00
F00005393,P00004684,IP002441,1377433,4648435,2025-03-11T06:32:00
F00005394,P00004643,IP001735,1980052,611793,2025-03-19T21:34:00
F00005395,P00001361,IP001210,2873153,1983616,2025-03-02T00:00:00
F00005396,P00002123,IP002383,552085,639439,2025-01-18T02:13:00
F00005397,P00003327,IP000004,3904886,4564570,2025-01-30T20:12:00
F00005398,P00000987,IP000593,1370378,1790887,2025-03-16T03:19:00
F00005399,P00002183,IP002346,2429192,2335750,2025-01-08T10:14:00
F00005400,P00003719,IP001237,4495249,2548241,2025-02-26T06:28:00
F00005401,P00004302,IP001618,2603798,2526824,2025-01-18T05:09:00
F00005402,P00002691,IP001075,1485886,990367,2025-01-29T06:33:00
F00005403,P00003014,IP002401,780630,2153622,2025-01-26T19:30:00
F00005404,P00001085,IP000227,4023651,538743,2025-03-05T17:42:00
F00005405,P00001797,IP002372,715766,2263465,2025-01-11T00:43:00
F00005406,P00001919,IP000531,3696705,3382520,2025-01-21T03:19:00
F00005407,P00002307,IP000472,1109924,1774772,2025-02-17T18:02:00
F00005408,P00004924,IP001081,3078001,1235650,2025-02-17T11:55:00
F00005409,P00002744,IP000457,1744885,3703555,2025-03-25T07:43:00
F00005410,P00001415,IP000042,3466718,3930939,2025-03-09T06:46:00
F00005411,P00003615,IP000891,505677,3866042,2025-02-12T12:06:00
F00005412,P00004600,IP000003,2141901,3358305,2025-01-28T00:01:00
F00005413,P00004581,IP000208,4017177,2882902,2025-01-06T01:27:00
F00005414,P00001737,IP002455,731651,4883870,2025-02-09T16:59:00
F00005415,P00001558,IP000647,4336951,4734864,2025-01-14T02:32:00
F00005416,P00000686,IP000863,2688275,110419,2025-03-01T10:37:00
F00005417,P00003624,IP002049,2545082,4464655,2025-01-31T05:48:00
F00005418,P00002636,IP001487,308820,3281746,2025-03-16T22:52:00
F00005419,P00004173,IP000384,726898,2224068,2025-03-26T07:00:00
F00005420,P00003395,IP002057,2799080,3315910,2025-02-21T19:29:00
F00005421,P00003333,IP001922,3294072,1359495,2025-01-18T16:45:00
F00005422,P00003785,IP000725,2598531,1929809,2025-02-13T07:55:00
F00005423,P00004140,IP001249,2257690,3041779,2025-02-22T04:20:00
F00005424,P00003354,IP001437,698696,2252805,2025-01-27T06:15:00
F00005425,P00004855,IP001404,1708000,293442,2025-03-10T00:03:00
F00005426,P00000570,IP001576,1782048,2047824,2025-02-24T11:44:00
F00005427,P00004457,IP001328,2381742,2798869,2025-02-20T11:05:00
F00005428,P00000027,IP000582,1172734,615748,2025-03-20T11:33:00
F00005429,P00004269,IP002059,2490823,4696368,2025-01-06T09:32:00
F00005430,P00000820,IP000524,450262,3002275,2025-01-23T02:33:00
F00005431,P00004969,IP002267,4814526,4365501,2025-01-19T01:58:00
F00005432,P00001918,IP000002,1554748,1271255,2025-01-01T10:21:00
F00005433,P00000324,IP001264,579641,4192758,2025-02-22T12:24:00
F00005434,P00003495,IP002425,3679877,382819,2025-02-27T14:18:00
F00005435,P00003308,IP000824,4592709,1333051,2025-02-15T08:15:00
F00005436,P00004527,IP001674,3761235,2428756,2025-01-13T04:47:00
F00005437,P00000494,IP000075,60015,4033776,2025-01-12T05:39:00
F00005438,P00003995,IP001202,4868282,3435258,2025-01-12T15:59:00
F00005439,P00001517,IP002448,2936396,4959613,2025-03-08T12:46:00
F00005440,P00000149,IP000578,761348,1823634,2025-03-27T01:28:00
F00005441,P00002983,IP000773,434566,991304,2025-01-24T13:16:00
F00005442,P00001325,IP001034,1665519,3621019,2025-03-13T09:30:00
F00005443,P00002117,IP002381,1867812,3900844,2025-01-23T01:06:00
F00005444,P00000504,IP001344,3646401,2503579,2025-02-02T03:03:00
F00005445,P00002379,IP000001,2247161,4320368,2025-03-28T05:00:00
F00005446,P00001437,IP000303,2184177,2772349,2025-03-04T22:19:00
F00005447,P00004045,IP001421,3145614,2686660,2025-02-15T19:52:00
F00005448,P00001860,IP001624,4627149,2721097,2025-03-22T05:24:00
F00005449,P00002881,IP000631,3250727,4997937,2025-02-25T23:54:00
F00005450,P00002335,IP000056,2958236,4386102,2025-01-10T10:37:00
F00005451,P00001708,IP000220,3880481,1333674,2025-02-22T05:30:00
F00005452,P00001218,IP002059,2365036,4850585,2025-03-21T14:48:00
F00005453,P00004723,IP002375,1256516,4463438,2025-03-15T08:20:00
F00005454,P00004579,IP001664,3256024,4239994,2025-02-01T12:59:00
F00005455,P00004739,IP000401,261303,3354806,2025-02-22T04:38:00
F00005456,P00002789,IP000737,4448002,2889803,2025-02-16T09:05:00
F00005457,P00002335,IP000801,268406,2634176,2025-01-10T10:37:00
F00005458,P00001430,IP001741,865922,2135686,2025-01-28T10:18:00
F00005459,P00000783,IP000956,3734399,149896,2025-01-11T04:15:00
F00005460,P00003772,IP002034,2186972,1168615,2025-01-23T01:40:00
F00005461,P00000239,IP001431,444189,1536900,2025-03-29T10:16:00
F00005462,P00002406,IP000019,3712423,4782613,2025-01-01T12:57:00
F00005463,P00001857,IP001813,3973629,4705637,2025-01-08T12:03:00
F00005464,P00004199,IP000193,2202793,4259945,2025-02-12T01:45:00
F00005465,P00003026,IP001425,207500,3009728,2025-01-19T01:33:00
F00005466,P00002172,IP001212,4665216,3750747,2025-02-25T03:32:00
F00005467,P00004282,IP000180,2586389,878767,2025-01-01T01:59:00
F00005468,P00002517,IP000427,2183429,53310,2025-01-24T05:53:00
F00005469,P00004196,IP002122,3883558,4093380,2025-03-26T12:56:00
F00005470,P00004721,IP000317,2711839,3360388,2025-02-24T05:53:00
F00005471,P00004996,IP000657,1122467,4962213,2025-03-18T08:29:00
F00005472,P00000939,IP000817,3826143,4884916,2025-02-17T22:04:00
F00005473,P00000277,IP001630,4653011,4391488,2025-01-16T08:33:00
F00005474,P00002309,IP001262,4007202,3387323,2025-03-22T13:18:00
F00005475,P00001930,IP002383,2599410,3950653,2025-03-03T06:55:00
F00005476,P00004885,IP000419,2637817,4835596,2025-01-03T11:46:00
F00005477,P00001523,IP002053,2533245,1162611,2025-02-16T22:40:00
F00005478,P00003827,IP001556,4113271,3831343,2025-03-01T10:14:00
F00005479,P00002278,IP001376,2030203,3729690,2025-03-30T00:49:00
F00005480,P00002293,IP001536,3697431,4662545,2025-03-26T01:40:00
F00005481,P00002814,IP000843,3718539,850076,2025-03-10T02:49:00
F00005482,P00003095,IP001626,571028,952446,2025-01-17T01:35:00
F00005483,P00000773,IP002121,3095913,4929667,2025-03-07T07:40:00
F00005484,P00003043,IP000566,2606499,594539,2025-03-20T09:53:00
F00005485,P00004048,IP002138,4143420,2523386,2025-04-01T01:17:00
F00005486,P00004019,IP001288,3412292,2080607,2025-01-18T00:54:00
F00005487,P00002235,IP000835,1453708,2723400,2025-01-13T12:58:00
F00005488,P00000719,IP000001,227141,1388638,2025-03-16T08:00:00
F00005489,P00004560,IP000480,2247661,4795094,2025-01-11T12:44:00
F00005490,P00000553,IP000218,711738,752896,2025-03-16T04:15:00
F00005491,P00001058,IP000334,3803123,2562818,2025-02-17T21:05:00
F00005492,P00003829,IP002294,782250,2628342,2025-03-19T19:03:00
F00005493,P00003891,IP000395,4932915,2299311,2025-01-01T21:55:00
F00005494,P00001060,IP002050,473972,1561167,2025-02-25T07:43:00
F00005495,P00000554,IP001319,4521729,1292858,2025-02-10T23:40:00
F00005496,P00002151,IP001957,73455,4269230,2025-02-27T09:02:00
F00005497,P00000205,IP000176,4904584,1513717,2025-01-21T18:12:00
F00005498,P00003779,IP001486,3763315,2258488,2025-01-27T17:37:00
F00005499,P00001581,IP001180,1372306,2768902,2025-01-01T21:17:00
F00005500,P00002248,IP001268,3874020,509719,2025-01-12T17:11:00
F00005501,P00001410,IP000442,2671038,2451400,2025-02-25T13:37:00
F00005502,P00003264,IP002484,1103960,12660,2025-01-29T16:28:00
F00005503,P00003963,IP000713,4795926,3851379,2025-03-10T14:32:00
F00005504,P00001221,IP000964,974277,4389263,2025-03-08T08:52:00
F00005505,P00003585,IP002083,3441440,2020293,2025-01-02T22:42:00
F00005506,P00001704,IP001239,2320702,2939478,2025-02-09T18:22:00
F00005507,P00001888,IP001474,392633,4604888,2025-03-24T09:39:00
F00005508,P00001412,IP000083,1687263,4308430,2025-02-08T01:22:00
F00005509,P00002639,IP002437,4207893,385218,2025-02-15T14:34:00
F00005510,P00001133,IP001140,16223,1288852,2025-03-07T12:44:00
F00005511,P00003692,IP001719,1106340,3175452,2025-01-30T08:27:00
F00005512,P00004523,IP001130,2483745,912680,2025-02-08T11:44:00
F00005513,P00002402,IP001875,463371,2214439,2025-01-26T06:55:00
F00005514,P00002345,IP000335,2904320,1966662,2025-03-30T03:16:00
F00005515,P00004018,IP000682,3362198,150180,2025-03-11T17:51:00
F00005516,P00003533,IP000002,2089893,4341802,2025-04-01T15:40:00
F00005517,P00001200,IP000000,115742,1445335,2025-01-24T09:38:00
F00005518,P00004866,IP000035,3533725,4041043,2025-01-12T23:24:00
F00005519,P00004524,IP001098,3539499,2634610,2025-01-29T23:30:00
F00005520,P00002568,IP002496,1236915,1251938,2025-01-04T04:48:00
F00005521,P00001482,IP000495,1071988,4311990,2025-02-06T15:20:00
F00005522,P00004485,IP000085,1718035,2686500,2025-03-24T09:27:00
F00005523,P00004395,IP000714,1253983,1909690,2025-01-25T10:04:00
F00005524,P00001363,IP000923,2558337,2173087,2025-02-08T17:04:00
F00005525,P00001132,IP001605,485769,4326494,2025-01-12T04:47:00
F00005526,P00001755,IP000333,2133212,4557415,2025-01-15T05:25:00
F00005527,P00004785,IP001110,4546216,1398880,2025-01-19T12:07:00
F00005528,P00001344,IP000784,1064611,1480275,2025-02-17T19:14:00
F00005529,P00004113,IP001233,3564992,3315161,2025-02-10T20:05:00
F00005530,P00000978,IP002322,3730536,680235,2025-03-27T08:51:00
F00005531,P00000371,IP000384,4270092,3355684,2025-01-06T04:21:00
F00005532,P00001612,IP000454,2012384,1902401,2025-01-15T16:14:00
F00005533,P00003654,IP001302,1498045,676915,2025-03-01T05:55:00
F00005534,P00002129,IP001463,2532754,2158916,2025-04-01T05:17:00
F00005535,P00003658,IP001958,233997,430154,2025-02-08T04:41:00
F00005536,P00002163,IP002016,2209344,2132859,2025-01-13T09:51:00
F00005537,P00001354,IP001405,3795428,1683155,2025-02-17T21:18:00
F00005538,P00000260,IP001036,4321121,3059731,2025-01-28T17:12:00
F00005539,P00000427,IP001793,2255150,1864999,2025-01-09T09:08:00
F00005540,P00001188,IP000213,3356829,37236,2025-03-20T23:59:00
F00005541,P00004511,IP001862,4089606,2039872,2025-02-13T07:44:00
F00005542,P00003561,IP001563,4051636,3048728,2025-02-24T19:44:00
