process_id,asset_id,command,started_at,parent_pid,pid
P00002752,AST000092,/usr/bin/git,2025-01-04T17:20:00,88012,73252
P00002753,AST001385,/bin/bash,2025-03-03T13:11:00,1469,71893
P00002754,AST000171,java,2025-02-07T06:27:00,50295,12281
P00002755,AST000591,kubectl,2025-01-08T08:01:00,37928,41954
P00002756,AST001330,/bin/bash,2025-02-01T21:53:00,77285,66990
P00002757,AST000097,curl,2025-03-03T09:25:00,98445,72233
P00002758,AST001313,java,2025-01-18T06:39:00,40545,53664
P00002759,AST001205,/bin/bash,2025-02-10T23:05:00,4571,578
P00002760,AST000406,curl,2025-01-03T15:36:00,23905,559
P00002761,AST000757,/usr/bin/git,2025-02-05T11:14:00,49702,57448
P00002762,AST000152,/usr/bin/python,2025-02-12T00:40:00,57136,56834
P00002763,AST001368,node,2025-02-19T14:24:00,12063,9776
P00002764,AST000026,java,2025-03-24T13:24:00,39203,11443
P00002765,AST001451,node,2025-01-12T07:40:00,208,58691
P00002766,AST001109,curl,2025-02-11T03:25:00,80494,77626
P00002767,AST000550,/usr/bin/python,2025-03-21T16:01:00,68524,80732
P00002768,AST000030,chrome.exe,2025-02-17T19:10:00,56348,55109
P00002769,AST001122,kubectl,2025-01-26T10:02:00,18459,49634
P00002770,AST001094,/usr/bin/git,2025-03-14T19:16:00,53118,20980
P00002771,AST000795,/usr/bin/python,2025-03-19T15:40:00,69201,30781
P00002772,AST001105,kubectl,2025-02-25T19:02:00,68163,83367
P00002773,AST001158,kubectl,2025-01-16T16:07:00,89408,86661
P00002774,AST001312,/bin/bash,2025-03-04T20:58:00,47722,4115
P00002775,AST000759,powershell.exe,2025-03-17T14:38:00,47582,59545
P00002776,AST000158,curl,2025-03-14T15:30:00,3064,90960
P00002777,AST001217,/usr/bin/python,2025-01-31T04:19:00,11401,17493
P00002778,AST000883,ssh,2025-03-31T12:14:00,82715,68516
P00002779,AST001182,curl,2025-03-13T06:22:00,1926,39778
P00002780,AST000161,/usr/bin/git,2025-03-12T00:11:00,48306,18345
P00002781,AST000149,java,2025-03-01T12:19:00,66912,41303
P00002782,AST000241,ssh,2025-02-28T16:36:00,38115,92645
P00002783,AST000184,ssh,2025-03-27T04:42:00,38902,50575
P00002784,AST001233,/bin/bash,2025-01-24T02:32:00,71017,88308
P00002785,AST001320,node,2025-03-12T04:56:00,12046,79864
P00002786,AST001459,powershell.exe,2025-03-17T13:44:00,57114,35000
P00002787,AST000362,/usr/bin/git,2025-01-21T04:48:00,62591,43913
P00002788,AST001049,ssh,2025-03-17T02:32:00,6999,92785
P00002789,AST000541,powershell.exe,2025-02-16T09:05:00,13794,72655
P00002790,AST000709,java,2025-03-29T10:01:00,63715,6046
P00002791,AST000653,powershell.exe,2025-02-25T17:15:00,379,75856
P00002792,AST000289,ssh,2025-01-17T12:31:00,8,93201
P00002793,AST001176,/bin/bash,2025-01-03T01:41:00,82854,52436
P00002794,AST000449,curl,2025-04-01T11:40:00,36060,7025
P00002795,AST000940,powershell.exe,2025-01-22T07:12:00,36497,61704
P00002796,AST000363,kubectl,2025-03-06T05:33:00,80089,43104
P00002797,AST001476,/usr/bin/python,2025-02-05T00:10:00,11661,63732
P00002798,AST001065,powershell.exe,2025-03-25T17:38:00,21092,90388
P00002799,AST000536,/bin/bash,2025-02-27T08:12:00,17859,55108
P00002800,AST000148,java,2025-02-19T18:30:00,819,63207
P00002801,AST000134,kubectl,2025-01-08T11:59:00,84081,91590
P00002802,AST000120,/usr/bin/git,2025-01-12T03:57:00,48733,234
P00002803,AST001250,/bin/bash,2025-01-23T15:49:00,86107,11394
P00002804,AST000645,/bin/bash,2025-01-24T14:35:00,97981,5817
P00002805,AST000742,/usr/bin/python,2025-01-30T15:02:00,74648,17947
P00002806,AST000408,ssh,2025-01-06T01:07:00,9291,56485
P00002807,AST001215,/usr/bin/python,2025-02-10T23:13:00,604,63521
P00002808,AST000525,/bin/bash,2025-03-31T22:18:00,66084,75335
P00002809,AST000639,node,2025-03-13T11:10:00,29754,84754
P00002810,AST000288,ssh,2025-03-14T17:48:00,54160,77838
P00002811,AST001137,curl,2025-03-15T07:16:00,45170,17336
P00002812,AST001218,ssh,2025-02-02T09:31:00,15148,54287
P00002813,AST000180,powershell.exe,2025-03-21T17:34:00,62146,26600
P00002814,AST000636,chrome.exe,2025-03-10T02:49:00,95074,9369
P00002815,AST000072,/usr/bin/python,2025-02-03T11:20:00,20150,46210
P00002816,AST001149,curl,2025-03-26T20:50:00,29070,89832
P00002817,AST000375,node,2025-01-09T15:59:00,27963,95569
P00002818,AST000737,kubectl,2025-02-26T08:44:00,31714,44323
P00002819,AST000310,/usr/bin/python,2025-02-23T18:05:00,53167,35883
P00002820,AST001117,curl,2025-02-25T01:19:00,58695,25496
P00002821,AST001204,node,2025-03-12T07:28:00,39266,71133
P00002822,AST001030,node,2025-01-25T18:40:00,23184,41770
P00002823,AST000466,node,2025-02-18T21:31:00,53202,18174
P00002824,AST001106,java,2025-01-07T11:17:00,6957,58494
P00002825,AST000909,curl,2025-02-05T01:42:00,47200,58949
P00002826,AST001269,/bin/bash,2025-02-12T12:01:00,47740,52144
P00002827,AST000326,powershell.exe,2025-01-27T19:16:00,95576,1375
P00002828,AST001216,java,2025-01-05T18:27:00,42540,14143
P00002829,AST000087,node,2025-03-05T21:28:00,95764,3711
P00002830,AST001364,chrome.exe,2025-03-18T03:28:00,13072,11022
P00002831,AST000205,curl,2025-03-01T17:19:00,12420,78877
P00002832,AST001406,java,2025-01-03T04:51:00,38658,92395
P00002833,AST000911,/usr/bin/python,2025-03-29T13:16:00,90013,92203
P00002834,AST000362,/usr/bin/python,2025-01-22T21:38:00,53232,94089
P00002835,AST001271,java,2025-02-17T07:58:00,35134,91671
P00002836,AST000170,/usr/bin/python,2025-03-29T06:02:00,10839,87506
P00002837,AST000276,java,2025-01-24T14:56:00,74173,46937
P00002838,AST000121,curl,2025-01-02T05:23:00,99556,91802
P00002839,AST000103,/bin/bash,2025-01-11T10:54:00,44206,28227
P00002840,AST001473,/usr/bin/git,2025-01-24T11:50:00,34031,57791
P00002841,AST001297,/usr/bin/python,2025-03-21T11:35:00,57418,37130
P00002842,AST000089,ssh,2025-03-05T03:24:00,92299,25169
P00002843,AST000264,kubectl,2025-03-01T20:18:00,6491,46481
P00002844,AST001450,java,2025-03-17T23:00:00,84400,3776
P00002845,AST000472,/usr/bin/python,2025-03-27T02:14:00,1275,51568
P00002846,AST000589,chrome.exe,2025-03-28T21:13:00,39855,94651
P00002847,AST000024,/usr/bin/git,2025-01-27T23:33:00,15535,493
P00002848,AST000568,/usr/bin/python,2025-02-14T04:18:00,28117,56252
P00002849,AST000093,node,2025-03-06T20:52:00,8443,9538
P00002850,AST001111,/usr/bin/git,2025-02-08T21:23:00,12294,29116
P00002851,AST001339,/usr/bin/git,2025-02-13T21:00:00,22841,71592
P00002852,AST000735,java,2025-02-14T08:18:00,89919,74428
P00002853,AST000697,java,2025-01-19T01:33:00,50846,9361
P00002854,AST000068,ssh,2025-01-08T13:54:00,74632,75808
P00002855,AST000026,curl,2025-03-24T00:39:00,74868,56260
P00002856,AST001121,kubectl,2025-01-08T02:30:00,50707,94095
P00002857,AST000899,/usr/bin/python,2025-03-03T08:58:00,91155,31771
P00002858,AST000980,powershell.exe,2025-03-06T09:06:00,93934,28648
P00002859,AST001356,node,2025-01-25T19:27:00,40208,76259
P00002860,AST001431,/usr/bin/python,2025-02-17T07:40:00,365,51562
P00002861,AST001005,powershell.exe,2025-02-28T12:52:00,43801,43103
P00002862,AST000016,java,2025-01-28T05:29:00,1449,9652
P00002863,AST001010,java,2025-01-28T12:57:00,33437,17140
P00002864,AST000801,/bin/bash,2025-01-24T09:45:00,60212,70516
P00002865,AST000521,/usr/bin/python,2025-01-24T19:52:00,82279,24580
P00002866,AST001354,powershell.exe,2025-03-15T23:58:00,28684,29109
P00002867,AST000630,/bin/bash,2025-02-12T03:15:00,1997,96730
P00002868,AST000065,curl,2025-03-15T01:21:00,88706,6181
P00002869,AST000729,kubectl,2025-02-01T00:11:00,72848,54364
P00002870,AST001045,/usr/bin/python,2025-02-02T08:17:00,19854,15389
P00002871,AST000181,ssh,2025-02-19T13:24:00,28829,17936
P00002872,AST001262,java,2025-01-01T09:36:00,59840,43888
P00002873,AST001152,ssh,2025-03-13T18:32:00,42373,74233
P00002874,AST000381,/usr/bin/git,2025-01-12T05:50:00,96594,77903
P00002875,AST000867,curl,2025-02-09T05:43:00,6086,30370
P00002876,AST000492,powershell.exe,2025-02-23T22:54:00,1111,91092
P00002877,AST000289,java,2025-02-28T12:37:00,68245,24549
P00002878,AST000159,ssh,2025-02-02T15:46:00,3233,91182
P00002879,AST001220,ssh,2025-01-17T00:02:00,15013,12005
P00002880,AST000705,kubectl,2025-01-21T07:42:00,803,23815
P00002881,AST000387,powershell.exe,2025-02-25T23:54:00,12973,84908
P00002882,AST001245,/bin/bash,2025-03-26T05:50:00,46213,68838
P00002883,AST000254,ssh,2025-03-08T19:33:00,94738,660
P00002884,AST001405,/bin/bash,2025-02-16T19:18:00,56851,14048
P00002885,AST000229,chrome.exe,2025-03-06T14:54:00,70194,48783
P00002886,AST000680,/bin/bash,2025-03-12T18:47:00,95726,77241
P00002887,AST000640,ssh,2025-03-14T15:49:00,21952,92371
P00002888,AST001414,kubectl,2025-01-13T13:01:00,67734,5927
P00002889,AST001451,chrome.exe,2025-01-07T11:35:00,62751,70220
P00002890,AST001432,/bin/bash,2025-03-19T07:22:00,71761,49309
P00002891,AST001246,/usr/bin/git,2025-01-20T17:21:00,62862,22693
P00002892,AST001042,node,2025-02-05T11:19:00,7002,86261
P00002893,AST000196,powershell.exe,2025-03-07T04:42:00,94685,98927
P00002894,AST000976,/usr/bin/python,2025-01-21T00:02:00,23283,72346
P00002895,AST000437,kubectl,2025-03-20T10:03:00,16707,82055
P00002896,AST000468,powershell.exe,2025-01-18T22:36:00,7755,33125
P00002897,AST000181,ssh,2025-02-05T09:30:00,36538,85930
P00002898,AST000432,/bin/bash,2025-01-17T17:54:00,8656,55341
P00002899,AST000737,chrome.exe,2025-03-15T20:33:00,91895,1437
P00002900,AST001378,/usr/bin/python,2025-01-17T21:24:00,16723,4833
P00002901,AST001298,node,2025-01-27T01:43:00,93638,91310
P00002902,AST000305,powershell.exe,2025-01-29T04:28:00,93971,57628
P00002903,AST001019,/bin/bash,2025-02-15T04:20:00,31943,48980
P00002904,AST001470,powershell.exe,2025-01-25T01:24:00,65974,12360
P00002905,AST000855,curl,2025-02-12T01:36:00,33223,51987
P00002906,AST000403,/usr/bin/python,2025-01-01T23:17:00,45146,93848
P00002907,AST001218,ssh,2025-01-30T15:01:00,60241,46743
P00002908,AST000814,/usr/bin/git,2025-03-16T03:16:00,70421,29492
P00002909,AST000270,/usr/bin/python,2025-01-10T23:20:00,85428,21320
P00002910,AST001225,/bin/bash,2025-01-12T14:11:00,61562,39229
P00002911,AST000774,powershell.exe,2025-03-19T01:23:00,76290,98282
P00002912,AST001087,/usr/bin/python,2025-01-28T04:04:00,34560,32598
P00002913,AST001108,/usr/bin/git,2025-02-05T02:16:00,50738,51464
P00002914,AST000332,/bin/bash,2025-01-20T19:22:00,26611,15634
P00002915,AST000859,kubectl,2025-03-04T00:28:00,7324,48189
P00002916,AST000831,curl,2025-03-13T12:34:00,51545,60459
P00002917,AST000083,curl,2025-02-19T07:58:00,20051,11124
P00002918,AST001168,java,2025-03-07T13:26:00,47405,8022
P00002919,AST000620,node,2025-03-16T09:47:00,39388,86086
P00002920,AST000074,curl,2025-02-26T14:43:00,25736,89865
P00002921,AST000627,chrome.exe,2025-03-19T06:26:00,74391,54735
P00002922,AST000704,/usr/bin/git,2025-01-02T10:19:00,49405,22025
P00002923,AST000929,powershell.exe,2025-01-25T04:25:00,50508,17754
P00002924,AST000888,node,2025-01-16T03:01:00,19249,33618
P00002925,AST000443,powershell.exe,2025-02-22T22:42:00,96842,45126
P00002926,AST001340,java,2025-03-13T23:44:00,34938,88377
P00002927,AST000309,kubectl,2025-01-13T23:10:00,67272,83492
P00002928,AST000080,/usr/bin/git,2025-03-10T16:49:00,90079,81063
P00002929,AST000200,powershell.exe,2025-03-21T13:54:00,83817,31570
P00002930,AST001483,/usr/bin/git,2025-02-09T02:53:00,74829,89582
P00002931,AST000778,chrome.exe,2025-02-03T07:31:00,73362,44511
P00002932,AST000490,ssh,2025-01-18T09:36:00,24466,48024
P00002933,AST001365,kubectl,2025-01-08T12:26:00,30914,29579
P00002934,AST000502,/usr/bin/python,2025-02-03T06:54:00,90378,31673
P00002935,AST000158,kubectl,2025-01-11T12:29:00,65472,53271
P00002936,AST000057,java,2025-02-17T09:06:00,61199,95489
P00002937,AST000799,node,2025-03-30T19:14:00,65455,43461
P00002938,AST000928,node,2025-02-21T20:01:00,94601,83426
P00002939,AST000687,chrome.exe,2025-01-26T12:18:00,57225,48690
P00002940,AST001155,curl,2025-03-02T09:14:00,50681,95537
P00002941,AST001217,/bin/bash,2025-03-06T13:02:00,56480,27444
P00002942,AST000574,powershell.exe,2025-01-17T02:41:00,44992,37527
P00002943,AST000757,/usr/bin/python,2025-01-03T18:16:00,75064,43621
P00002944,AST001266,/bin/bash,2025-02-09T17:20:00,44787,24396
P00002945,AST000817,java,2025-03-18T04:52:00,48656,75560
P00002946,AST000780,ssh,2025-02-20T10:18:00,23819,14890
P00002947,AST000490,node,2025-01-02T15:28:00,17919,31504
P00002948,AST000753,node,2025-03-17T04:03:00,23802,50537
P00002949,AST000250,node,2025-02-06T01:47:00,85284,71463
P00002950,AST001195,powershell.exe,2025-01-26T08:27:00,54455,15349
P00002951,AST000616,chrome.exe,2025-02-10T10:32:00,94162,7418
P00002952,AST000927,chrome.exe,2025-03-14T14:05:00,86218,60117
P00002953,AST000462,/usr/bin/python,2025-01-14T23:14:00,3931,70113
P00002954,AST001322,ssh,2025-03-29T04:09:00,69577,46796
P00002955,AST000342,/bin/bash,2025-01-19T04:06:00,48282,95768
P00002956,AST001124,kubectl,2025-02-27T03:09:00,36812,41824
P00002957,AST000320,node,2025-01-27T12:22:00,96879,23197
P00002958,AST000886,node,2025-03-06T15:43:00,35004,89265
P00002959,AST001332,/usr/bin/python,2025-03-28T17:00:00,14737,65271
P00002960,AST000397,/usr/bin/python,2025-03-24T05:35:00,90637,69441
P00002961,AST000841,chrome.exe,2025-02-13T05:02:00,58289,60760
P00002962,AST000927,curl,2025-01-17T19:42:00,52469,89486
P00002963,AST000663,chrome.exe,2025-02-22T06:25:00,61346,546
P00002964,AST000228,/usr/bin/python,2025-02-05T02:06:00,82484,91885
P00002965,AST000731,kubectl,2025-01-20T14:59:00,8243,3322
P00002966,AST000752,kubectl,2025-02-11T22:09:00,86283,6080
P00002967,AST000074,ssh,2025-01-04T05:11:00,89446,23454
P00002968,AST001493,node,2025-01-17T02:14:00,24420,42015
P00002969,AST000948,/bin/bash,2025-03-26T06:39:00,55761,3569
P00002970,AST001237,/usr/bin/git,2025-02-08T07:44:00,90742,16276
P00002971,AST000445,/bin/bash,2025-02-20T18:03:00,64799,21658
P00002972,AST000071,chrome.exe,2025-01-26T04:09:00,49557,81683
P00002973,AST000708,kubectl,2025-02-14T05:15:00,51219,23170
P00002974,AST001476,powershell.exe,2025-01-04T20:30:00,75447,95291
P00002975,AST001292,java,2025-03-04T08:24:00,16754,94358
P00002976,AST000764,chrome.exe,2025-03-20T12:01:00,30754,19545
P00002977,AST000346,ssh,2025-01-20T21:50:00,29733,91760
P00002978,AST001261,/usr/bin/git,2025-01-25T17:49:00,79682,22946
P00002979,AST000002,ssh,2025-02-06T12:24:00,90596,90997
P00002980,AST000454,powershell.exe,2025-02-15T07:41:00,29706,55573
P00002981,AST000874,java,2025-01-12T17:18:00,4556,61643
P00002982,AST000813,kubectl,2025-01-12T01:40:00,60178,6071
P00002983,AST001047,/usr/bin/git,2025-01-24T13:16:00,65253,15932
P00002984,AST001035,curl,2025-01-21T06:49:00,5057,13032
P00002985,AST000028,powershell.exe,2025-03-04T04:15:00,51961,13177
P00002986,AST000725,chrome.exe,2025-03-24T18:53:00,73175,88936
P00002987,AST001147,/bin/bash,2025-03-22T06:14:00,64618,87422
P00002988,AST001290,kubectl,2025-02-25T08:56:00,33853,52861
P00002989,AST000979,ssh,2025-01-26T11:04:00,98796,34526
P00002990,AST000268,chrome.exe,2025-01-19T07:09:00,90552,20123
P00002991,AST000290,/usr/bin/python,2025-01-21T17:21:00,83197,14010
P00002992,AST001244,powershell.exe,2025-02-07T08:39:00,45365,73528
P00002993,AST001372,powershell.exe,2025-03-14T05:15:00,23415,96339
P00002994,AST000724,curl,2025-02-21T01:57:00,23992,81093
P00002995,AST000691,/usr/bin/python,2025-01-28T12:41:00,51068,31851
P00002996,AST001301,/bin/bash,2025-03-03T08:21:00,84903,15139
P00002997,AST001088,curl,2025-01-08T09:16:00,89611,64558
P00002998,AST000564,/usr/bin/python,2025-01-14T08:03:00,63645,87787
P00002999,AST000645,node,2025-01-30T19:04:00,15995,85716
P00003000,AST001150,/usr/bin/python,2025-02-11T05:04:00,86507,9502
P00003001,AST000450,curl,2025-02-19T05:57:00,86652,7614
P00003002,AST001041,curl,2025-02-06T22:39:00,30047,74930
P00003003,AST001474,java,2025-03-02T22:25:00,50610,8391
P00003004,AST000642,/usr/bin/python,2025-02-05T16:15:00,47387,41836
P00003005,AST000514,powershell.exe,2025-03-14T02:28:00,82079,86566
P00003006,AST000137,curl,2025-02-17T02:57:00,94422,35183
P00003007,AST000147,java,2025-01-10T19:19:00,43247,56233
P00003008,AST000556,/bin/bash,2025-01-03T19:26:00,75528,94589
P00003009,AST000769,/usr/bin/git,2025-03-17T07:13:00,42080,59195
P00003010,AST001120,powershell.exe,2025-03-05T12:12:00,7891,62642
P00003011,AST000001,node,2025-01-18T00:37:00,22116,57063
P00003012,AST000324,/bin/bash,2025-03-27T00:30:00,81626,85562
P00003013,AST001016,/bin/bash,2025-01-13T04:38:00,19618,40402
P00003014,AST000150,chrome.exe,2025-01-26T19:30:00,98553,94006
P00003015,AST000880,ssh,2025-03-21T13:46:00,69728,74356
P00003016,AST001325,/usr/bin/python,2025-02-28T13:51:00,74239,68679
P00003017,AST000971,powershell.exe,2025-01-28T02:31:00,55885,64397
P00003018,AST000990,/usr/bin/git,2025-01-30T02:43:00,24298,17382
P00003019,AST000896,/usr/bin/python,2025-03-25T13:17:00,60344,44548
P00003020,AST001424,kubectl,2025-03-15T18:06:00,81480,62379
P00003021,AST001328,java,2025-03-11T14:20:00,31095,83645
P00003022,AST000425,/usr/bin/git,2025-03-22T23:22:00,91526,90928
P00003023,AST000632,/usr/bin/git,2025-01-26T03:56:00,12019,82670
P00003024,AST000782,chrome.exe,2025-02-12T10:32:00,4048,67273
P00003025,AST001376,java,2025-03-16T21:44:00,23815,30662
P00003026,AST000255,powershell.exe,2025-01-19T01:33:00,15867,76920
P00003027,AST000141,java,2025-02-15T00:48:00,63739,49663
P00003028,AST000557,ssh,2025-02-06T19:13:00,37237,63006
P00003029,AST000014,powershell.exe,2025-01-07T00:02:00,55164,73665
P00003030,AST000950,node,2025-02-20T10:27:00,71403,87312
P00003031,AST000891,node,2025-03-05T13:41:00,75026,58797
P00003032,AST001214,/bin/bash,2025-02-27T10:33:00,55023,26485
P00003033,AST000789,/usr/bin/python,2025-02-14T14:33:00,33677,43435
P00003034,AST000067,chrome.exe,2025-01-03T13:52:00,46269,41352
P00003035,AST001431,chrome.exe,2025-01-29T16:03:00,4933,77283
P00003036,AST000790,curl,2025-02-04T19:17:00,80801,24541
P00003037,AST000951,/bin/bash,2025-02-26T02:41:00,83230,74212
P00003038,AST001331,/usr/bin/git,2025-02-15T04:41:00,91219,49927
P00003039,AST000456,/usr/bin/python,2025-02-11T07:01:00,91059,48722
P00003040,AST001215,powershell.exe,2025-03-01T00:16:00,48236,45944
P00003041,AST000225,powershell.exe,2025-01-21T18:03:00,60644,54301
P00003042,AST001381,node,2025-01-27T14:33:00,30772,10371
P00003043,AST000643,kubectl,2025-03-20T09:53:00,81365,73446
P00003044,AST001167,curl,2025-02-12T20:52:00,45703,37022
P00003045,AST000847,chrome.exe,2025-03-26T14:50:00,39130,43407
P00003046,AST000536,node,2025-02-07T07:33:00,92935,33837
P00003047,AST000149,/bin/bash,2025-02-09T20:53:00,51842,74730
P00003048,AST001235,/usr/bin/git,2025-03-17T08:20:00,31780,92595
P00003049,AST000529,ssh,2025-02-05T19:44:00,37368,29776
P00003050,AST001177,node,2025-02-04T13:59:00,2252,69020
P00003051,AST001384,kubectl,2025-03-26T23:52:00,22458,19250
P00003052,AST000459,java,2025-01-07T20:15:00,65603,55167
P00003053,AST000262,chrome.exe,2025-03-19T16:16:00,75448,87788
P00003054,AST001091,/usr/bin/git,2025-03-24T17:49:00,35339,13175
P00003055,AST000510,/usr/bin/python,2025-01-21T03:32:00,99648,74943
P00003056,AST000912,powershell.exe,2025-01-17T02:05:00,15093,62849
P00003057,AST000088,node,2025-03-03T11:09:00,67971,45679
P00003058,AST000394,curl,2025-02-06T21:30:00,48568,44229
P00003059,AST000967,powershell.exe,2025-03-16T04:30:00,4888,32138
P00003060,AST000020,node,2025-01-06T10:18:00,74277,56832
P00003061,AST000623,powershell.exe,2025-02-18T02:11:00,94836,80176
P00003062,AST000457,/usr/bin/python,2025-03-14T01:51:00,18539,96738
P00003063,AST000728,/bin/bash,2025-01-14T04:39:00,26744,96285
P00003064,AST000945,java,2025-02-12T13:25:00,69307,92765
P00003065,AST001218,java,2025-02-20T06:29:00,76330,44321
P00003066,AST001286,/usr/bin/python,2025-03-28T16:05:00,72795,56492
P00003067,AST000161,chrome.exe,2025-03-15T20:48:00,9016,34321
P00003068,AST001445,node,2025-02-16T18:51:00,24793,34096
P00003069,AST001424,curl,2025-02-11T13:32:00,29005,11194
P00003070,AST000148,kubectl,2025-01-29T18:30:00,48626,6399
P00003071,AST000419,chrome.exe,2025-02-07T06:15:00,53399,20753
P00003072,AST001373,chrome.exe,2025-01-18T01:08:00,25547,40735
P00003073,AST000936,node,2025-02-07T06:15:00,53291,27351
P00003074,AST001343,node,2025-01-14T00:38:00,30408,87038
P00003075,AST000923,kubectl,2025-03-16T14:11:00,97184,90952
P00003076,AST001381,kubectl,2025-03-26T13:31:00,3673,4382
P00003077,AST001130,powershell.exe,2025-03-25T10:42:00,74591,36876
P00003078,AST000781,powershell.exe,2025-03-16T01:42:00,85698,11853
P00003079,AST001324,ssh,2025-03-26T16:37:00,37493,8542
P00003080,AST000953,/usr/bin/python,2025-02-03T06:25:00,39597,27341
P00003081,AST000652,chrome.exe,2025-01-08T05:17:00,70329,48152
P00003082,AST000096,kubectl,2025-01-21T05:31:00,79889,36843
P00003083,AST000864,powershell.exe,2025-02-20T11:32:00,58780,98614
P00003084,AST000689,chrome.exe,2025-01-21T06:47:00,17496,68298
